"userid","shopid","arrTime"
3397,5295,20140811162219
7320,9845,20140817140956
8438,6367,20140811152348
4859,8860,20140811110916
1291,3771,20140811112631
6771,10541,20140811193052
9051,4393,20140817124816
988,7196,20140811152532
1290,9166,20140817104339
2584,4962,20140811152236
9441,11635,20140817125745
8439,9553,20140817153305
7940,9118,20140817143903
9092,5618,20140817103502
4316,1765,20140811124401
5714,9604,20140811111912
5938,4671,20140817153858
1183,18,20140817171711
9410,4937,20140811105225
60,10503,20140817114029
2439,3773,20140811111742
4921,10503,20140811181735
9703,8467,20140811162713
1195,8860,20140811104828
1545,740,20140817155446
5464,11646,20140817102142
1672,9303,20140817122001
3921,9328,20140811111244
1356,4883,20140817121738
8090,5939,20140811120443
6922,5208,20140817182825
5744,26,20140817184402
5833,9124,20140817170903
6343,7418,20140811133954
8984,8920,20140817180247
1120,9596,20140811182745
1020,7987,20140811111556
4618,9200,20140817151833
8766,7310,20140817165133
9859,3791,20140811173851
7253,7155,20140811102325
9398,9858,20140811112728
158,9057,20140811191957
5173,8066,20140811100630
3782,10730,20140817160226
3193,5264,20140811114117
8343,10772,20140817180635
1472,3292,20140817140018
5588,3180,20140817101259
8792,6157,20140811123930
151,6662,20140811154721
7862,1980,20140817165529
674,3452,20140811101321
7962,4671,20140811142827
4744,4972,20140817123939
5808,4916,20140817125203
1324,8872,20140811185321
2677,8745,20140811131135
3376,5034,20140811113602
688,7273,20140811150719
7345,9435,20140817140853
8247,8931,20140811105249
7460,3864,20140811180753
3236,6270,20140817154653
3009,3826,20140817105149
2247,9219,20140817132157
4922,3771,20140817132549
1208,9095,20140817173655
8305,4866,20140817165047
4856,1019,20140811164608
2818,9901,20140811143449
1335,3836,20140817132212
5525,4340,20140811110311
6344,3180,20140811103512
7758,3427,20140811144526
2589,9235,20140811191431
1077,11894,20140811101255
5581,11425,20140817133858
6621,7141,20140817120347
4344,8860,20140817175429
6182,6662,20140811114054
8576,520,20140817135418
6982,1019,20140811120346
1351,3771,20140811125453
7276,7315,20140817190034
2604,9289,20140817131906
7542,8860,20140817114802
9669,4925,20140811140956
4936,9124,20140811135017
7018,10503,20140811105621
1821,9657,20140817160615
3189,11825,20140817152111
7490,10494,20140811165105
3944,5028,20140817103439
8286,9151,20140811135450
5030,6270,20140817173634
6332,4921,20140811112839
3419,7924,20140811103515
2234,10490,20140811113728
3201,9093,20140811100412
7346,6270,20140811175117
4362,7318,20140811152354
7519,4440,20140817132920
5782,4671,20140811152905
2038,10534,20140817141543
2135,11545,20140817135855
2391,5007,20140811161917
4372,6515,20140811100217
6023,3180,20140811154853
8012,9303,20140811123053
8843,10610,20140817155829
8337,1046,20140811103050
7696,11039,20140817164455
2360,10503,20140817131055
4012,18,20140817144949
3852,7315,20140817123509
6956,11518,20140817122923
1131,10634,20140817102108
1853,9900,20140811115758
1605,9151,20140811145901
877,293,20140817141108
9798,3180,20140817123414
1941,7741,20140811183546
6138,6570,20140817183000
8765,9067,20140811185337
8602,4837,20140811192317
2162,5099,20140817112432
3024,7913,20140817125308
1369,9093,20140817153431
6462,3771,20140811124235
377,5742,20140811100833
491,6270,20140811100307
1570,9069,20140811111315
372,7786,20140817193308
3603,5194,20140817161655
3031,9524,20140811110206
6212,11895,20140817105345
9749,7399,20140811115006
6529,664,20140817132048
5437,7318,20140817115626
1742,5331,20140817122630
4056,5742,20140811110707
9766,9095,20140811112732
8140,4916,20140811180847
2223,8825,20140817113543
708,8463,20140811100257
531,9222,20140817164443
6783,7913,20140811113625
3830,7364,20140811175800
5695,537,20140811161946
3229,9450,20140811153951
9064,5210,20140817175047
8403,664,20140817143402
4785,9057,20140817161538
3439,3452,20140817145439
7131,5517,20140811144321
5028,1784,20140811163530
4547,3739,20140817130440
5842,7950,20140817191122
7704,10408,20140811150832
3592,9225,20140811131933
824,9006,20140817141108
3458,9164,20140811131017
6236,9647,20140811125837
2899,9222,20140817160824
7914,9069,20140811112741
4532,1784,20140811123920
5813,10503,20140817165912
3642,11308,20140811115542
4006,7068,20140811105518
5368,10494,20140811134747
2132,9124,20140817155732
343,3398,20140817191738
4814,11327,20140811161114
6384,3427,20140811193924
5586,9119,20140811172835
6189,11565,20140817175731
3921,26,20140817101327
8305,10490,20140811133054
4206,9057,20140817130518
3903,8506,20140811111901
8280,4393,20140817144704
9241,3427,20140817113708
9145,3846,20140811161231
5125,664,20140811111930
423,9695,20140811102314
6646,5669,20140811163409
5327,11640,20140817161534
2575,11449,20140817122113
493,5736,20140811125739
6186,3416,20140817185710
3576,9116,20140811121752
5022,6472,20140817120530
4346,8860,20140811144307
3297,1765,20140817103118
3932,9072,20140817122908
9926,8066,20140811121145
8619,3759,20140811174633
2705,2114,20140811131558
2729,3028,20140811170703
4471,6662,20140811173911
6638,249,20140817142045
3517,9151,20140811154906
5937,11518,20140817125409
6154,8986,20140811104320
9245,11249,20140811145140
1936,10510,20140817120845
8712,6005,20140811170650
2246,8842,20140817111856
6459,9255,20140811105541
1208,3808,20140817182436
8153,26,20140817121416
6456,7163,20140811104653
2429,4947,20140817142517
3624,4233,20140817100011
6076,7315,20140811154103
1633,4607,20140811104748
2386,7510,20140811102048
6452,10495,20140811135340
5558,8066,20140817142323
8781,9093,20140811124237
4838,3365,20140817103656
6928,8888,20140811181923
7692,9060,20140817190010
3234,9322,20140811100821
5110,6662,20140811171922
6242,4940,20140811172403
9687,3790,20140811124049
6308,4671,20140817140926
7851,8467,20140811142309
5846,9330,20140811102143
8234,8860,20140817140703
3479,9496,20140811124201
9469,4996,20140811150153
1070,5331,20140811160216
4119,4862,20140811153722
7865,11764,20140811173825
8311,4631,20140811190418
2537,659,20140817143842
1462,9241,20140817104157
4902,9025,20140811183137
5972,10503,20140817160119
4853,9089,20140817193644
3492,1765,20140811101221
8533,6472,20140811132254
1123,8734,20140811184149
1150,533,20140817100143
853,66,20140811124732
7002,9118,20140811194501
8761,9139,20140811121051
4599,7843,20140817135657
8582,4671,20140817143900
7751,9170,20140817125839
5142,4234,20140817194520
5499,6270,20140817174949
9452,3028,20140811115250
7870,782,20140817175736
7520,9118,20140817155914
1278,4943,20140817104902
3849,10488,20140817160952
1506,6662,20140811114611
2583,3771,20140817181341
7874,6270,20140811100243
8795,3593,20140811110350
9907,9211,20140811104721
1793,8846,20140811151751
8594,549,20140811185541
475,5034,20140817120337
8458,9072,20140811154723
3045,9873,20140811195742
6008,1765,20140811191705
8984,8066,20140811125718
5121,4340,20140811190809
3146,5311,20140811102209
7904,8825,20140811145931
8586,11899,20140817104524
5063,4862,20140811123531
6451,3827,20140817154323
175,4909,20140817185511
3984,11640,20140811153029
583,10503,20140811104611
2019,3536,20140817100603
3061,7155,20140817145727
4217,9303,20140811145951
9134,6270,20140817161128
7608,635,20140817180331
517,61,20140811183634
9221,7996,20140811103207
2980,10413,20140811163829
9756,9687,20140811165436
6313,3053,20140811113120
9510,4994,20140811143115
1443,7955,20140817124550
2376,10494,20140811105428
2642,9116,20140811101537
4035,3826,20140817192626
5246,10782,20140817105931
1807,1632,20140817161647
2015,9215,20140811190532
5375,7942,20140811112125
6761,6662,20140811114136
2407,10667,20140811185448
8863,9025,20140811182925
2917,4856,20140811101721
8019,5331,20140811152320
3702,664,20140811175620
5917,3232,20140811134313
65,3536,20140817132855
8458,3836,20140811134524
3782,5486,20140817105154
8696,10610,20140817155329
4771,5486,20140811120014
5735,4610,20140811111016
8631,4340,20140811132714
7792,4306,20140811140555
3817,3836,20140817121248
3597,4861,20140811111746
85,2241,20140817111622
3006,520,20140811111237
9021,4340,20140817165957
4879,11301,20140811165307
8924,3497,20140811124343
2235,4671,20140811120634
3459,4947,20140811165545
9531,4617,20140811131050
8684,11574,20140817112528
5368,3836,20140817122813
5114,9057,20140811120731
6328,9060,20140811164314
5885,9089,20140811185352
6973,7364,20140811115345
8182,11934,20140817154713
3431,4966,20140817144853
7616,7913,20140817174402
6965,11574,20140811160815
5379,4833,20140817122648
8418,1765,20140817134147
5795,664,20140811111654
3200,782,20140817120551
9934,9139,20140811120530
6365,9236,20140811131443
797,9318,20140811120139
2212,9279,20140811113746
8666,10679,20140811101034
7616,7341,20140811102107
2999,9149,20140811102914
1988,10610,20140817131150
9157,9104,20140811104252
5187,5736,20140811102518
9139,9225,20140811143103
7338,3789,20140811114531
7531,1019,20140811140006
4187,9151,20140811113516
5425,5714,20140817110330
7151,5034,20140811105153
6047,3864,20140817112441
879,6472,20140817144653
4870,9225,20140817161803
6466,7310,20140811112554
9001,3763,20140811111000
5066,6570,20140811192714
6942,11425,20140811152642
8216,9596,20140811161556
932,7304,20140817111651
6621,7141,20140817111835
4040,5295,20140817184032
2535,978,20140811102216
9338,9110,20140817120802
2724,11849,20140811155624
6110,6763,20140817132955
7456,8860,20140811143119
2054,11825,20140811153622
5586,9174,20140817161913
6003,9669,20140811105805
7048,11895,20140817133209
578,10503,20140817180202
2990,6157,20140811165420
381,5714,20140811104937
1866,9151,20140817170219
8759,9149,20140817191653
542,3339,20140817121106
6034,9047,20140817103548
5057,4837,20140811164514
7607,9318,20140811102054
8628,8860,20140811155510
9253,4617,20140811145346
5845,9116,20140811185047
1183,9337,20140817141613
8096,1019,20140817131925
3241,5099,20140811134734
486,7356,20140817121156
1832,8978,20140817122011
7955,9059,20140817132959
8411,1910,20140817173339
4219,6210,20140811125830
9845,6570,20140811142425
904,10677,20140811192750
377,5654,20140811111325
9797,9170,20140817120146
4635,8794,20140811143945
1654,537,20140817112452
1640,10554,20140811113631
2742,11011,20140811115958
9073,6638,20140817143229
4172,549,20140811191642
5280,10628,20140811115430
6127,9086,20140817194118
6132,553,20140811114112
3402,4962,20140811140417
264,10534,20140817100730
5256,11180,20140811123731
8576,9034,20140817150116
9311,556,20140817171925
8612,3427,20140811104811
5488,9093,20140811185201
3879,8723,20140811140825
1294,9143,20140811131000
8967,3864,20140811101712
54,9647,20140811162429
4624,4883,20140817134418
6761,11902,20140817165932
6162,4996,20140811173335
6536,9869,20140811143439
4256,9116,20140811181400
3101,7987,20140817124632
9042,10677,20140811115349
9506,4607,20140811145823
9470,9124,20140817133052
5855,7273,20140817151251
6860,3864,20140811100006
9298,7273,20140811144836
5898,9118,20140811125639
3424,7310,20140817165047
3486,9900,20140811134314
2680,1689,20140811165005
734,4627,20140811174546
12,8989,20140811113133
4059,11376,20140817190656
1854,10495,20140817122554
1250,11512,20140811100819
8437,9250,20140817184149
1964,10773,20140817170717
6340,6023,20140811101644
3553,7967,20140817111305
744,7244,20140811114332
8815,4937,20140811172837
3553,9047,20140811105145
1547,11759,20140811183911
343,3427,20140811105300
7727,3416,20140817162442
5877,9116,20140817124741
5259,3856,20140811142536
60,9303,20140817191305
1316,1857,20140817183605
4194,9263,20140817173621
8229,9059,20140811114010
3554,6738,20140811164035
2708,6662,20140817155536
3376,4862,20140817120658
7319,11910,20140817101342
7322,9089,20140817164210
255,1101,20140817194217
4821,3452,20140811184356
6577,4996,20140811105553
9839,7935,20140817115836
5417,9596,20140817134823
6300,6472,20140811194309
5007,9194,20140811193548
6399,5486,20140811164649
1131,10628,20140817121730
9093,11640,20140817124853
892,4925,20140811175813
9935,9149,20140811104107
8811,9919,20140811133356
3971,7244,20140811151509
4876,3790,20140817111817
8255,9060,20140811122933
8357,3864,20140811113300
661,9151,20140817175624
203,10488,20140811130447
2752,9256,20140811162153
9688,6270,20140817142658
821,8697,20140817153954
85,8860,20140817145741
3277,7942,20140817162245
7881,4975,20140817130119
5192,5030,20140811160148
1438,9151,20140811135627
239,5517,20140817182538
5700,3789,20140817184937
7398,4883,20140811125315
488,11601,20140811144400
2029,9124,20140817151856
5232,10610,20140817182351
680,3871,20140811154109
4934,9225,20140817172314
4980,3773,20140811154926
9788,635,20140817182950
585,8066,20140811115003
4028,11849,20140811150113
5923,3028,20140811164609
4191,9467,20140811103740
2201,9567,20140811103041
8771,4940,20140811101628
8356,8066,20140811122805
3673,6400,20140817180917
242,7318,20140817134242
3661,3771,20140811161410
6669,938,20140811163554
8234,8860,20140817155810
1822,6569,20140817132022
2629,4631,20140811125553
2960,7304,20140811122953
9272,9079,20140811183005
5599,10879,20140811140632
290,553,20140811131649
7831,6270,20140811164619
6797,9299,20140811191154
7308,9332,20140811105230
3105,3827,20140811134947
4716,9165,20140811151329
4761,3180,20140817190651
4725,7942,20140811140923
2104,1101,20140817192859
617,3058,20140817163945
233,11327,20140811134357
8354,3864,20140817151324
3685,533,20140811142505
7551,11640,20140817163406
3293,8979,20140817145201
7043,7967,20140811183812
142,9118,20140817145948
1385,10503,20140817145401
7623,3127,20140811154529
4264,3836,20140811132204
5929,9163,20140817120151
5368,3836,20140817143533
8599,3856,20140811181640
7788,4671,20140811144920
2675,7356,20140811131015
2467,7510,20140817113049
6620,10534,20140811101458
3067,5564,20140811185456
2849,3536,20140817181459
8545,10565,20140817113255
5551,4862,20140811134800
7083,8842,20140811171639
3979,7350,20140811151934
9226,11640,20140817171029
1051,9118,20140811132921
5510,3771,20140811100707
8731,7935,20140817123454
6182,6662,20140817162016
2730,11402,20140811105509
2430,978,20140811142725
2434,4306,20140817115004
7035,6270,20140811180621
2805,6086,20140811130108
3098,4998,20140811161402
2773,9222,20140811133329
8503,11640,20140817161708
4145,10986,20140817110111
5507,11894,20140811140630
2051,6662,20140817131634
9354,8872,20140811181334
3217,10759,20140817142225
568,7310,20140811144340
9711,7141,20140817111551
6485,9060,20140811114601
209,9328,20140817181810
6795,4401,20140811112951
659,10494,20140817160321
7860,5669,20140817104103
1957,8860,20140817180732
3391,9297,20140817110404
7666,9147,20140811134517
1374,9318,20140811113807
1763,9519,20140817111637
3801,9006,20140817183442
2523,9027,20140811140120
9673,5669,20140811151724
1412,4862,20140817172819
3570,11251,20140811195641
8673,9034,20140817114739
6011,8860,20140811142438
5707,7273,20140817164705
9534,9467,20140817162937
1475,4883,20140811111547
1740,5120,20140817142727
4012,524,20140817163729
67,7950,20140817112224
8236,10441,20140811132303
2866,2382,20140811155600
4841,5764,20140811161441
3936,5417,20140811120213
4855,3571,20140817165200
390,3452,20140817170954
174,4909,20140811104552
7899,4883,20140811142959
3032,8697,20140811163434
3912,6225,20140817190259
4537,1930,20140811134852
1216,5152,20140811125307
8082,8888,20140817185815
7753,4340,20140817194926
1475,4883,20140817191032
7867,7163,20140817141306
64,9143,20140811170652
1545,741,20140817184604
3371,3339,20140817105502
4187,9241,20140817135909
7744,9322,20140811130152
6058,11725,20140811112743
3628,9149,20140811142903
886,11402,20140817132932
3834,9170,20140811174914
9548,4631,20140811183224
4161,9090,20140811110101
9544,11850,20140811115804
919,7196,20140817181701
3353,664,20140811151902
182,8016,20140817171203
5538,1832,20140811125032
608,1156,20140817135105
7744,8994,20140817101038
1431,9015,20140811104600
505,9241,20140811142414
7792,3028,20140811122506
1639,9119,20140811155017
3884,9089,20140811110548
3979,7996,20140811125334
982,4607,20140811160518
3195,9170,20140817193617
5484,7942,20140811174108
3749,4617,20140817112036
6484,4340,20140817175406
3792,5571,20140811101112
3310,9090,20140811184610
4092,11535,20140811160205
2823,10780,20140811102055
4786,8066,20140811142348
218,6566,20140811141417
6510,7978,20140811115801
1631,3293,20140811111449
9091,11273,20140811165812
3792,10772,20140817165136
5545,1980,20140817132430
5580,9872,20140817101256
3970,10843,20140811110140
253,3856,20140817153042
1418,4671,20140817161754
2830,9170,20140817103104
5993,3164,20140817134142
8495,8016,20140811135508
553,520,20140811122331
2925,3771,20140811104446
1639,3864,20140811170808
8911,4753,20140811163337
3038,9271,20140811153901
5634,9318,20140811102133
8859,6274,20140817152019
8446,3877,20140817111637
2457,5120,20140811113833
2259,5264,20140811103729
571,4856,20140811182823
4059,9118,20140817174750
6861,3864,20140817124634
4761,3180,20140811183820
3194,1845,20140811104250
510,5736,20140817120629
567,3053,20140811142758
4949,4925,20140811103150
243,4539,20140811111857
990,11894,20140811175519
1303,4962,20140811182201
5699,3826,20140811155437
2952,10679,20140817170636
9874,10782,20140811192311
619,3431,20140817183357
1070,5417,20140811114932
6344,3204,20140811155637
1405,9467,20140811184604
8431,10503,20140811160333
3932,4882,20140817102025
2683,1765,20140817174125
3622,9271,20140811192715
3172,9130,20140817173001
8349,9151,20140817182529
5225,7217,20140817155005
2135,11761,20140811184955
1022,7969,20140811142447
7150,11640,20140817133010
3023,7980,20140811133436
1363,9020,20140817112858
6170,7399,20140811105508
5617,4449,20140811111516
6832,4937,20140811130831
8761,9072,20140811164805
4820,4916,20140817121421
2111,7967,20140811111112
2270,5295,20140817124343
3427,5764,20140817114432
4557,524,20140811154735
6701,9291,20140811152802
4782,4337,20140811164130
6872,10501,20140811160909
3082,11303,20140811111314
3375,9065,20140811191204
6516,3053,20140817143756
9729,4325,20140817105223
7365,4962,20140817141344
4711,9647,20140811125653
9789,1689,20140817111841
453,4952,20140817125329
7818,6054,20140811144322
7119,5736,20140817170918
2686,8467,20140811111330
3118,3427,20140811152957
9876,9225,20140817130721
9373,9027,20140811105541
3528,7974,20140811183617
8354,4345,20140817132243
126,4940,20140811185830
5761,9858,20140811131605
3644,5565,20140811142026
4527,889,20140811183657
5594,9225,20140817181138
5944,7231,20140817172633
9379,6140,20140811105117
5717,11559,20140811161836
7451,5739,20140817150236
7329,5560,20140811112216
7792,4401,20140811162153
3799,664,20140811164229
864,4996,20140811134243
5773,8860,20140811171324
2990,6157,20140811104258
3673,6400,20140811112906
6005,11889,20140811121354
5522,6472,20140817175447
7326,6274,20140811175216
1820,7141,20140811120851
918,7303,20140817135401
1503,5175,20140817105332
5788,9321,20140817102009
5403,9130,20140817121713
9768,3745,20140817185116
2490,10657,20140811152459
2409,10554,20140811110757
9566,6472,20140817175809
3371,1051,20140817170755
2493,9151,20140811133653
9788,9104,20140817103051
1654,4937,20140811105921
9851,18,20140811143824
842,11640,20140811120507
235,9524,20140811175713
8503,11640,20140811191013
1338,8978,20140817112523
4000,11825,20140817181353
6772,4994,20140811152032
952,10772,20140817161325
7619,6662,20140811102005
8679,9225,20140811105415
8911,11414,20140817171546
4013,11574,20140811113858
9251,3536,20140811110951
7242,9303,20140817181034
3636,3864,20140817103105
3176,9296,20140811135054
8309,4909,20140817165015
5143,974,20140811173828
2432,9151,20140817130126
8518,664,20140811110308
8403,664,20140817134349
6677,9151,20140817103427
8539,9048,20140817104937
1219,10554,20140811125217
360,3790,20140811171434
1402,9135,20140817114421
4940,9077,20140817174355
333,5015,20140817172726
7606,664,20140811162346
1844,6670,20140811185629
2896,3548,20140811193519
5297,3776,20140811110802
4589,3452,20140817152902
783,3771,20140817140751
7304,4883,20140817100228
5411,7967,20140817184733
1967,4937,20140811123155
161,9095,20140817165402
4115,9263,20140811112113
3673,6400,20140817102421
2560,9143,20140811175536
4710,1749,20140817170224
3203,4909,20140811151437
313,664,20140811112310
1924,664,20140817131713
9667,4440,20140811135548
5803,6570,20140811185751
538,664,20140817134812
4688,4631,20140817123012
2939,5331,20140811100905
5627,11640,20140811193627
7064,8860,20140811114348
1208,9170,20140817101848
1035,9011,20140811172507
8172,3452,20140817181015
5239,8979,20140811175013
1156,3180,20140817120746
2163,1019,20140817124302
4040,7404,20140817190142
4587,4637,20140817192359
1579,5331,20140817192607
9469,5034,20140817160117
6011,8066,20140817153336
6892,1632,20140811164851
3342,799,20140811151346
4306,8066,20140817172919
1514,5736,20140811103845
9375,9467,20140811131349
290,5025,20140817134237
7650,9116,20140811123627
3371,1019,20140817161254
9585,5120,20140811121251
2350,5303,20140811101429
1167,4882,20140817154349
8793,10782,20140811112929
458,4940,20140811123057
6025,1881,20140817175359
7997,4486,20140817155515
3646,3180,20140811171928
7552,10503,20140811111805
4016,9027,20140817135639
3598,5354,20140817180123
7589,6270,20140817104827
4331,553,20140811114753
1194,3864,20140817151111
1515,9127,20140811102443
4928,9496,20140811125101
1104,7510,20140811102512
2685,12,20140817102621
1304,1101,20140811183606
5481,9332,20140817140211
6237,5736,20140811181319
9620,9467,20140817164329
3264,7360,20140817185830
6499,1104,20140817125410
7005,9604,20140811124200
8124,3028,20140817112750
5225,7217,20140817165616
5817,5034,20140811105843
6082,1019,20140817175121
3841,9328,20140811150744
5289,9225,20140811104209
2063,9256,20140811131958
2851,10994,20140811191749
5930,9135,20140811171209
2356,9303,20140817114558
6946,3548,20140811170228
5703,9251,20140811160120
589,4671,20140817165820
3688,9151,20140817121139
8943,9060,20140811124121
9365,9151,20140811184017
6179,9151,20140811141014
1358,10490,20140817172547
8551,3864,20140811184727
5015,6270,20140811124451
8940,9562,20140817183916
8257,8992,20140811140648
6827,5736,20140811152035
5906,9652,20140811115422
5220,8066,20140817174120
2550,9328,20140811154015
6679,4401,20140811150950
956,5025,20140817171426
8075,7951,20140817185801
3618,3771,20140817131759
2343,9222,20140811142348
358,5146,20140811162038
5131,9089,20140817181002
7933,7329,20140817170741
5640,7231,20140811183102
9479,9299,20140811102648
5289,10490,20140817182715
1172,9652,20140811111506
2338,7310,20140811165518
4128,7981,20140811131515
2992,6157,20140811114412
1591,9299,20140817102146
5093,3427,20140811130618
9445,11640,20140817135352
147,4306,20140817161123
9092,5669,20140811101131
7135,4337,20140811173533
2379,5736,20140811111142
8323,6662,20140817152032
2412,10667,20140811160350
7692,9067,20140811164955
5384,7275,20140817164331
9338,9250,20140817191559
4100,5342,20140817190851
2774,8860,20140817150441
7262,11849,20140817132604
433,9072,20140811130753
2069,9299,20140817174631
6579,4916,20140817105114
2313,9210,20140811100919
3519,8860,20140817133341
9762,9116,20140811180929
6904,5920,20140811190225
1290,4834,20140811105035
7126,10554,20140817105928
8312,5331,20140811140234
1780,9772,20140817155912
4783,7273,20140811174845
9898,9011,20140817132015
5949,4862,20140817165911
5528,4345,20140811112734
9354,1019,20140817150444
1077,11902,20140817181730
6023,9183,20140817105910
4764,5303,20140811174346
5201,958,20140811164505
4712,10576,20140817120039
956,7310,20140817160012
902,4909,20140811144139
7852,4671,20140811172335
9927,9147,20140817155823
963,7273,20140811185023
639,11640,20140817163045
3165,9255,20140811104816
8890,4637,20140817161451
9062,9170,20140817122020
6978,9450,20140817192526
7912,7996,20140817182008
3304,9060,20140811120951
4032,782,20140811181552
6924,1668,20140811121605
6428,5742,20140811130633
4840,6400,20140811130442
9354,8869,20140817110657
9107,4925,20140811160250
9930,4851,20140817185905
2253,11764,20140817162423
6232,9151,20140811131914
2435,9030,20140817154549
657,9151,20140817173825
1837,9467,20140811115354
5867,6472,20140817184120
8887,10939,20140817140852
4645,10610,20140817171520
4252,978,20140817150945
7226,9174,20140811154029
8652,8015,20140811122003
4083,10657,20140811170810
4644,4937,20140811191602
7515,7962,20140811150627
6432,11848,20140811165132
4848,9604,20140817122059
4698,2382,20140811174315
9391,7141,20140811104911
6758,553,20140811153035
3605,9067,20140811170111
7453,655,20140811134446
6192,8506,20140811111510
7924,7350,20140811115832
2457,5120,20140811120113
8471,9866,20140817153555
5080,4823,20140811141129
3866,1312,20140811142536
733,9219,20140817105200
6876,10862,20140817165921
810,7980,20140811171425
1311,5736,20140811155835
7091,4234,20140811121009
2104,1156,20140817164058
443,8860,20140817154858
313,9151,20140811170018
1829,8010,20140811155336
5033,3110,20140811115728
7395,7356,20140817151754
7020,3836,20140811115922
4825,9120,20140811140921
7093,4916,20140817144106
9655,9096,20140811165155
6613,7068,20140811114325
1682,9228,20140811123826
4025,10503,20140811113140
8580,3201,20140817111436
8120,9299,20140811120712
4581,18,20140817133722
4940,9235,20140811174211
7547,9788,20140817120116
8099,7350,20140817163232
3199,664,20140817124838
8556,4671,20140817161511
3935,9225,20140811145122
8727,10813,20140817172801
9821,4684,20140811102318
823,9124,20140811123105
8555,6054,20140811160638
960,6472,20140817160816
8304,4952,20140817102246
6559,9151,20140817112822
7960,9241,20140811111208
6436,8066,20140817122731
9713,6599,20140811100423
531,9152,20140811132043
1175,9207,20140811120606
5570,4549,20140811131739
6559,9151,20140811103757
6519,936,20140817143008
2738,1019,20140811113414
5535,7318,20140811154718
8840,5736,20140817182155
2465,10604,20140811130244
5102,5736,20140811171602
3249,9222,20140811160338
3968,9151,20140811163401
702,8697,20140817151859
8213,9170,20140817140243
8897,4851,20140817121249
425,8842,20140817101355
4080,4909,20140811120759
2514,3856,20140817161817
9155,3452,20140811121044
515,11849,20140817172739
8747,4631,20140811113031
5975,3427,20140811102117
8011,9225,20140817145915
1300,7217,20140811102311
6702,9043,20140817130643
3761,6564,20140817195511
4371,5405,20140811162445
1008,4962,20140817113623
9697,3724,20140817133506
9081,9299,20140811124332
7720,5015,20140811101427
2684,7141,20140811172827
2758,9104,20140817120449
7959,9170,20140811144230
8254,5028,20140811131134
5423,4909,20140811102752
7921,5669,20140811122838
7314,4851,20140817152524
9184,3851,20140811100039
7422,3791,20140811134512
5652,9140,20140811192321
2312,9104,20140817134247
2104,1101,20140817174850
5577,9116,20140817193539
8285,5417,20140811141622
4942,3790,20140811161226
3099,4340,20140817192403
5980,7163,20140811122300
9682,8860,20140811174359
3811,6054,20140817153728
8089,9118,20140817113214
3834,664,20140817103741
2639,5870,20140811163738
8343,5295,20140817154109
6299,9069,20140811114735
732,5188,20140811160058
1292,3739,20140817135742
9738,11574,20140817152047
8881,8842,20140811151119
1467,10490,20140811133932
8192,4340,20140817132811
5469,10457,20140817113228
4553,9116,20140811105054
4039,7942,20140811110149
1913,553,20140811131908
1488,1689,20140811184409
4929,9139,20140811145442
4323,9280,20140811111801
9138,9093,20140817125100
7738,4916,20140811174726
4428,11603,20140811162137
8574,3724,20140817183750
4685,3864,20140817194552
311,1019,20140811164118
6034,9855,20140811143609
2051,9170,20140811140914
9286,10510,20140811133629
3772,10610,20140817135810
5884,6472,20140817185240
3480,8846,20140817170012
6748,734,20140817102208
3118,3427,20140817153446
2984,11640,20140817125931
4056,5736,20140817165347
5154,10498,20140817111326
9001,3771,20140811140241
9941,553,20140811124302
7094,8000,20140811115951
104,7273,20140811112915
4252,1019,20140811111541
5594,3883,20140811124819
2039,4937,20140817144120
4168,8010,20140811123148
5778,7068,20140817111621
1424,9152,20140811111311
1159,533,20140811121145
9192,4631,20140817191505
8546,9652,20140817133453
7921,9259,20140817164143
7842,9303,20140817174121
1326,9170,20140811103258
8081,7350,20140817105628
7282,10634,20140817164906
4768,3791,20140817130820
9083,9652,20140817165229
9318,5334,20140817142514
590,3527,20140811101642
5430,9048,20140817162232
2334,3864,20140811135131
6781,6270,20140817193031
6576,7350,20140811183703
2049,5742,20140817145050
9401,9855,20140811182233
7027,5025,20140811124002
2586,3415,20140817114030
6672,3416,20140811145320
2504,4923,20140811114103
5231,6229,20140817141627
85,8066,20140811163546
9430,3759,20140817125935
6957,3763,20140817171148
6622,3137,20140817163342
5756,3864,20140817172220
3102,4579,20140817190319
1755,7273,20140811130729
2336,533,20140811140826
3755,9170,20140811111219
1873,1749,20140811123646
8525,7275,20140811190724
5874,10782,20140817135938
7188,7275,20140811171316
1582,8869,20140811121800
3731,9604,20140817105603
5918,3771,20140817164757
2055,9253,20140817190733
4629,3864,20140817160425
4046,9090,20140811145229
4003,10656,20140817183350
5594,9225,20140817155522
7881,4975,20140811110536
5315,9241,20140811130941
5654,3427,20140817145852
7087,11357,20140811130848
658,3180,20140817171639
6931,4962,20140817190449
3548,4499,20140811122402
3993,11608,20140817135840
879,11574,20140811115215
9838,10515,20140817131329
2046,7356,20140811114605
9236,9014,20140817191851
7998,4909,20140817182809
6379,3789,20140811115017
2258,3010,20140811164217
4193,6225,20140811110651
6072,5736,20140811134405
9161,9652,20140817142149
8439,7303,20140817192240
5630,974,20140817112816
4207,10657,20140817191614
3820,524,20140817183646
2290,3416,20140817140232
1529,5306,20140817110809
4936,9271,20140817111255
1565,9296,20140817135607
1742,5331,20140817114114
9458,8709,20140811103019
2443,11899,20140817150026
6225,6270,20140811172517
8751,936,20140811131106
5583,9225,20140811153610
