USERID,INCOME,ENTERTAINMENT,BABY,GENDER,SHOPPING,SHOPID,ARRIVAL_TIME,USER_LONGITUDE,USER_LATITUDE,DURATION,SHOP_LONGITUDE,SHOP_LATITUDE,CLASSIFICATION
5022,3,3,0,1,9,6472,20140816185440,116.027756,39.118725,17,116.037866,39.128145,6
6972,2,1,1,2,7,9170,20140824153051,115.4765,38.856533,20,115.476874,38.862256,1
6972,2,1,1,2,7,9170,20140823130222,115.4748,38.860725,24,115.476874,38.862256,1
6972,2,1,1,2,7,9170,20140822170117,115.4748,38.860725,28,115.476874,38.862256,1
6972,2,1,1,2,7,9170,20140822114352,115.4765,38.856533,17,115.476874,38.862256,1
2817,2,1,1,2,7,8860,20140813161655,115.3266,38.4235,35,115.335131,38.424071,1
2817,2,1,1,2,7,1051,20140816180616,115.33517,38.42466,20,115.339648,38.426806,6
5631,2,1,1,2,7,11414,20140824194104,115.81154,39.26613,20,115.822805,39.26937,1
5631,2,1,1,2,7,6054,20140824185154,115.800835,39.256668,24,115.81054,39.264503,6
5631,2,1,1,2,7,4719,20140824152422,115.75361,39.212055,28,115.810758,39.265215,6
5631,2,1,1,2,7,6054,20140824100755,115.80385,39.261936,17,115.81054,39.264503,6
2872,2,6,0,1,5,11779,20140813161818,114.96131,39.47355,35,114.967825,39.483637,1
2872,2,6,0,1,5,4519,20140824105848,115.46564,39.06938,20,115.516965,39.169723,6
2872,2,6,0,1,5,9138,20140823184405,115.475555,38.86972,24,115.500269,38.870094,1
2872,2,6,0,1,5,3730,20140823163231,115.4586,38.89151,28,115.475747,38.898454,6
2872,2,6,0,1,5,7950,20140823130319,115.46876,38.87739,17,115.500623,38.88772,8
3945,3,3,0,1,9,4340,20140824102233,115.1278,38.8367,20,115.145151,38.843234,6
3945,3,3,0,1,9,4340,20140823165446,115.12165,38.84245,24,115.145151,38.843234,6
3945,3,3,0,1,9,4340,20140823143317,115.1278,38.8367,28,115.145151,38.843234,6
3945,3,3,0,1,9,4340,20140822165538,115.12546,38.816776,17,115.145151,38.843234,6
2425,2,1,1,2,2,9124,20140824153419,115.31755,38.94695,20,115.351477,38.948664,1
2425,2,1,1,2,2,656,20140819175050,115.314064,38.950706,24,115.340267,38.951765,1
2425,2,1,1,2,2,9310,20140816132810,115.31639,38.96,28,115.335433,38.960063,1
2425,2,1,1,2,2,9310,20140815185405,115.333786,38.95581,17,115.335433,38.960063,1
3921,1,2,1,1,5,9328,20140812192840,115.63637,39.01912,24,115.646949,39.019711,1
3499,3,3,0,1,9,3821,20140816112357,115.46164,38.87104,35,115.47487,38.875193,6
3499,3,3,0,1,9,5025,20140822162300,115.45417,38.88139,20,115.461244,38.88338,6
1728,2,3,1,2,8,9077,20140823104615,115.47295,38.85586,20,115.475934,38.867531,1
1728,2,3,1,2,8,635,20140822170759,115.47295,38.85586,24,115.474184,38.877637,3
1728,2,3,1,2,8,6763,20140814110616,115.3875,39.68111,17,115.420807,39.68581,6
8968,2,1,1,2,2,8066,20140814134107,115.32056,38.41611,35,115.325939,38.42222,1
3733,2,1,1,2,7,2072,20140813190722,115.3225,38.28917,35,115.336568,38.307073,6
3733,2,1,1,2,7,9090,20140820110149,115.489456,38.802994,20,115.490944,38.82162,1
3733,2,1,1,2,7,1930,20140820103501,115.476,38.7266,24,115.48542,38.770658,6
3646,2,1,1,2,7,4916,20140823172611,115.46164,38.87104,20,115.477206,38.874161,6
3646,2,1,1,2,7,9143,20140822165636,115.461945,38.858334,24,115.4792,38.865712,1
3646,2,1,1,2,7,9164,20140822145717,115.4542,38.862713,28,115.461687,38.865761,1
3646,2,1,1,2,7,5015,20140821123702,115.46179,38.87211,17,115.516608,38.882454,6
6643,2,6,0,1,5,7722,20140824105426,114.98822,38.73363,20,114.988431,38.754045,8
6643,2,6,0,1,5,9467,20140818153534,114.96425,38.74758,24,114.973772,38.750887,1
6643,2,6,0,1,5,3127,20140818140506,114.936,38.7284,28,114.963891,38.746715,6
6643,2,6,0,1,5,3053,20140818102556,114.97857,38.73108,17,114.987633,38.74172,6
3424,2,6,0,1,5,7932,20140816162409,115.51948,38.864235,24,115.536459,38.865157,8
3424,2,6,0,1,5,4925,20140815152640,115.45272,38.88857,28,115.475418,38.890542,6
3424,2,6,0,1,5,9330,20140814164215,115.5306,38.85411,17,115.574866,38.854811,1
8881,2,1,1,2,7,843,20140815123850,114.95634,38.51905,20,115.009428,38.522412,6
8881,2,1,1,2,7,1632,20140812185839,114.95344,38.50534,24,114.994531,38.505974,6
2351,2,6,0,1,5,4719,20140822121047,115.80385,39.261936,20,115.810758,39.265215,6
2351,2,6,0,1,5,7483,20140820103929,115.7962,39.26231,24,115.800925,39.272247,8
2351,2,6,0,1,5,4719,20140819163004,115.80385,39.261936,28,115.810758,39.265215,6
2351,2,6,0,1,5,11414,20140819153615,115.81154,39.26613,17,115.822805,39.26937,1
6161,2,2,0,1,5,3215,20140814104940,115.49728,38.77152,35,115.507718,38.778668,6
6161,2,2,0,1,5,7361,20140818185941,115.516,38.8125,20,115.516357,38.843944,5
9708,2,6,0,1,5,5336,20140816121235,116.09318,38.987774,24,116.105241,38.990693,6
9708,2,6,0,1,5,109,20140815173314,115.50336,39.344604,28,115.515341,39.349474,8
9708,2,6,0,1,5,4651,20140814161618,115.49512,39.349365,17,115.499741,39.35557,6
7880,2,1,1,2,7,6738,20140815144925,115.3875,39.68111,35,115.395338,39.683075,6
7880,2,1,1,2,7,9263,20140816132225,115.51992,38.84816,20,115.527603,38.853694,1
7880,2,1,1,2,7,9263,20140816114838,115.51992,38.84816,24,115.527603,38.853694,1
2716,1,2,1,2,4,640,20140823153648,115.4572,38.872,20,115.498406,38.874828,3
9548,2,1,1,2,7,4671,20140822105259,115.49301,39.34358,20,115.494498,39.358345,6
9548,2,1,1,2,7,4631,20140821164732,115.4951,39.349384,24,115.496007,39.350918,6
9548,2,1,1,2,7,4631,20140821154519,115.4951,39.349384,28,115.496007,39.350918,6
9548,2,1,1,2,7,9071,20140821105647,115.48398,38.881058,17,115.496836,38.887755,1
4886,1,2,1,1,5,7356,20140823181449,115.43889,39.06083,20,115.451286,39.067475,8
4886,1,2,1,1,5,7356,20140823165108,115.43889,39.06083,24,115.451286,39.067475,8
4886,1,2,1,1,5,7356,20140822104747,115.43889,39.06083,28,115.451286,39.067475,8
4886,1,2,1,1,5,7356,20140820163551,115.43889,39.06083,17,115.451286,39.067475,8
6247,2,2,0,1,5,7786,20140819183234,115.77579,38.688595,35,115.777256,38.695467,8
6247,2,2,0,1,5,3885,20140823175143,115.48942,38.862667,20,115.503538,38.863647,6
6247,2,2,0,1,5,3536,20140820163837,115.77579,38.688595,24,115.779776,38.689377,6
7990,2,1,1,2,2,9328,20140824111346,115.63637,39.01912,20,115.646949,39.019711,1
7990,2,1,1,2,2,9328,20140823180759,115.63637,39.01912,24,115.646949,39.019711,1
7990,2,1,1,2,2,10503,20140819164648,115.64381,39.01464,28,115.649831,39.01709,1
7990,2,1,1,2,2,10503,20140818160706,115.62309,39.0089,17,115.649831,39.01709,1
9048,3,3,0,1,9,4684,20140824143556,115.354866,39.17778,20,115.36952,39.188391,6
9048,3,3,0,1,9,4557,20140824111031,115.3337,39.1587,24,115.352048,39.172842,6
9048,3,3,0,1,9,4557,20140823154518,115.3337,39.1587,28,115.352048,39.172842,6
9048,3,3,0,1,9,4557,20140822184925,115.29694,39.16682,17,115.352048,39.172842,6
5679,3,3,0,1,9,782,20140821140649,114.99145,38.4957,35,114.998523,38.496211,6
1350,2,1,1,2,2,10595,20140824184135,115.74416,38.844166,20,115.79141,38.865937,1
1350,2,1,1,2,2,10560,20140824172649,115.74416,38.844166,24,115.763607,38.852936,1
1350,2,1,1,2,2,10534,20140824123434,115.66944,38.82786,28,115.737941,38.842342,1
1350,2,1,1,2,2,10595,20140821181134,115.78522,38.85562,17,115.79141,38.865937,1
8253,2,3,1,2,8,9086,20140814185127,115.52392,38.855305,35,115.546104,38.856827,1
8253,2,3,1,2,8,9686,20140824185118,115.4788,38.768784,20,115.498032,38.76999,3
8253,2,3,1,2,8,9686,20140824173213,115.490524,38.7561,24,115.498032,38.76999,3
8253,2,3,1,2,8,3232,20140824145520,115.490135,38.766407,28,115.492579,38.770419,6
8253,2,3,1,2,8,3232,20140822102101,115.490524,38.7561,17,115.492579,38.770419,6
1136,2,1,1,2,2,9116,20140822183615,115.52392,38.855305,35,115.52446,38.860086,1
1136,2,1,1,2,2,9116,20140824192719,115.52392,38.855305,20,115.52446,38.860086,1
1136,2,1,1,2,2,9095,20140824173309,115.5306,38.8541,24,115.534288,38.858815,1
1136,2,1,1,2,2,9095,20140824123921,115.5306,38.8541,28,115.534288,38.858815,1
1136,2,1,1,2,2,9223,20140824100057,115.52722,38.860558,17,115.530003,38.861203,1
8172,2,3,1,2,8,9866,20140824183437,115.76278,38.684444,20,115.767209,38.689553,1
8172,2,3,1,2,8,3452,20140822145109,115.76278,38.684444,24,115.767919,38.685117,6
8172,2,3,1,2,8,9900,20140820190422,115.78013,38.69002,28,115.786134,38.695227,3
753,2,6,0,1,5,9086,20140812171405,115.52003,38.85651,35,115.546104,38.856827,1
753,2,6,0,1,5,3802,20140824115650,115.52901,38.868774,20,115.53773,38.871892,6
753,2,6,0,1,5,7318,20140821180001,115.52901,38.868774,24,115.53299,38.877236,8
753,2,6,0,1,5,7932,20140820185423,115.51948,38.86425,28,115.536459,38.865157,8
753,2,6,0,1,5,5039,20140820152429,115.50442,38.864796,17,115.50699,38.865024,6
3628,3,3,0,1,9,3731,20140824150836,115.5023,38.855972,20,115.509437,38.882397,6
3628,3,3,0,1,9,3731,20140824101313,115.5023,38.855972,24,115.509437,38.882397,6
3628,3,3,0,1,9,3784,20140823152801,115.51708,38.883602,28,115.523154,38.88404,6
3628,3,3,0,1,9,3784,20140819115930,115.51708,38.883602,17,115.523154,38.88404,6
5150,2,2,0,1,5,7352,20140820180422,115.624985,39.023354,20,115.662431,39.02749,8
5150,2,2,0,1,5,3882,20140820164847,115.46778,38.892048,24,115.46999,38.896186,6
5150,2,2,0,1,5,558,20140818112943,115.63807,39.02928,28,115.641829,39.030636,8
5150,2,2,0,1,5,558,20140812111840,115.63807,39.02928,17,115.641829,39.030636,8
291,2,1,0,1,5,549,20140813181048,115.314064,38.950706,20,115.332913,38.954241,8
291,2,1,0,1,5,549,20140812153458,115.314064,38.950706,24,115.332913,38.954241,8
5265,2,1,1,2,7,5736,20140824162906,114.69543,39.35242,20,114.699267,39.359482,6
5265,2,1,1,2,7,5654,20140821160721,114.69845,39.34647,24,114.721733,39.352696,6
5265,2,1,1,2,7,10939,20140820161456,114.74624,39.34183,28,114.790796,39.345128,1
5265,2,1,1,2,7,10939,20140818134745,114.74624,39.34183,17,114.790796,39.345128,1
1724,1,2,0,1,6,5208,20140822104255,115.92262,38.897575,20,115.929982,38.897752,6
1724,1,2,0,1,6,33,20140821172854,115.9002,38.9385,24,115.931003,38.939565,8
1724,1,2,0,1,6,5105,20140819144839,115.9325,38.91833,28,115.939618,38.948152,6
1724,1,2,0,1,6,10554,20140818185456,115.9325,38.91833,17,115.932659,38.921742,1
8534,1,2,1,1,5,8000,20140813100413,115.4542,38.862713,35,115.455761,38.867313,8
8534,1,2,1,1,5,7315,20140823172343,115.497,38.902,20,115.497418,38.903157,8
8534,1,2,1,1,5,7315,20140823161434,115.497,38.902,24,115.497418,38.903157,8
8534,1,2,1,1,5,9305,20140823143640,115.48536,38.90342,28,115.497388,38.904596,1
8534,1,2,1,1,5,7902,20140822175155,115.4748,38.860725,17,115.490301,38.866653,8
1066,2,1,1,2,2,11640,20140824101007,116.032104,39.107105,20,116.036574,39.111189,1
1066,2,1,1,2,2,11640,20140823171358,116.032104,39.107105,24,116.036574,39.111189,1
1066,2,1,1,2,2,11640,20140822162949,116.032104,39.107105,28,116.036574,39.111189,1
1066,2,1,1,2,2,11640,20140821145651,116.032104,39.107105,17,116.036574,39.111189,1
4420,2,3,1,2,8,3610,20140816153640,115.7759,38.688683,35,115.780573,38.697973,6
4420,2,3,1,2,8,9866,20140824111146,115.76278,38.684444,20,115.767209,38.689553,1
4420,2,3,1,2,8,9900,20140821182032,115.78013,38.69002,24,115.786134,38.695227,3
4420,2,3,1,2,8,5105,20140821121945,115.92633,38.93369,28,115.939618,38.948152,6
4420,2,3,1,2,8,5152,20140821102431,115.531525,38.890724,17,115.779343,38.927399,6
2744,2,6,0,1,5,7942,20140812152825,115.65001,39.020294,35,115.662431,39.02749,8
2744,2,6,0,1,5,6566,20140824191302,115.99629,39.48297,20,116.004129,39.483185,6
2744,2,6,0,1,5,11894,20140823182656,115.9618,39.4751,24,116.007014,39.48251,1
2744,2,6,0,1,5,6570,20140813180536,115.9618,39.4751,17,116.007014,39.48251,6
9686,2,1,1,2,2,10534,20140812131317,115.71651,38.82689,35,115.737941,38.842342,1
9686,2,1,1,2,2,11640,20140812161446,116.03213,39.10707,20,116.036574,39.111189,1
9686,2,1,1,2,2,9175,20140812151811,115.565834,38.9425,24,115.654763,39.020861,1
3260,3,3,0,1,9,6270,20140820105507,116.016945,39.11972,35,116.033138,39.124422,6
8024,2,1,1,2,2,11910,20140819194307,115.94476,39.42755,35,116.002676,39.429095,1
8311,3,3,0,1,9,4671,20140816101843,115.47843,39.348877,20,115.494498,39.358345,6
8311,3,3,0,1,9,4671,20140812151849,115.47843,39.348877,24,115.494498,39.358345,6
8311,3,3,0,1,9,4671,20140812102347,115.47843,39.348877,28,115.494498,39.358345,6
3527,2,1,1,2,7,5331,20140813115243,116.09737,38.97734,35,116.104496,38.981052,6
3527,2,1,1,2,7,10754,20140824155323,116.09318,38.987774,20,116.100301,38.990601,1
3527,2,1,1,2,7,5331,20140822164108,116.10128,38.971115,24,116.104496,38.981052,6
3527,2,1,1,2,7,5295,20140821141813,116.04806,38.960556,28,116.062599,38.973339,6
3527,2,1,1,2,7,10730,20140820164414,116.1051,38.9937,17,116.112706,38.9956,1
5643,2,1,1,2,7,9043,20140823152633,115.48659,38.84641,20,115.491241,38.849079,1
5643,2,1,1,2,7,9165,20140820181054,115.4588,38.82745,24,115.468659,38.830503,1
5643,2,1,1,2,7,9164,20140819123756,115.4445,38.81881,28,115.461687,38.865761,1
5643,2,1,1,2,7,648,20140818124702,115.4445,38.81881,17,115.453042,38.835161,1
8268,2,6,0,1,5,7483,20140812164158,115.789604,39.262505,35,115.800925,39.272247,8
8268,2,6,0,1,5,4719,20140816184531,115.80385,39.261936,20,115.810758,39.265215,6
8268,2,6,0,1,5,7483,20140815175641,115.789604,39.262505,24,115.800925,39.272247,8
8268,2,6,0,1,5,11414,20140815112157,115.7962,39.26231,28,115.822805,39.26937,1
3807,3,3,0,1,9,3073,20140821184806,114.73669,38.692623,35,114.810693,38.71265,6
1534,2,1,1,2,7,8842,20140822145909,115.01178,38.49987,20,115.013596,38.522631,1
1534,2,1,1,2,7,8697,20140819170359,114.995056,38.513077,24,114.997979,38.515228,1
1534,2,1,1,2,7,782,20140818113927,114.99145,38.4957,28,114.998523,38.496211,6
1534,2,1,1,2,7,8842,20140815140553,115.01178,38.49987,17,115.013596,38.522631,1
2199,2,3,1,2,8,9011,20140812115423,115.4491,38.82679,35,115.460268,38.833587,1
2199,2,3,1,2,8,4834,20140823121259,115.43999,38.85202,20,115.468833,38.874231,6
2199,2,3,1,2,8,4439,20140822162007,115.50079,38.83138,24,115.502779,38.864293,6
2199,2,3,1,2,8,9270,20140822143115,115.43999,38.85202,28,115.45242,38.859131,1
957,3,3,0,1,9,5618,20140824180431,114.61472,39.34855,20,114.634688,39.350966,6
957,3,3,0,1,9,5654,20140823121819,114.685524,39.352554,24,114.721733,39.352696,6
957,3,3,0,1,9,5618,20140822131649,114.61472,39.34855,28,114.634688,39.350966,6
957,3,3,0,1,9,5618,20140819151022,114.61472,39.34855,17,114.634688,39.350966,6
7207,3,3,0,1,9,4929,20140823170239,115.47779,38.86261,20,115.573292,38.887741,6
7207,3,3,0,1,9,4929,20140823142529,115.57001,38.88073,24,115.573292,38.887741,6
7207,3,3,0,1,9,3737,20140822181323,115.490005,38.893246,28,115.492695,38.893568,6
7207,3,3,0,1,9,3789,20140822175120,115.48805,38.853333,17,115.489085,38.865558,6
3875,2,2,0,1,5,7350,20140824182033,115.49194,38.837776,20,115.50441,38.839798,8
3875,2,2,0,1,5,9,20140824144110,115.5,38.819168,24,115.520797,38.855577,8
3875,2,2,0,1,5,3729,20140823151743,115.50946,38.88723,28,115.512883,38.88779,6
3875,2,2,0,1,5,3877,20140823123256,115.50722,38.845676,17,115.5175,38.861821,6
2466,2,1,1,2,2,9271,20140822180403,115.33948,38.9275,35,115.42955,38.931384,1
2466,2,1,1,2,2,9869,20140824180419,115.60757,38.71186,20,115.679185,38.713586,1
2466,2,1,1,2,2,9139,20140823112909,115.5468,38.86692,24,115.547694,38.884834,1
7260,3,1,0,1,5,7918,20140815172704,115.48396,38.88109,35,115.502841,38.882095,8
7260,3,1,0,1,5,7363,20140816185449,115.52301,38.9005,24,115.56306,38.911384,5
7260,3,1,0,1,5,9118,20140816124539,115.37939,38.8152,28,115.405682,38.826827,1
7260,3,1,0,1,5,9095,20140815192632,115.5306,38.85411,17,115.534288,38.858815,1
5623,3,3,0,1,9,4753,20140813110355,115.877396,39.309998,35,115.891077,39.312574,6
924,2,6,0,1,5,3724,20140815141353,115.44967,38.8642,35,115.466687,38.866737,6
924,2,6,0,1,5,4898,20140824195004,115.49191,38.85547,20,115.509768,38.865522,6
924,2,6,0,1,5,9296,20140824132638,115.4058,38.84038,24,115.44855,38.842834,1
924,2,6,0,1,5,4966,20140822123324,115.485275,38.858055,28,115.486941,38.859679,6
924,2,6,0,1,5,520,20140821100247,115.46871,38.86787,17,115.475228,38.868683,8
5805,2,1,1,2,7,4393,20140813114957,115.09701,38.8725,35,115.112233,38.873451,6
5805,2,1,1,2,7,10444,20140813141132,115.16629,38.80927,20,115.224911,38.82656,1
6144,1,2,0,1,5,9147,20140819180045,115.34389,38.99778,20,115.363791,39.014231,3
6144,1,2,0,1,5,9147,20140819104815,115.31755,38.94695,24,115.363791,39.014231,3
6144,1,2,0,1,5,9147,20140818175356,115.34389,38.99778,28,115.363791,39.014231,3
6144,1,2,0,1,5,9310,20140818160123,115.333786,38.95581,17,115.335433,38.960063,1
6911,2,1,0,1,5,7356,20140822114404,115.37166,39.03236,20,115.451286,39.067475,8
6911,2,1,0,1,5,9147,20140822100034,115.35261,38.99834,24,115.363791,39.014231,3
6911,2,1,0,1,5,9587,20140821182401,115.1444,38.70625,28,115.156767,38.721398,1
6911,2,1,0,1,5,7364,20140820173844,115.46623,38.82267,17,115.477928,38.829702,8
2411,1,2,1,1,5,7942,20140812102928,115.63637,39.01912,35,115.662431,39.02749,8
2411,1,2,1,1,5,7352,20140818133149,115.6502,39.017296,20,115.662431,39.02749,8
2411,1,2,1,1,5,10503,20140816121244,115.64381,39.01464,24,115.649831,39.01709,1
2411,1,2,1,1,5,9026,20140813112925,115.53125,39.04357,28,115.534665,39.052206,1
6031,2,1,1,2,7,10746,20140813173239,116.04194,39.063583,20,116.050349,39.072902,1
6031,2,1,1,2,7,6270,20140813131541,116.027756,39.118725,24,116.033138,39.124422,6
6031,2,1,1,2,7,6157,20140812132353,116.0132,39.10195,28,116.037279,39.107087,6
2350,3,3,0,1,9,5331,20140824193728,116.09737,38.97734,20,116.104496,38.981052,6
2350,3,3,0,1,9,5559,20140824172343,116.0925,38.979443,24,116.11139,38.998586,6
2350,3,3,0,1,9,5331,20140822191644,116.10128,38.971115,28,116.104496,38.981052,6
2350,3,3,0,1,9,5560,20140822173447,116.10934,38.98825,17,116.11139,38.998586,6
1689,2,1,1,2,7,3171,20140815171619,115.45631,38.78398,35,115.47189,38.789595,6
1689,2,1,1,2,7,8992,20140824132222,115.45004,38.81637,20,115.473863,38.816616,1
1689,2,1,1,2,7,10441,20140824122148,115.11835,38.87541,24,115.168066,38.890928,1
1689,2,1,1,2,7,9060,20140821100416,115.460785,38.80639,28,115.475235,38.863486,1
272,1,2,1,1,5,11027,20140812105216,115.30447,39.11893,35,115.392753,39.218363,1
272,1,2,1,1,5,7335,20140822163643,115.47992,38.85668,20,115.489123,38.863542,8
1828,2,1,1,2,7,11640,20140812120622,116.032104,39.107105,35,116.036574,39.111189,1
1828,2,1,1,2,7,6270,20140816193604,116.02855,39.116623,20,116.033138,39.124422,6
1828,2,1,1,2,7,11640,20140815115310,116.032104,39.107105,24,116.036574,39.111189,1
4829,2,1,1,2,7,11669,20140819123307,116.0118,39.125298,20,116.033309,39.125955,1
2391,2,1,1,2,7,10490,20140823131339,115.4658,38.85287,20,115.472688,38.857579,1
2391,2,1,1,2,7,10444,20140823122413,115.22195,38.74778,24,115.224911,38.82656,1
2391,2,1,1,2,7,1947,20140821160628,115.490135,38.766407,28,115.501468,38.78449,6
2391,2,1,1,2,7,5007,20140821110701,115.48942,38.862667,17,115.490549,38.866836,6
719,2,1,1,2,7,11590,20140812102047,115.76096,38.98723,35,116.015833,39.194655,1
719,2,1,1,2,7,10560,20140823105112,115.62801,38.85247,20,115.763607,38.852936,1
719,2,1,1,2,7,6569,20140815111232,115.94663,39.2928,24,116.015932,39.485705,6
719,2,1,1,2,7,5486,20140814165421,116.04806,38.960556,28,116.070594,39.011378,6
719,2,1,1,2,7,10595,20140814103233,115.78522,38.85562,17,115.79141,38.865937,1
846,2,1,1,2,2,8860,20140816174500,115.3266,38.4235,35,115.335131,38.424071,1
846,2,1,1,2,2,8860,20140822102731,115.3266,38.4235,20,115.335131,38.424071,1
846,2,1,1,2,2,8066,20140821165913,115.32056,38.41611,24,115.325939,38.42222,1
4649,3,3,0,1,9,4206,20140815153434,114.48867,38.81682,35,114.48901,38.824073,6
3878,2,1,1,2,2,11327,20140819110602,115.80915,39.28847,35,115.840338,39.288794,1
7618,2,1,1,2,2,10437,20140816163626,115.11166,38.97055,35,115.148708,39.005834,1
334,1,2,1,1,5,249,20140813122015,114.99819,38.51632,35,115.000539,38.520704,8
334,1,2,1,1,5,8697,20140819181424,114.995056,38.513077,20,114.997979,38.515228,1
334,1,2,1,1,5,249,20140813164952,114.99819,38.51632,24,115.000539,38.520704,8
3380,2,1,1,2,7,10413,20140815144456,115.1261,38.85109,35,115.150855,38.864764,1
3380,2,1,1,2,7,4404,20140816185050,115.14601,38.8359,24,115.15366,38.850779,6
3537,2,1,1,2,7,4967,20140820130653,115.50201,38.860996,20,115.51408,38.861674,6
3537,2,1,1,2,7,9152,20140816163116,115.46695,38.885532,24,115.469914,38.889882,1
3537,2,1,1,2,7,9152,20140816150034,115.46695,38.885532,28,115.469914,38.889882,1
3537,2,1,1,2,7,9152,20140816114028,115.46695,38.885532,17,115.469914,38.889882,1
4250,2,1,1,2,7,8846,20140821125152,114.99145,38.4957,20,115.002446,38.506044,1
4250,2,1,1,2,7,8697,20140819180329,114.995056,38.513077,24,114.997979,38.515228,1
9896,3,3,0,1,9,5208,20140812173643,115.92262,38.897575,35,115.929982,38.897752,6
782,2,5,0,1,6,663,20140823182311,115.4748,38.860725,20,115.476321,38.877236,8
782,2,5,0,1,6,7913,20140823122046,115.4765,38.856533,24,115.486974,38.857733,8
782,2,5,0,1,6,663,20140822185525,115.4748,38.860725,28,115.476321,38.877236,8
782,2,5,0,1,6,664,20140822155001,115.47384,38.845,17,115.474703,38.851994,9
69,2,1,0,1,5,659,20140812155431,115.6502,39.017296,35,115.651984,39.02613,3
69,2,1,0,1,5,10471,20140824174709,114.9748,38.7754,20,115.145848,38.857087,1
69,2,1,0,1,5,7941,20140820142231,115.483055,38.865276,24,115.514969,38.87817,8
69,2,1,0,1,5,10503,20140819131419,115.644196,39.00479,28,115.649831,39.01709,1
69,2,1,0,1,5,7942,20140816141350,115.624985,39.023354,17,115.662431,39.02749,8
373,2,2,0,1,5,936,20140812103239,114.980835,38.515846,35,114.997658,38.515912,6
373,2,2,0,1,5,4885,20140821172432,115.433716,38.8623,20,115.456579,38.895856,6
373,2,2,0,1,5,385,20140821164112,115.12057,38.682537,24,115.166899,38.712988,8
373,2,2,0,1,5,249,20140820120003,114.995056,38.513077,28,115.000539,38.520704,8
373,2,2,0,1,5,850,20140820103824,114.97479,38.50963,17,115.000552,38.512129,6
7507,2,6,0,1,5,7932,20140823100224,115.52722,38.860558,20,115.536459,38.865157,8
7507,2,6,0,1,5,9086,20140822181042,115.5376,38.856434,24,115.546104,38.856827,1
7507,2,6,0,1,5,9156,20140818130949,115.50946,38.88723,28,115.516941,38.907292,1
7507,2,6,0,1,5,3813,20140815133346,115.48805,38.853333,17,115.493206,38.865438,6
6449,2,1,1,2,7,1881,20140821193314,115.13252,38.75047,20,115.145986,38.756739,6
6449,2,1,1,2,7,1720,20140821164657,115.15834,38.714672,24,115.16658,38.720497,6
6449,2,1,1,2,7,9280,20140819150138,115.52405,38.890244,28,115.526652,38.890296,1
6449,2,1,1,2,7,4922,20140819133102,115.49056,38.79659,17,115.507723,38.879364,6
7106,3,3,0,1,9,4998,20140812113610,115.4844,38.86115,35,115.485254,38.862158,6
7106,3,3,0,1,9,3536,20140814103110,115.77579,38.688595,25,115.779776,38.689377,6
7106,3,3,0,1,9,3536,20140813121836,115.77579,38.688595,29,115.779776,38.689377,6
7106,3,3,0,1,9,3536,20140813104333,115.77579,38.688595,19,115.779776,38.689377,6
6642,2,1,1,2,7,5015,20140821105955,115.51111,38.878613,37,115.516608,38.882454,6
6642,2,1,1,2,7,9241,20140824120038,115.46295,38.8174,22,115.464749,38.830959,1
9651,2,2,0,1,5,7786,20140815125041,115.7675,38.6943,37,115.777256,38.695467,8
9651,2,2,0,1,5,3536,20140815171856,115.7759,38.688683,22,115.779776,38.689377,6
9651,2,2,0,1,5,7786,20140815140136,115.7675,38.6943,25,115.777256,38.695467,8
9049,2,6,0,1,5,9025,20140812103817,115.48208,38.89951,37,115.487898,38.90049,1
9049,2,6,0,1,5,26,20140823112337,115.55642,38.930958,22,115.573532,38.956745,8
9049,2,6,0,1,5,9182,20140823102554,115.48536,38.90342,25,115.496537,38.90513,1
9049,2,6,0,1,5,3792,20140822110328,115.48349,38.889053,29,115.488064,38.89276,6
4224,2,1,1,2,7,3727,20140813152055,115.455765,38.902897,37,115.456763,38.906962,6
4224,2,1,1,2,7,9277,20140824161928,115.46819,38.89676,22,115.470829,38.900441,1
4224,2,1,1,2,7,9277,20140824120406,115.46819,38.89676,25,115.470829,38.900441,1
4224,2,1,1,2,7,4962,20140822141457,115.45003,38.898293,29,115.459842,38.898882,6
4224,2,1,1,2,7,9001,20140820101056,115.46819,38.89676,19,115.469872,38.898889,1
7160,2,1,0,1,5,7310,20140814132502,115.40105,38.85626,37,115.441688,38.887165,8
7160,2,1,0,1,5,18,20140815190245,115.35301,38.80701,22,115.368972,38.814149,8
246,2,1,1,2,7,10874,20140818113117,114.69845,39.34647,37,114.703106,39.350708,1
246,2,1,1,2,7,10879,20140824123203,114.68229,39.35881,22,114.702965,39.36011,1
246,2,1,1,2,7,5714,20140821173614,114.67474,39.34972,25,114.679532,39.354733,6
246,2,1,1,2,7,10886,20140821144313,114.69845,39.34647,29,114.702076,39.366218,1
246,2,1,1,2,7,5742,20140820143943,114.69845,39.34647,19,114.699267,39.359447,6
4912,2,1,1,2,7,5331,20140824103646,116.0925,38.979443,22,116.104496,38.981052,6
4912,2,1,1,2,7,5331,20140820160541,116.0925,38.979443,25,116.104496,38.981052,6
4912,2,1,1,2,7,9134,20140816121520,115.510925,38.854284,29,115.511286,38.877299,1
4912,2,1,1,2,7,6336,20140814152320,116.03213,39.10707,19,116.040397,39.114737,6
4961,2,1,1,2,2,8842,20140813175434,114.93087,38.51007,37,115.013596,38.522631,1
