USERID,BEGIN_TIME,STARTLONGITUDE,STARTLATITUDE,DURATION
5190,20140811115535,115.128110,38.709904,5
5143,20140819184639,114.974800,38.509490,37
5145,20140817180043,115.480560,38.875890,26
5147,20140824144407,115.460730,38.845634,22
5150,20140811111557,115.638070,39.029280,35
5150,20140812105940,115.623090,39.008900,11
5192,20140814155623,115.502790,38.885120,2
5192,20140816104655,115.500220,38.871563,8
5192,20140823175030,115.486755,38.873230,17
5155,20140817163105,115.483492,38.889041,19
6767,20140815151402,115.032120,38.631530,1
6767,20140819165025,115.456665,38.852787,29
6772,20140816152141,115.494100,38.863650,14
6774,20140822113758,115.523920,38.855305,25
6775,20140820184114,115.486590,38.846410,36
1905,20140814185356,115.477070,38.892800,37
8981,20140814112946,115.490770,38.901610,14
7229,20140823113915,115.494000,38.814600,25
4904,20140823135043,115.502300,38.855972,20
8982,20140816162030,114.194954,38.845020,11
8984,20140814170030,115.320560,38.416110,8
4911,20140819120850,115.477190,38.864160,38
2359,20140822130429,116.023140,39.104218,28
2359,20140823140728,116.033320,39.124860,21
8793,20140814161913,116.090670,38.996610,9
8796,20140815125529,115.317550,38.946950,20
5356,20140815145322,115.456360,38.858550,37
63,20140820152939,115.460730,38.845634,26
64,20140818194917,115.500220,38.871563,35
8070,20140818140123,115.473840,38.845000,40
71,20140822193102,115.806350,39.251550,14
4286,20140818103802,115.758240,38.673990,22
5300,20140820180221,114.998190,38.516320,35
5316,20140813144030,116.032104,39.107105,1
2535,20140816120535,115.325690,38.428684,12
2677,20140817175721,114.934380,38.418520,40
8832,20140818181714,115.934000,38.963200,34
192,20140818190000,115.473840,38.845000,8
192,20140823124729,115.506485,38.780327,32
216,20140818125702,115.488050,38.853333,39
218,20140816190451,116.026390,39.483890,27
220,20140818180415,115.501090,38.928920,34
4944,20140815193027,116.023160,39.129814,1
4945,20140815111352,114.955360,38.734860,14
4946,20140822113445,115.465450,38.841240,33
4949,20140811132836,115.474340,38.890070,9
4949,20140817181344,115.474340,38.890070,13
4949,20140821151448,115.474340,38.890070,11
4954,20140813134607,115.460730,38.845634,30
5040,20140812165434,115.519920,38.848160,4
5040,20140814153953,115.520030,38.856510,6
5040,20140823153507,115.513640,38.856780,27
5068,20140811171032,115.454720,38.619450,16
5046,20140816184617,115.809150,39.288470,34
5047,20140820190157,115.472950,38.855860,10
5049,20140821180622,115.082830,38.663630,32
4955,20140812100900,115.541916,38.834656,36
4955,20140814153845,115.541916,38.834656,21
4959,20140812114945,115.478510,38.929470,10
4959,20140813133924,115.478510,38.929470,4
4959,20140818155515,115.478510,38.929470,1
4256,20140813110146,115.609170,38.883190,4
4259,20140822171855,115.916930,38.922840,36
4259,20140824122022,115.692450,38.825890,32
4260,20140814122255,115.471960,38.392160,23
4301,20140822150806,116.002400,39.481100,18
4302,20140816153726,115.981400,39.477287,37
4302,20140822180617,115.981400,39.477287,33
4304,20140815112203,115.640830,38.553050,32
4306,20140812174325,115.295170,38.423300,2
4308,20140811133133,114.982780,38.521110,36
4310,20140813124919,116.033320,39.124860,14
4161,20140811110101,115.490660,38.818750,32
4161,20140814112814,115.506485,38.780327,8
5692,20140812110106,115.507220,38.845676,11
5693,20140812112946,115.468190,38.896760,14
5693,20140814121901,115.443440,38.865097,3
5693,20140815131040,115.483490,38.889053,2
617,20140811174852,114.970540,38.724880,32
618,20140820175118,115.137590,38.840294,3
618,20140822105708,114.719230,39.212770,11
619,20140817183357,115.774700,38.680200,30
675,20140824120458,114.955360,38.734860,21
777,20140822152312,116.032104,39.107105,16
778,20140822125430,115.486755,38.873230,3
778,20140823191116,115.496530,38.875850,36
9286,20140815145813,115.462250,38.865200,10
6486,20140815102355,114.980430,38.742750,27
6491,20140818171234,115.465140,38.883880,34
4560,20140815190849,114.980830,38.515850,32
4376,20140815150850,115.456360,38.858550,21
4377,20140815183358,115.797516,38.978040,27
4380,20140813190941,115.489420,38.862667,37
4351,20140821172245,115.137590,38.840294,24
4353,20140811190453,115.490770,38.901610,34
4353,20140818155634,115.490005,38.893246,23
4384,20140816184348,115.631920,39.018990,17
4388,20140813182949,116.036950,39.113420,33
4390,20140812144852,115.221950,38.747780,14
4390,20140819172035,115.134120,38.699980,16
4390,20140820162650,115.128110,38.709920,38
4395,20140817172857,115.134120,38.699980,12
4331,20140815131316,115.443440,38.865100,10
4332,20140819102125,115.524050,38.890244,6
4332,20140821170457,115.524050,38.890244,9
4332,20140823143326,115.524050,38.890244,8
4332,20140824161316,115.524050,38.890244,29
4338,20140820111110,115.990360,39.491516,22
8149,20140815164753,115.970300,39.483500,33
7807,20140818120613,115.916930,38.922840,3
7807,20140819180050,115.916930,38.922840,13
7807,20140823184018,115.917110,38.940857,23
7809,20140815170422,115.320560,38.416110,22
7814,20140813143213,115.483055,38.865276,13
7814,20140823180026,115.505554,38.871113,21
7818,20140820115521,115.794520,39.249430,14
7818,20140823173500,115.502170,39.325970,30
7819,20140824135115,115.681750,38.709040,18
7822,20140816161157,115.121650,38.842450,14
7822,20140824101054,115.127800,38.836700,27
7823,20140818140014,115.636370,39.019120,29
2573,20140816104332,115.483955,38.869194,11
2573,20140823115745,115.461790,38.872110,30
2573,20140823122433,115.466950,38.885532,26
2576,20140818184821,115.463010,38.891567,9
5190,20140811141729,115.128110,38.709904,7
5143,20140811173828,114.984200,38.507630,26
5144,20140818100627,115.316390,38.960000,19
5144,20140823195208,115.636370,39.019120,22
6374,20140823112107,115.088940,38.729460,35
6374,20140824171006,115.088940,38.729460,27
6376,20140817115943,115.490135,38.766407,14
6378,20140813100847,115.519920,38.848160,3
6378,20140815185706,115.484440,38.854717,5
6386,20140812155258,116.043040,39.140250,6
6415,20140816183432,115.482080,38.899510,14
6415,20140819174901,115.482080,38.899510,3
6415,20140822132810,115.490770,38.901610,38
6317,20140819130323,115.198870,38.773180,21
6400,20140812184547,115.510000,38.892000,13
6401,20140816173413,116.092500,38.979443,37
6404,20140818102103,114.960400,38.460320,36
6373,20140812101139,115.466490,38.860200,10
6373,20140812171825,115.466490,38.860200,1
6373,20140815125813,115.466490,38.860200,10
6373,20140819173016,115.466490,38.860200,12
6373,20140820150202,115.472970,38.855860,11
6373,20140822111328,115.477900,38.870960,14
6373,20140822184412,115.466490,38.860200,11
6406,20140822165347,114.692250,38.636250,23
6409,20140823155543,115.482080,38.899510,18
6411,20140812170427,115.497000,38.902000,2
6791,20140818143013,115.443440,38.865097,34
2560,20140813164433,115.460720,38.845780,8
9561,20140820172044,115.322480,38.405500,14
3505,20140824125410,115.481880,39.355500,26
6058,20140811112743,116.037920,39.133220,33
8552,20140815110447,115.394470,38.866970,14
324,20140812190029,115.221950,38.747780,1
7622,20140824170557,115.482080,38.899510,22
7127,20140821153538,115.996290,39.482970,25
7848,20140817171329,115.774700,38.680200,27
9571,20140814163846,115.504420,38.864796,5
322,20140813184836,115.140970,38.711790,40
9819,20140811110252,115.510120,38.865180,36
2172,20140820161850,115.467780,38.892048,12
2172,20140823101641,115.489420,38.862667,18
9824,20140811130051,115.507220,38.845676,33
9829,20140823140102,115.485360,38.903420,31
324,20140815182423,115.427820,38.854810,40
4047,20140819173406,114.976750,38.492720,2
4048,20140814145933,115.429170,38.886390,3
4056,20140812123913,115.466490,38.860200,11
9811,20140813121029,116.052040,39.477000,32
1405,20140818124546,114.955360,38.734860,6
8884,20140817185705,116.007260,39.484150,32
8888,20140814120136,115.511505,38.901880,22
9635,20140823180344,115.931790,38.943886,18
9639,20140816111824,116.107590,38.982056,13
5583,20140820160253,115.918800,38.932800,26
5586,20140813115920,115.456360,38.858550,19
5590,20140811154402,115.483490,38.889053,36
1586,20140815155515,115.078420,38.473190,30
6263,20140815154500,115.547780,38.912030,4
6263,20140822135757,115.012000,38.575900,16
6263,20140822142050,115.158580,38.706480,38
6243,20140811150124,115.120500,38.682594,36
6245,20140812115223,115.151010,38.707400,23
6246,20140813170345,115.485275,38.858055,10
6249,20140812160827,115.499240,38.846680,14
6249,20140817103457,115.140970,38.711980,18
6167,20140818174736,115.510120,38.865180,2
6167,20140820122754,115.511400,38.857890,10
6167,20140820170501,115.505554,38.871113,29
6167,20140820182252,115.510120,38.865180,25
5634,20140816131830,115.463060,38.900833,37
5637,20140820190613,115.465590,38.878433,25
5643,20140820181054,115.458800,38.827450,24
6225,20140814134006,116.100830,39.000590,3
6228,20140819152733,116.052770,39.125510,17
1493,20140813164655,116.007800,39.497780,37
1499,20140812155301,115.460785,38.806390,32
1500,20140819114921,115.495100,39.349384,18
1501,20140819163819,115.476500,38.856533,24
1504,20140818111501,115.533050,38.882700,9
1504,20140820113334,115.482160,38.840534,6
1504,20140820143721,115.513860,38.870018,13
1504,20140823151237,115.577390,38.895190,23
5883,20140812104739,116.036950,39.113420,5
9565,20140823155603,114.973850,38.513950,26
9567,20140816172513,115.637390,39.011734,12
7578,20140820175742,116.033320,39.124860,7
4145,20140814110854,115.478430,39.348877,38
4568,20140813115801,115.327990,38.403180,24
4412,20140817181120,116.036950,39.113420,6
4416,20140824144211,114.834900,38.832400,23
4417,20140823180121,115.473840,38.845000,22
4419,20140822180751,115.775900,38.688683,23
4420,20140824111146,115.762780,38.684444,20
7181,20140823131043,115.444500,38.818810,27
1071,20140816101628,115.460730,38.845634,1
1076,20140821180633,115.479920,38.856680,25
6414,20140816113649,116.020050,39.491714,27
1681,20140811111831,115.405800,38.840380,23
4404,20140819142359,115.496390,38.856945,27
4555,20140817181705,116.017360,39.471910,11
2748,20140811132611,115.524050,38.890244,36
9244,20140813183919,115.468190,38.896760,20
9247,20140816142057,115.637390,39.011734,12
8060,20140819112058,115.984170,39.481945,11
8060,20140822180116,115.973040,39.496850,30
8060,20140823135831,115.801200,39.273000,26
8060,20140824140520,115.989660,39.500900,23
7959,20140818173635,115.494100,38.863650,11
3166,20140814153239,115.463060,38.900833,37
3133,20140815114446,114.955360,38.734860,5
4800,20140816130516,115.989660,39.500900,11
1991,20140813171941,115.543970,38.821285,30
6794,20140817144911,115.643810,39.014640,18
6796,20140824100317,115.506485,38.780327,23
1993,20140812191316,115.327510,38.436980,6
4995,20140817101758,115.462250,38.865200,10
4998,20140811182736,115.477390,39.004260,9
4998,20140818180026,115.471214,38.904900,34
9911,20140816144038,115.609800,39.075300,19
9914,20140821122854,115.466270,38.812340,10
9914,20140822153304,115.492200,38.858310,36
1507,20140824184606,115.348130,38.938976,23
1510,20140811145507,115.467600,39.319350,24
1928,20140814192523,115.531250,39.043570,4
8199,20140816124232,115.449670,38.864200,8
5002,20140815155810,115.010956,38.507460,11
3193,20140815120405,115.744160,38.844166,14
3193,20140822172951,115.669440,38.827860,32
3156,20140812160433,115.926160,38.924130,11
6259,20140816125418,115.547780,38.912030,14
6259,20140818183914,115.477070,38.892800,10
6260,20140816183619,115.452980,38.874058,34
6263,20140820143112,115.143590,38.689710,2
6263,20140820150824,115.364620,38.820720,2
6242,20140814151450,115.465910,38.852830,9
6245,20140813113718,115.180560,38.723070,11
6245,20140822184716,115.168180,38.709630,23
6247,20140819183234,115.775790,38.688595,35
6240,20140817110047,115.485275,38.858055,24
6167,20140818103332,115.510120,38.865180,1
5636,20140823113808,115.962390,39.505230,23
5637,20140816175542,115.465590,38.878433,10
5643,20140815132350,115.644196,39.004790,7
5603,20140811183147,115.418160,39.363945,24
5603,20140813181045,115.493010,39.343580,3
5603,20140815162848,115.467600,39.319350,11
5646,20140814185351,115.436900,38.886130,26
6228,20140812114351,116.036950,39.113420,14
6230,20140813190149,115.436900,38.886130,30
1498,20140812140425,115.453070,38.846504,1
1498,20140820141452,115.473840,38.845000,29
1498,20140824174023,115.472950,38.855860,36
1503,20140811101110,115.933470,38.931038,32
1503,20140817105332,115.918800,38.932800,17
1504,20140812134647,115.507220,38.845676,5
4329,20140811102812,115.531250,39.043570,32
4439,20140817183829,116.036950,39.113420,18
3320,20140817153810,116.011800,39.125298,13
3320,20140820162507,116.023160,39.129814,37
3321,20140815162030,115.857990,38.887340,3
3303,20140817182630,116.033320,39.124860,13
3303,20140820115736,116.023160,39.129814,38
3304,20140811120951,115.460785,38.806390,36
3309,20140817190935,115.488350,38.742790,1
3313,20140813111003,115.502300,38.855972,3
3313,20140819175921,115.320560,38.416110,10
3314,20140814144430,115.362220,38.671110,6
3314,20140815115459,115.362220,38.671110,6
3308,20140821154117,115.491910,38.855470,28
3308,20140824165113,115.504420,38.864796,21
3237,20140813190557,116.020050,39.491714,14
3237,20140818100602,116.001000,39.473900,11
3243,20140813154933,115.490750,38.909150,4
3243,20140814132136,115.483055,38.865276,2
3342,20140811151346,115.132270,38.481200,33
2137,20140814145913,114.974790,38.509630,11
6187,20140816132227,115.483980,38.881058,10
6187,20140819191329,115.502790,38.885120,25
6188,20140812193411,115.122980,38.844680,30
6188,20140816102443,115.127800,38.836700,26
6193,20140822140839,116.007260,39.484150,27
7517,20140821165331,115.475450,38.899586,34
7519,20140814151843,115.482160,38.840534,13
7522,20140814183648,115.450040,38.816370,1
7523,20140812170352,115.455240,38.866486,1
7523,20140813110218,115.465800,38.852870,13
7524,20140813102848,115.643810,39.014640,30
7525,20140817175601,115.638070,39.029280,28
7526,20140817190549,116.016945,39.119720,33
7529,20140819154127,115.494000,38.814600,32
7530,20140811170700,115.326584,38.423390,34
7530,20140813165355,115.325690,38.428684,2
7533,20140813105917,115.327450,38.949883,3
7533,20140815110409,115.327450,38.949883,5
7534,20140811172231,115.485275,38.858055,6
7534,20140823122058,115.151085,38.707417,32
7534,20140823142236,115.461945,38.858334,29
7538,20140813191506,115.478510,38.929470,25
7544,20140814133701,115.326010,38.428700,19
7547,20140813102052,115.498764,38.775764,12
7547,20140814121602,115.497280,38.771520,5
6373,20140815170701,115.466490,38.860200,10
6373,20140816152635,115.466490,38.860200,12
6373,20140817181231,115.466490,38.860200,7
6373,20140821125315,115.466490,38.860200,7
6406,20140812165450,114.799010,38.642010,1
6409,20140818104421,115.477070,38.892800,4
6411,20140812111642,115.449670,38.864200,1
6411,20140813143010,115.483490,38.889053,4
6411,20140814132414,115.486590,38.846410,3
6411,20140815151322,115.497000,38.902000,3
6323,20140816112219,115.706680,39.131180,3
6326,20140813100953,115.921100,39.180300,33
6328,20140811164314,115.460785,38.806390,36
6342,20140812120010,115.451520,38.854800,6
6295,20140817185157,116.088210,38.982037,35
6298,20140817140853,115.774700,38.680200,4
6298,20140819140134,115.775900,38.688683,12
6299,20140813184636,115.405800,38.840380,16
6301,20140817131715,116.033320,39.124860,17
6305,20140815112638,115.351280,38.869130,25
6305,20140821150614,115.490750,38.909150,22
3654,20140813154916,115.594440,39.335010,24
3657,20140813130553,116.052040,39.477000,38
7412,20140815184642,115.775790,38.688595,2
7417,20140811185601,115.221670,39.320670,30
7418,20140817115316,115.175620,38.674590,17
7418,20140824170933,115.220640,38.599400,20
7420,20140814183427,114.974790,38.509630,23
7422,20140814150846,114.869010,38.464380,33
7423,20140816144843,115.466330,38.812490,17
3568,20140812110550,115.556420,38.930958,14
6866,20140816115944,114.974790,38.509630,36
6866,20140817154417,114.976750,38.492720,28
6867,20140824172416,115.466230,38.822670,27
6868,20140816120150,115.494010,38.814600,18
6870,20140811130611,115.465590,38.878433,36
6870,20140820120033,115.465590,38.878433,18
6933,20140819133625,115.452720,38.888570,29
6933,20140819190640,115.474340,38.890070,36
6937,20140814120352,116.090660,38.996582,16
6937,20140815161516,116.013660,38.985990,38
6918,20140822192759,115.531525,38.890724,34
6919,20140817164644,115.519912,38.848169,13
6919,20140822173932,115.467780,38.892040,16
246,20140818113117,114.698450,39.346470,37
9323,20140824123024,116.017360,39.471910,21
6109,20140824171041,115.762780,38.684444,18
9822,20140814143653,115.489120,38.889210,7
2170,20140823154142,115.181660,38.355280,1
2172,20140815133700,115.492546,38.867870,11
6048,20140824110619,115.389310,38.994580,20
6115,20140815144221,115.153750,38.865950,17
9823,20140812121145,115.505554,38.871113,14
334,20140813164952,114.998190,38.516320,24
4050,20140814135730,115.523930,39.121900,14
9844,20140821105914,115.922620,38.897575,24
1408,20140817181604,115.796200,39.262310,2
9817,20140812102226,115.134120,38.699980,16
1405,20140816182213,114.964250,38.747580,14
1587,20140823144931,116.002060,39.169730,22
9642,20140816155626,116.048060,38.960556,38
9647,20140813152211,115.465910,38.852830,31
5571,20140819122322,115.507220,38.845676,23
4820,20140812105027,115.452980,38.874058,34
4520,20140817142125,115.490370,38.881010,17
1460,20140814191849,115.047500,39.232780,37
4835,20140814164608,115.797120,38.726400,5
6759,20140823105343,114.975975,38.746124,18
4443,20140821111156,115.811540,39.266130,7
4444,20140820164948,115.762780,38.684444,26
9,20140823105920,116.093180,38.987774,18
12,20140811113133,115.475600,38.910680,36
7178,20140819105911,115.490660,38.818750,18
7178,20140820152127,115.010956,38.507460,28
1077,20140811101255,115.984170,39.481945,34
158,20140816163750,115.379680,38.527970,37
158,20140817185442,115.474760,38.874035,18
159,20140814105940,115.775900,38.688683,21
6645,20140816130938,115.859700,38.792800,31
6646,20140820151222,114.674740,39.349720,5
3824,20140818124812,114.936000,38.728400,13
9796,20140824154735,115.466270,38.812340,23
6402,20140816100726,115.452720,38.888570,34
6706,20140822141012,115.524580,38.804466,26
4404,20140818163850,115.496390,38.856945,31
4407,20140816171323,115.460730,38.845634,5
4557,20140812192510,115.451960,38.764890,2
6170,20140818103604,116.093180,38.987774,8
6170,20140820143559,116.090670,38.996610,2
2698,20140814172148,115.126100,38.851090,37
2864,20140816140844,115.493010,39.343580,19
2754,20140824142905,115.456665,38.852787,17
8501,20140815145341,116.097370,38.977340,11
6772,20140814144525,115.494100,38.863650,12
6772,20140821144312,115.494100,38.863650,34
4973,20140815180517,115.650200,39.017400,18
2761,20140823124421,114.973850,38.513950,23
2762,20140818155318,116.007260,39.484150,34
6774,20140816122045,115.513640,38.856780,3
4986,20140821143135,115.490135,38.766407,27
495,20140813162947,114.936000,38.728400,32
6515,20140818190017,116.092500,38.979443,40
2142,20140811123006,115.547780,38.912030,32
2142,20140815110813,115.533050,38.882700,3
6524,20140824114756,115.491776,38.846930,27
6465,20140822130344,115.463200,38.881800,34
6465,20140824104006,115.443440,38.865097,26
7293,20140815133711,115.688890,38.574440,37
8303,20140814120626,114.687480,39.365050,38
2108,20140814175454,115.481980,38.833980,8
2110,20140824180301,115.319630,38.686550,26
2111,20140816191027,115.486755,38.873230,3
2994,20140813120256,115.746210,38.681170,33
919,20140817181701,116.020050,39.491714,16
7174,20140821110926,115.502790,38.885120,16
7180,20140816190035,115.401050,38.856260,19
154,20140823130002,115.460785,38.806390,21
9876,20140817130721,115.487210,38.849860,18
9856,20140824115938,115.135140,38.994710,36
1681,20140813120831,115.474800,38.860725,13
6400,20140824154559,114.709190,39.239470,22
1663,20140813165244,115.494000,38.814600,11
1663,20140817174933,115.479920,38.856680,10
1664,20140815160712,115.996290,39.482970,14
4554,20140815171839,115.916930,38.922840,19
4555,20140818184241,115.990360,39.491516,2
2744,20140823182656,115.961800,39.475100,24
2747,20140821111243,115.483055,38.865276,22
2699,20140813184057,116.037920,39.133220,32
711,20140814151446,115.323845,38.300650,33
2705,20140813112658,115.326600,38.423500,9
9245,20140811145140,115.485040,39.345980,34
9247,20140811114309,115.650200,39.017296,33
9247,20140819141258,115.650200,39.017296,3
9251,20140811110951,115.770600,38.685150,23
9253,20140815115336,115.579990,39.358356,23
9257,20140815160311,115.795710,38.709890,27
4967,20140812143624,115.507250,38.851040,9
3159,20140816184235,116.016945,39.119720,3
3159,20140821171235,116.028550,39.116623,31
2309,20140811181734,115.929570,38.926810,3
2573,20140813151227,115.442780,38.878613,2
2573,20140815121649,115.462250,38.865200,8
3215,20140813163815,115.531250,39.043570,30
4997,20140815184328,114.964250,38.747580,14
9919,20140816174602,115.783140,38.980100,30
1951,20140818113602,115.644196,39.004790,1
1928,20140813181738,115.531250,39.043570,12
3191,20140816144825,116.031040,39.492840,9
3193,20140819135924,115.749640,38.864260,4
6225,20140817162251,116.032104,39.107105,14
6225,20140818140802,115.505554,38.871113,37
1500,20140818172259,115.495100,39.349384,33
1504,20140817163950,115.560940,38.889240,9
1505,20140812135321,115.636370,39.019120,5
1505,20140813161703,115.638070,39.029280,3
1505,20140819115453,115.623090,39.008900,33
1507,20140814124413,115.327450,38.949883,1
9555,20140818181550,115.481880,39.355500,10
9556,20140815185055,115.495100,39.349384,21
4029,20140824105613,115.460785,38.806390,18
4030,20140817100953,115.784035,38.682990,11
4069,20140814133731,115.523920,38.855305,5
4069,20140817122849,115.441060,38.849110,5
4069,20140821183240,115.499250,38.846660,2
4070,20140813122225,115.507240,38.851050,34
9369,20140816101618,115.211110,38.893050,14
9369,20140822152817,115.455765,38.902897,30
9370,20140822141142,115.475555,38.869720,38
9371,20140813184529,115.465450,38.841240,3
9372,20140811184836,115.470000,38.924200,2
9372,20140816143438,115.108880,38.601550,6
9373,20140811105541,115.500790,38.831380,24
9373,20140815162912,115.490750,38.909150,9
9373,20140816135638,115.535120,38.861240,12
9374,20140812193815,115.490135,38.766407,6
9374,20140815183806,115.497280,38.771520,5
9374,20140817191310,115.373610,38.593330,4
9374,20140818185336,115.490135,38.766407,6
9374,20140824171813,115.454720,38.619450,18
8821,20140823170811,115.327510,38.436980,23
4170,20140812140930,115.335170,38.424660,6
1109,20140811163737,116.052770,39.125510,32
1113,20140817132407,115.516000,38.812500,11
3107,20140814122119,116.067800,38.974130,1
539,20140822130000,115.478780,38.768790,19
8547,20140815182916,115.456910,38.876590,11
8549,20140815161536,115.832650,39.281930,31
8545,20140817113255,115.926160,38.924130,36
6081,20140817183159,116.002060,39.169730,25
1634,20140815100147,115.400010,39.374600,34
2467,20140812114313,116.011800,39.125298,36
649,20140819153126,115.466270,38.812340,9
6779,20140817151622,115.556420,38.930958,14
655,20140818120319,115.692450,38.825890,23
659,20140813113819,115.460860,38.806420,29
661,20140813131339,115.460720,38.845780,10
5956,20140814105545,115.320560,38.416110,34
1496,20140812154731,115.783140,38.980100,30
661,20140817135522,115.456665,38.852787,25
4060,20140814173548,115.510100,38.892100,8
7866,20140821102520,115.422500,38.866943,1
7809,20140815163856,115.320560,38.416110,25
8054,20140812165210,116.016945,39.119720,36
8054,20140817110800,116.016945,39.119720,25
8055,20140814120154,115.610000,38.994580,34
8056,20140822133504,115.327990,38.403180,10
8063,20140816145827,115.317510,38.421402,23
8057,20140812142518,115.333220,38.811460,11
7023,20140811163453,115.838890,38.973286,33
7069,20140813104700,115.485275,38.858055,5
7069,20140822150036,115.485275,38.858055,29
7071,20140821171656,115.529010,38.868774,25
7073,20140822190418,115.490660,38.818750,38
7075,20140812162146,115.492546,38.867870,3
7075,20140815184402,115.498400,38.868520,5
7075,20140815190935,115.489420,38.862667,40
7078,20140814143029,116.037920,39.133220,30
7024,20140820132357,116.032104,39.107105,10
7100,20140815144308,115.792100,39.271900,1
75,20140812181105,115.527220,38.860558,1
9751,20140814100844,115.443440,38.865097,8
9751,20140814183924,115.492546,38.867870,13
4097,20140812155131,115.483490,38.889053,7
4097,20140814181548,115.483980,38.881058,11
4097,20140818110533,115.489120,38.889210,11
4102,20140816143225,115.775900,38.688683,8
4102,20140819111130,115.762780,38.684444,40
4103,20140814160145,115.775900,38.688683,2
4103,20140818152428,115.773250,38.675400,19
4109,20140812104229,115.469420,38.845500,3
4110,20140819155137,115.970300,39.483475,21
9409,20140817194310,115.320560,38.943610,26
9409,20140818191504,115.320560,38.943610,22
9410,20140812121805,115.448920,38.877880,11
9410,20140815142546,115.448920,38.877880,32
9417,20140815121935,115.929570,38.926810,35
9426,20140816141842,115.643810,39.014640,11
6111,20140817170523,115.918800,38.932800,33
3439,20140816150723,115.762780,38.684444,38
8967,20140815151744,115.462250,38.865200,18
3968,20140811163401,115.460720,38.845780,32
1051,20140822123723,115.379390,38.815200,38
5360,20140814102010,115.146110,38.835830,40
706,20140812175135,115.160010,38.881400,30
708,20140814194224,114.181960,38.852570,8
2640,20140811154751,116.033320,39.124860,14
2368,20140813132028,115.527220,38.860558,11
568,20140816101950,115.426550,38.923150,18
4880,20140818104029,115.485275,38.858055,2
4880,20140820163209,115.485275,38.858055,13
4880,20140823182657,115.513640,38.856780,30
4883,20140812155301,115.461945,38.858334,10
7243,20140823162413,115.268180,39.322150,17
7244,20140813115814,114.982780,38.521110,33
5840,20140820174800,115.143590,38.689710,32
6120,20140813141542,115.456360,38.858550,4
665,20140815155137,115.477190,38.864160,18
524,20140813143542,115.429170,38.886390,31
619,20140819161448,115.774700,38.680200,26
526,20140811145300,115.481890,39.355476,8
634,20140817164309,115.483150,38.766610,24
529,20140816121420,115.348130,38.938976,15
636,20140817130602,116.229440,39.016357,26
711,20140815131734,115.320560,38.416110,18
668,20140815150033,115.552680,38.801180,40
780,20140815135542,115.998770,39.493130,33
694,20140814132139,114.787560,38.677910,33
2467,20140813132721,116.011800,39.125298,14
7503,20140813111550,115.278370,38.781788,28
7506,20140812170430,114.975280,38.753330,13
649,20140821173927,115.208340,38.813400,8
7054,20140814112409,115.638070,39.029280,36
5845,20140811185047,115.523910,38.855320,32
657,20140814153559,115.460720,38.845780,1
7034,20140818195718,115.327450,38.949883,21
7036,20140814165937,115.482160,38.840534,23
8056,20140811145305,115.326600,38.423500,24
8064,20140812141648,115.719720,38.683056,1
8064,20140813151919,115.719720,38.683056,14
8065,20140816181725,115.753610,39.212055,11
8057,20140812172845,115.333220,38.811460,13
5651,20140818131517,115.803850,39.261936,34
5599,20140817115224,114.685520,39.352550,3
5599,20140817161606,114.695300,39.352500,6
7069,20140821152538,115.485275,38.858055,10
7069,20140823102053,115.485275,38.858055,25
7071,20140818103720,115.538490,38.900780,6
7072,20140819163927,115.443440,38.865097,13
7097,20140816160637,115.483055,38.865276,28
7073,20140821190859,115.507225,38.837223,16
7075,20140821145317,115.495834,38.890835,33
7077,20140815164326,116.012240,39.111385,30
7078,20140813142208,116.016945,39.119720,34
7079,20140811192930,115.467600,39.319350,4
7099,20140815131331,115.959070,39.459860,33
7099,20140816165155,115.171600,39.143500,18
7024,20140811140524,116.033320,39.124860,25
7024,20140822154309,116.023160,39.129814,8
7100,20140818143110,115.789604,39.262505,36
5923,20140813103721,115.451510,38.854790,13
503,20140816180320,115.460860,38.806420,37
2682,20140816174929,115.495120,39.349365,31
2683,20140817174125,115.168180,38.709630,35
2684,20140811172827,116.002400,39.481100,30
5928,20140814190028,115.436570,38.964630,32
5933,20140821141201,116.037920,39.133220,18
2093,20140814163932,116.105100,38.993700,13
2095,20140817125054,116.023140,39.104218,7
2096,20140816185915,115.519920,38.848160,12
2097,20140814122709,115.458800,38.827450,36
3299,20140816133809,115.490370,38.881010,18
8279,20140812181943,116.028060,39.482310,36
6926,20140822150811,116.097370,38.977340,36
7087,20140811130848,115.801200,39.273000,36
8280,20140813125132,115.087320,38.855408,36
8284,20140824191706,115.394470,38.866970,19
6826,20140816161319,115.485360,38.903420,2
6826,20140817171615,115.463200,38.881800,5
6156,20140811181223,115.500010,38.819200,4
8288,20140815184621,115.479910,38.858800,30
5916,20140818164835,115.389310,38.994580,12
5916,20140824162024,115.343890,38.997780,22
6192,20140824185902,114.189250,38.853966,36
908,20140812155545,115.570010,38.880730,31
3421,20140813191535,115.569560,38.955685,16
1712,20140812123224,115.451840,38.884260,13
5407,20140815180802,115.462250,38.865200,32
7338,20140811114531,115.483060,38.865170,36
3397,20140821153529,116.101280,38.971115,35
1723,20140823111629,115.489420,38.862667,31
7953,20140817162459,115.460720,38.845780,18
7954,20140811110446,114.969100,38.759970,24
6806,20140819113040,115.335170,38.424660,28
1730,20140818114725,114.995130,39.206880,1
1703,20140819172851,115.401050,38.856260,3
7956,20140816182055,114.990540,38.447220,33
5145,20140812161006,115.454200,38.862710,12
5145,20140823191835,115.486755,38.873230,22
5148,20140820190023,115.320560,38.416110,30
