NAME,LONGITUDE,LATITUDE,CLASSIFICATION,ID
广缘超市,115.856030,38.381494,1,8235
好运来便利店,115.823687,38.432367,1,8236
玉泉超市,115.854389,38.425640,1,8237
康达副食,115.839225,38.437186,1,8238
会鑫日化百货,115.845360,38.431498,4,8239
裕丰食品,115.838953,38.437179,1,8240
同创百货,116.093538,38.448498,3,8241
阳光市场,116.113352,38.450165,10,8242
好客来超级市场,116.100559,38.456247,3,8243
乐购超市(瀛州中路),116.096230,38.442697,1,8244
华信超市,116.108531,38.445389,1,8245
瑞霞超市,116.082147,38.450638,1,8246
易购超市(华油店),116.132628,38.449183,1,8247
米兰超市,116.096208,38.455965,1,8248
当当办公用品超市,116.098308,38.451027,9,8249
红日超市(河间市广播电视局南),116.104181,38.442168,1,8250
家世界超市,116.091228,38.448872,1,8251
百汇超市,116.093089,38.453174,1,8252
乐源超市,116.105884,38.455894,1,8253
东方超市南八里铺店,116.094074,38.408211,1,8254
东方超市034林万村店,116.139106,38.474985,1,8255
东方超市,116.106435,38.435865,1,8256
常青果菜店,116.098127,38.449042,1,8257
信和超市,116.093006,38.432099,1,8258
百佳超市,116.303579,38.498357,1,8259
东方超市米各庄店,116.298428,38.497616,1,8260
东方超市东大汉店,116.273381,38.396377,1,8261
东方超市,116.105171,38.445983,1,8262
国风河间府超市,116.098317,38.452362,1,8263
圆梦超市,116.199033,38.428530,1,8264
创兴便利超市,116.133831,38.449211,1,8265
河间服务区-超市,116.228973,38.432827,1,8266
迎宾超市,116.125620,38.442853,1,8267
东方超市东八里庄店,116.138288,38.429378,1,8268
艳民超市,116.282116,38.434975,1,8269
河间服务区-超市,116.230522,38.434614,1,8270
好万家超市,116.332979,38.397621,1,8271
家乐超市,116.055372,38.351739,1,8272
友佳超市,116.281035,38.423640,1,8273
东兴超市,116.089310,38.438260,1,8274
东方超市北皇亲庄村店,116.054630,38.351413,1,8275
鑫兴超市,116.097300,38.443552,1,8276
东方超市东沙洼村店,116.195519,38.424262,1,8277
东方超市行别营店,116.278607,38.409356,1,8278
新世纪超市,116.103914,38.451557,1,8279
东方超市,116.243555,38.504400,1,8280
华昌超市,116.102376,38.453033,1,8281
聚友超市,116.105719,38.461093,1,8282
东方超市NO.772,116.282088,38.454962,1,8283
翠竹商店批发超市,116.104013,38.441016,3,8284
东方超市沙河桥店,116.327515,38.397494,1,8285
东方超市东,116.144352,38.430297,1,8286
果色甜香,116.097956,38.449967,1,8287
家家乐超市,116.064967,38.474201,1,8288
瀛秀园钱三超市,116.096878,38.457385,1,8289
六福超市,116.102018,38.454792,1,8290
万家乐综合超市,116.142846,38.385765,1,8291
红太阳超市恒丰店,116.001252,38.513936,1,8292
涵宇超市,116.277329,38.500559,1,8293
华联交通商场,116.091830,38.443213,9,8294
万家兴超市,116.266742,38.396752,1,8295
万和超市,116.114204,38.444153,1,8296
文婷超市,116.110030,38.445509,1,8297
家美超市,116.098459,38.451712,1,8298
爱客超市,116.110160,38.445121,1,8299
瑞驰超市,116.105214,38.430926,1,8300
玉珏超市,116.095143,38.358975,1,8301
东方超市NO.655,116.304323,38.499225,1,8302
东方超市078米各庄店,116.272984,38.501364,1,8303
东方超市NO.796,116.180657,38.418926,1,8304
东方超市NO.812,116.332357,38.382887,1,8305
真实超市,116.303700,38.498646,1,8306
美天超市,116.241435,38.504576,1,8307
万贯正光超市,116.244492,38.505557,1,8308
万万综合超市,116.292762,38.454898,1,8309
佳喆超市,116.123759,38.442803,1,8310
好客来超市(现代城店),116.122633,38.440995,1,8311
东方超市099榆林庄店,116.063677,38.478446,1,8312
燕燕超市,116.087807,38.450645,1,8313
老街超市,116.102131,38.441157,1,8314
新盼商行,116.297013,38.496274,3,8315
得顺超市,116.309657,38.512327,1,8316
东方超市时村店,116.194922,38.496316,1,8317
立涛超市,116.298739,38.494319,1,8318
苓芝超市,116.298689,38.492666,1,8319
和福超市,116.281716,38.431654,1,8320
油城超市,116.119562,38.455823,1,8321
福日隆超市,116.122983,38.442796,1,8322
恒美超市,116.104132,38.429188,1,8323
虹雨超市,116.103867,38.440677,1,8324
东方超市041榆林庄店,116.064523,38.475889,1,8325
茂华超市,116.090314,38.428877,1,8326
马光超市,116.093833,38.431710,1,8327
红吉超市,116.271151,38.501251,1,8328
老百姓超市,116.332930,38.398081,1,8329
宏祥超市,116.223525,38.407080,1,8330
孙杨超市,116.112644,38.460295,1,8331
东方超市开发区NO.819,116.159258,38.448434,1,8332
佳桐超市,116.114027,38.443969,1,8333
华誉超市,116.112337,38.444803,1,8334
姊妹超市,116.112556,38.444753,1,8335
创新超市,116.098419,38.449967,1,8336
永兴批发超市,116.000881,38.510986,2,8337
东方超市东方村店,116.190588,38.463452,1,8338
张强炒货店,116.098324,38.449600,1,8339
信用超市,116.001281,38.513414,1,8340
红太阳超市,116.092771,38.448201,1,8341
好日子,116.033620,39.489833,6,7262
宝盛源涿州店,116.019582,39.498039,6,7263
振东饭店,116.184270,39.534401,6,7264
茶语亭茶艺,116.024246,39.500231,6,7265
风顺饭店,116.042093,39.396419,6,7266
丰园饭店,116.066579,39.439746,6,7267
小时候零食馆（广场店）,116.015237,39.492394,6,7268
食全食美川湘菜主题餐厅,116.029019,39.499445,6,7269
王记水煎包,116.018878,39.501004,6,7270
香城火锅,116.016132,39.486470,6,7271
中国移动通信手机充值站(江城东队社区卫生服务站东南),115.396975,38.868992,8,7272
中国电信智能手机卖场,115.447519,38.870607,8,7273
中国联通3G智能手机广场,115.506753,38.905375,8,7274
天翼手机卖场,115.517629,38.861793,8,7275
中国电信智能手机卖场,115.493949,38.882390,8,7276
中国电信3G智能手机卖场,115.461995,38.867489,8,7277
中国电信3G智能手机大卖场,115.475703,38.894333,8,7278
天翼3G智能手机卖场,115.489918,38.866695,8,7279
歪酷数码,115.489584,38.863760,8,7280
宏达通讯,115.487888,38.900539,8,7281
华北通讯,115.519430,38.891441,8,7282
中国电信七一路3G智能手机卖场,115.496764,38.887853,8,7283
中国电信智能手机体验馆,115.507049,38.877601,8,7284
亚美数码,115.489175,38.864188,8,7285
联通智能手机卖场,115.490405,38.866639,8,7286
鸿志达数码生活馆,115.490552,38.866583,8,7287
东兴通讯智能手机大卖场,115.524244,38.860648,8,7288
联通3g智能手机广场,115.330516,38.954437,8,7289
中国移动通信手机充值站(太师庄正街),115.429536,38.930760,5,7290
百花西路手机卖场,115.484003,38.874153,8,7291
十方通讯,115.451125,39.067895,8,7292
中国移动通信手机专卖店天泽通讯南常保店,115.562813,38.921827,8,7293
联和手机超市,115.489134,38.863626,8,7294
讯天游手机连锁,115.489979,38.866744,8,7295
零距离手机专卖,115.373398,38.816244,8,7296
天翼智能手机体验馆,115.493373,38.866056,8,7297
建华路天翼互联网手机卖场,115.486622,38.863738,8,7298
3G手机专卖,115.486744,38.864616,8,7299
复兴手机卖场,115.529598,38.890072,8,7300
韦达手机卖场,115.498008,38.862650,8,7301
中讯通3G手机卖场,115.475927,38.876253,8,7302
天翼智能手机卖场,115.474621,38.849156,8,7303
中国移动手机专卖店,115.504859,38.850301,8,7304
中国移动手机专卖店,115.493274,38.866154,8,7305
天翼3G智能手机卖场,115.458362,38.861498,8,7306
中国电信3G手机卖场,115.460402,38.885501,8,7307
中国电信智能手机卖场,115.493873,38.857087,8,7308
中国联通3G智能手机广场,115.470058,38.879259,8,7309
中国电信智能手机卖场,115.441688,38.887165,8,7310
中国移动手机专卖店即时通店,115.526877,38.886940,8,7311
天翼3G手机卖场启迪盛兴店,115.484684,38.891693,8,7312
中国电信天翼智能手机卖场,115.458347,38.861133,8,7313
中国电信天冀智能手机卖场,115.441638,38.887193,8,7314
中国电信天翼智能手机卖场,115.497418,38.903157,8,7315
天翼3G手机卖场(五四鼎鑫店),115.510680,38.879483,8,7316
天翼3G手机卖场星迪鲁岗店,115.457993,38.912001,8,7317
中讯通手机连锁（五四东路营业厅）,115.532990,38.877236,8,7318
中国移动手机专卖店环亿通通讯,115.529598,38.890079,8,7319
中国移动手机专卖店至明通讯店,115.476384,38.877082,8,7320
中国移动手机专卖店代理商直供中心,115.509669,38.879610,8,7321
中国移动手机专卖店新宇通讯王庄村店,115.520984,38.891251,8,7322
中国电信3g手机卖场,115.569203,38.958555,8,7323
天网手机专卖,115.332171,38.954472,8,7324
联想专卖店(遂城镇店),115.551133,39.050301,8,7325
顺发通讯,115.489827,38.863556,8,7326
鑫阳,115.489807,38.863563,5,7327
爱威通讯,115.468362,38.896664,8,7328
世通通讯,115.472792,38.880452,8,7329
瑞红通讯,115.512356,38.867728,8,7330
龙江智能体验店,115.489584,38.863760,5,7331
宇通,115.489607,38.863914,5,7332
大宇通讯,115.489114,38.863500,8,7333
天拓通讯,115.511849,38.870902,8,7334
经纬通讯,115.489123,38.863542,8,7335
唯嘉通讯,115.489656,38.863900,8,7336
兴华通讯,115.446009,38.870839,8,7337
鑫泰通讯江城店,115.392437,38.868964,8,7338
宏阳通讯,115.523885,38.890717,8,7339
泰和通讯瑞祥大街店,115.497418,38.890409,8,7340
瑞达通讯,115.489677,38.863584,8,7341
阳光通讯,115.524730,38.865810,8,7342
天虹通讯,115.489626,38.863584,8,7343
保定南讯旗舰店,115.488973,38.863640,8,7344
捷讯通十方店,115.490409,38.863472,8,7345
星宇通讯,115.468362,38.896664,8,7346
祥天通讯纸厂路店,115.454028,38.891511,8,7347
恒顺通讯,115.469340,38.878128,8,7348
泳佳通讯,115.469290,38.878655,8,7349
京宏通讯,115.504410,38.839798,8,7350
艳丽通讯,115.548793,39.050770,8,7351
恒远通讯,115.662431,39.027490,8,7352
永兴通讯指定专营店,115.441427,39.066312,8,7353
诚信通讯,115.331078,38.954767,8,7354
中国移动通信顺达通讯,115.372575,38.815344,8,7355
三和通讯,115.451286,39.067475,8,7356
戴普数码通讯移动智能手机,115.489787,38.863830,8,7357
中国移动复兴手机卖场,115.529504,38.890065,8,7358
中国联通(灵通通讯合作厅),115.469310,38.879329,5,7359
中国联通代收费网点,115.450844,38.835400,5,7360
中国联通便民收费网点(凌云街),115.516357,38.843944,5,7361
中国移动通信指定代办点(徐河桥党支部北),115.540728,38.919216,5,7362
中国移动通信手机充值站(文丰路),115.563060,38.911384,5,7363
手机大卖场,115.477928,38.829702,8,7364
中国移动通信手机充值站(尹庄卫生所南),115.479365,38.943943,5,7365
中国移动通信鑫达通讯,115.395877,38.869378,8,7366
亚太比邻手机维修服务中心,115.494959,38.864694,8,7367
恒升手机维修,115.331711,38.954571,8,7368
手机销售中心,115.504111,38.830812,8,7369
苹果体验店,115.944882,38.937355,8,7370
亚太比邻手机连锁北大街营业厅,115.939914,38.931216,8,7371
中国联通瀑布鱼万祥通讯,115.939192,38.930037,8,7372
中国联通3g智能手机广场,115.930833,38.939579,8,7373
三星(安新店),115.925641,38.938569,8,7374
天翼手机专营店安新店,115.945104,38.930823,8,7375
尼彩手机工厂店,115.935562,38.928311,8,7376
天翼通讯手机卖场,115.755441,38.849493,8,7377
中国电信3g智能手机卖场,115.939634,38.930198,8,7378
恒信通讯,115.939153,38.929904,8,7379
兴达通讯,115.849867,38.979474,8,7380
中国联通天和通讯,115.939293,38.930395,8,7381
中国电信信达手机卖场,115.939413,38.929433,8,7382
中国电信美联通讯昝岗专营店,116.214380,39.059498,8,7383
统一通讯,116.102910,38.988758,8,7384
苹果屋雄县分店,116.103199,38.986276,8,7385
三星(雄县店),116.113311,38.996897,8,7386
鸿翔通讯商场,116.104146,38.985434,8,7387
中国电信天翼3g手机卖场,116.116677,38.998180,8,7388
联想手机,116.103211,38.989816,8,7389
三星(至尊店),116.103639,38.985946,8,7390
中国移动风暴手机卖场,116.103351,38.988302,8,7391
中国移动手机专卖店,116.103598,38.987061,8,7392
天河手机专卖店,116.103211,38.989816,8,7393
三星电子服务中心(授权代码4419763),116.103261,38.989480,8,7394
天翼互联网手机卖场,116.112194,38.998068,8,7395
鑫海手机商城,116.103030,38.987888,8,7396
万信通手机商行,116.103380,38.988162,8,7397
中国联通手机通讯广场,116.103634,38.986661,8,7398
鸿扬手机通讯,116.103390,38.988000,8,7399
中国电信3g手机卖场,116.102899,38.999315,8,7400
中国移动天成手机卖场,116.103489,38.986928,8,7401
中国电信3g手机卖场北环路手机卖场,116.116704,38.998173,8,7402
天亚3g指定专营店,116.103509,38.986787,8,7403
亚力通通讯,116.103310,38.988631,8,7404
中国移动金星通讯指定专营店,116.103040,38.987769,8,7405
环宇通讯,116.214229,39.059512,8,7406
远景通讯(温泉路店),116.103634,38.986661,8,7407
明星商贸,116.108360,38.985743,5,7408
意通通讯,116.103171,38.990090,8,7409
杨师傅手机维修,116.102930,38.988400,8,7410
中域手机卖场,114.700863,39.355074,8,7411
银波通讯(涞源县交通局出租汽车和城市公交管理站东南),114.700534,39.354684,8,7412
佳美通讯(沙河大街),114.701867,39.355772,8,7413
中国移动通信手机充值站(西龙虎),114.706169,39.321806,5,7414
佳兴通讯,114.700723,39.354677,8,7415
美信通讯(涞源县交通局西北),114.701469,39.354656,8,7416
畅通通讯广场,114.697354,39.365570,8,7417
云舟手机专营店,114.702344,39.366602,8,7418
沃3g智能手机广场,114.697025,39.365193,8,7419
中国电信天翼手机专营店涞源店,114.695866,39.357571,8,7420
中国联通3G手机智能广场,114.697030,39.365193,8,7421
水云乡手机卖场,114.709434,39.354558,8,7422
阳光通讯,114.697681,39.364817,8,7423
永华通讯(涞源县交通局出租汽车和城市公交管理站东),114.700783,39.355067,8,7424
音美通讯,114.700823,39.354670,8,7425
盛海通讯,114.700008,39.355053,8,7426
纤语通讯,114.701081,39.354663,8,7427
湖城通讯,114.700982,39.354677,8,7428
友人通讯,114.698922,39.362522,8,7429
佳美通讯(开源店),114.697030,39.365193,8,7430
阳元街手机卖场,115.502062,39.362216,8,7431
全有通讯城,115.500775,39.358624,8,7432
众成手机城,115.500093,39.356365,8,7433
金马通讯手机数码,115.501289,39.361511,8,7434
惠通通讯,115.499701,39.355493,8,7435
家园通讯,115.500475,39.357508,8,7436
天翼泰元街手机卖场,115.515862,39.351245,8,7437
天翼3g手机卖场,115.513509,39.353400,8,7438
3g智能手机广场,115.508159,39.356107,8,7439
信达手机专卖店,115.514381,39.364224,8,7440
鹏程通讯手机特卖场,115.513788,39.364238,8,7441
信天游手机(旗舰店),115.363583,39.365849,8,7442
全网通手机卖场(易县店),115.499811,39.355828,8,7443
兰平手机卖场,115.498386,39.349348,8,7444
博大通讯,115.500996,39.359203,8,7445
鑫悦通讯,115.501189,39.361142,8,7446
旺全通讯,115.501278,39.360089,8,7447
建设通讯,115.500655,39.358282,8,7448
环球通讯(阳元北大街),115.501217,39.359852,8,7449
圣林通讯,115.499632,39.356978,8,7450
昆泰通讯,115.500575,39.358115,8,7451
星亚通讯,115.500023,39.356337,8,7452
金涛通讯,115.501217,39.359852,8,7453
远征通讯,115.513698,39.353380,8,7454
鑫通通讯,115.500846,39.358764,8,7455
永华通讯(阳元北大街),115.500414,39.357592,8,7456
超宇通讯,115.500967,39.359133,8,7457
诚信通讯,115.500002,39.356330,8,7458
兰平g3通讯,115.498323,39.349299,8,7459
众达通讯,115.500875,39.358882,8,7460
鑫霸王通讯,115.500494,39.357808,8,7461
红月通讯,115.501217,39.359852,8,7462
广联通讯,115.500324,39.357334,8,7463
极智通讯,115.500285,39.358729,8,7464
佳美通讯,115.501308,39.360131,8,7465
金诺通讯,115.457826,39.240294,8,7466
环宇通讯,115.457071,39.236354,8,7467
同宇智能手机卖场,115.500244,39.357069,8,7468
小霸王总店,115.500161,39.356769,5,7469
正大电子城,115.815984,39.269098,8,7470
苹果三星,115.798042,39.272226,8,7471
国人通讯(定兴县医院东),115.810122,39.269894,8,7472
国人手机旗舰店,115.816565,39.265830,8,7473
金立通讯,115.816563,39.265069,8,7474
中信通讯(迎宾南街),115.817107,39.267206,8,7475
正大通讯(通兴路),115.806710,39.271039,8,7476
亿通手机,115.797014,39.273099,8,7477
中国电信固城3G智能手机卖场,115.727884,39.149888,8,7478
自由人手机卖场,115.865145,39.243347,8,7479
299手机全国连锁,115.797653,39.272952,8,7480
中国移动手机销售中心海兴授权店,115.801854,39.277973,8,7481
佳信通讯(通兴西路),115.806940,39.270990,8,7482
博大通讯,115.800925,39.272247,8,7483
佳信通讯,115.816325,39.269021,8,7484
双友通讯(繁兴大街),115.798042,39.272289,8,7485
全球声通讯,115.798042,39.272226,8,7486
海忠通讯,115.816565,39.265404,8,7487
瑞华通讯,115.797723,39.272478,8,7488
华丽通讯,115.770319,39.217838,8,7489
凯达通讯,115.797932,39.272429,8,7490
龙腾通讯,115.796602,39.273204,8,7491
东立通信,115.817126,39.267408,5,7492
昌达通讯,115.797384,39.273022,8,7493
佳乐通讯,115.797852,39.272450,8,7494
苹果专卖店(迎宾南大街),115.817338,39.268253,8,7495
科达手机维修中心,115.797134,39.273071,8,7496
手机专业维修,115.812001,39.270690,8,7497
手机维修中心,115.817168,39.268260,8,7498
现代通讯手机维修中心,115.768826,39.215602,8,7499
海英通讯,116.046951,39.137632,8,7500
长盛通讯广场(白沟旗舰店),116.042083,39.124583,8,7501
一丰电讯,116.031392,39.120714,8,7502
凯旋通讯,116.033793,39.122071,8,7503
中国移动通信手机专卖店(富民路店),116.041530,39.120021,8,7504
富强路手机卖场,116.030927,39.125696,8,7505
鸿日电讯,116.041507,39.117298,8,7506
中国电信3G手机智能卖场,116.041374,39.112057,8,7507
鹏达通讯,116.067468,39.357125,8,7508
时代通讯·3g智能手机专卖,116.042083,39.124583,8,7509
中国电信津保路3g智能手机卖场,116.052599,39.116025,8,7510
中国移动通信怡然通讯,114.782370,39.532481,8,7511
天一手机专卖,115.904353,39.579442,8,7512
敬杰手机专卖,115.904731,39.580290,8,7513
芳松硕成手机专卖,115.904542,39.579901,8,7514
芳松手机专卖,115.904214,39.579247,8,7515
双友通讯,116.017967,39.492123,8,7516
葛云手机卖场,116.029510,39.491510,8,7517
中国移动手机卖场,116.033407,39.485120,8,7518
迪信通手机连锁华融店,116.017858,39.492944,8,7519
三星(涿州双友广场体验店体验店),116.016130,39.491218,8,7520
葛云通讯手机大卖场刁窝分店,116.090197,39.497030,8,7521
中国电信天翼智能手机卖场,116.030639,39.496487,8,7522
中国电信天翼手机专营店瑞兴通讯店,116.002264,39.566705,8,7523
中国移动通信手机充值站(清凉寺卫生院分院西),116.038246,39.504066,5,7524
中国电信3g手机卖场松飞店,116.090294,39.492429,8,7525
中国移动信通通讯指定专营店,116.187296,39.572699,5,7526
永尚通讯,116.090773,39.500788,8,7527
顺通通讯,116.031918,39.490619,8,7528
中通通讯,116.047761,39.399368,8,7529
鑫星通讯,116.001636,39.567748,8,7530
涿州市汇通通讯门市部,116.015224,39.492178,8,7531
曙光通讯,116.107934,39.407494,8,7532
华阳通讯,116.013820,39.500781,8,7533
信诚通讯,116.015354,39.493536,8,7534
昊源通讯南良沟指定专营店,116.002580,39.424977,8,7535
新时代通讯,116.183982,39.530304,8,7536
义和庄龙翔通讯,116.184194,39.529699,8,7537
征程通讯,116.031730,39.490619,8,7538
金朗通信,116.010273,39.491468,5,7539
鑫野通讯,116.090321,39.488628,8,7540
正达通讯,116.032425,39.490619,8,7541
慧欣通讯,116.012536,39.482391,8,7542
手机维修中心,116.003042,39.490870,8,7543
十方手机卖场,114.209146,38.851144,8,7544
信达手机专营店,113.860466,38.924395,8,7545
亿通手机专卖店,114.207903,38.851538,8,7546
天翼手机专营店阜平店,114.208678,38.851257,8,7547
天翼3G手机卖场,114.208623,38.851327,8,7548
兴隆通讯,114.207146,38.851348,8,7549
国讯通讯(北街社区第二卫生服务站东北),114.205903,38.856469,8,7550
诚信通讯(城关镇城厢卫生所东北),114.207693,38.851615,8,7551
红利通讯(阜平县中医院东北),114.198416,38.854312,8,7552
通达通讯(泰和大厦东南),114.206968,38.851418,8,7553
中国移动(行唐玉城东营业厅),114.569171,38.444753,5,7554
大中通讯广场,114.564883,38.444683,8,7555
大中数码广场旗舰店,114.563976,38.448229,8,7556
行唐县喜连连手机店,114.650819,38.439172,8,7557
金手指专业贴膜,114.558112,38.444640,8,7558
行唐县丰源手机城,114.550751,38.444478,8,7559
讯邦通讯广场,114.566745,38.439744,8,7560
行唐县宇通通讯,114.549472,38.444054,8,7561
恒辉通讯,114.556906,38.444019,8,7562
中国电信3g手机大卖场,114.564981,38.448646,8,7563
路通手机广场,114.472665,38.490831,8,7564
太和手机城,114.562825,38.438783,8,7565
联想手机,114.554941,38.444111,8,7566
腾达手机城,114.562457,38.439002,8,7567
志伟手机城,114.562476,38.438804,8,7568
嘉信手机城,114.557892,38.444584,8,7569
友信手机城,114.562355,38.444280,8,7570
万信手机城,114.557624,38.444132,8,7571
万通手机城,114.562087,38.442676,8,7572
京东手机城no.0185,114.565339,38.444669,8,7573
中国联通(智能手机),114.556986,38.443997,8,7574
中国移动手机专卖店(恒辉店),114.561778,38.444619,8,7575
天航通讯,114.565053,38.444704,8,7576
行唐县宇航通讯器材经销商店,114.559716,38.444584,8,7577
行唐县兴隆通讯,114.564983,38.444690,8,7578
龙州通信城,114.563478,38.448222,5,7579
中国移动龙城玉城大街店,114.563142,38.444287,5,7580
国讯通讯(玉城东大街),114.565142,38.444718,8,7581
中国移动手机专卖店(飞翔店),114.565043,38.444655,8,7582
行唐县友谊通讯营业厅,114.560174,38.444619,8,7583
三星(三星维修站店),114.994575,38.522172,8,7584
OPPO,115.003968,38.519794,8,7585
宏盛手机卖场,115.003636,38.519921,8,7586
飞炫手机工厂店,114.994806,38.522109,8,7587
天翼3g手机卖场天琪专营店,115.101593,38.353168,8,7588
新世纪通讯,115.101331,38.353599,8,7589
卓越超凡通讯,115.101271,38.353019,8,7590
德隆昌通讯,115.101271,38.353111,8,7591
诚谦通讯,115.101361,38.353889,8,7592
凯华通讯,115.101351,38.353741,8,7593
中国移动刘良庄合作厅,115.162575,38.428884,5,7594
东方通讯,115.052010,38.419887,8,7595
宇达通讯,115.101593,38.353069,8,7596
中国移动诺基亚专卖店,115.002852,38.520112,8,7597
智能玩家俱乐部,114.994685,38.522158,8,7598
世纪通讯,115.003968,38.519794,8,7599
鑫宇通讯,115.141556,38.485027,8,7600
中国移动通信赵庄代办点,115.181281,38.345966,5,7601
国发通讯,115.052327,38.418728,8,7602
东方通讯,115.101331,38.353677,8,7603
天德鑫通讯,115.101642,38.353755,8,7604
亿通五金标准件大全,115.003870,38.510280,8,7605
阳光通讯手机通讯广场,115.336347,38.426693,8,7606
诚信手机维修通讯,115.336386,38.426742,8,7607
强子通讯,115.336297,38.426340,8,7608
宏远通讯,115.338406,38.433540,8,7609
通达通讯数码广场,115.337622,38.432339,8,7610
二手手机专卖,115.335755,38.426248,8,7611
中国移动通信金锦通讯,115.330456,38.432424,8,7612
信泰数码通讯广场,115.337663,38.432452,8,7613
天鸿手机卖场,115.337020,38.428608,8,7614
宏达数码通讯城,115.338496,38.435349,8,7615
药都大街手机卖场,115.334880,38.422347,8,7616
佳兴通讯,115.338496,38.433759,8,7617
佳诚通讯,115.336325,38.424205,8,7618
宏达数码通讯广场,115.335855,38.426636,8,7619
oppo安国专卖店,115.334880,38.422347,8,7620
华盛手机数码通讯,115.336618,38.427689,8,7621
亚太比邻手机(安国营业厅),115.336386,38.426742,8,7622
佳诚通讯手机卖场,115.336319,38.426424,8,7623
中国电信天翼智能手机卖场,115.336719,38.428106,8,7624
都市通讯手机卖场,115.336357,38.426644,8,7625
信康数码3g智能体验店,115.336467,38.426891,8,7626
雨莲通讯,115.325763,38.414834,8,7627
鸿兴通讯,115.335885,38.426700,8,7628
佳和通讯,115.335935,38.426856,8,7629
新势力通讯,115.337685,38.432488,8,7630
大松通讯,115.335483,38.423258,8,7631
安达通讯,115.335714,38.426170,8,7632
日升通讯,115.336738,38.427287,8,7633
太空通讯合作营业厅,115.336044,38.424262,5,7634
国信通讯安国no.1,115.335755,38.426248,8,7635
金起点通讯,115.337733,38.432700,8,7636
经纬通讯,115.338074,38.433809,8,7637
安国市安联联想专卖店,115.336547,38.427343,8,7638
统一通讯,115.837444,38.432205,8,7639
苹果专卖,115.836287,38.441419,8,7640
苹果手机大卖场,115.849701,38.431795,8,7641
中国移动通信张大浩彬指定专营店,115.915719,38.349673,5,7642
渤洋通讯(王街花园西),115.839225,38.432141,8,7643
方舟手机生活体验航母店,115.847762,38.431364,8,7644
阳阳通讯,115.823888,38.432848,8,7645
中国联通名凯通讯智能手机卖场,115.849072,38.431392,8,7646
苹果专卖店(荣兴店),115.836010,38.444563,8,7647
神州通讯(武垣路店),115.848128,38.431385,8,7648
中国电信肃宁天翼手机专营店,115.836446,38.446173,8,7649
华通手机超市,115.850646,38.431753,8,7650
赛格通讯手机批发,115.848894,38.422983,8,7651
中国电信3G智能手机卖场,115.849701,38.431795,8,7652
中国电信3G手机卖场,115.850425,38.431300,8,7653
中国电信程程3G手机卖场,115.893954,38.347551,8,7654
中国移动通信手机专卖店恒信尚村店,115.820345,38.496606,8,7655
九州通讯,115.849072,38.431392,8,7656
海源通讯,115.850518,38.431802,8,7657
中国移动通信依阳通讯指定专营店,115.942648,38.387334,8,7658
统一通讯(至尊店),115.849072,38.431392,8,7659
诚信通讯,115.849701,38.431795,8,7660
蓝天通讯,115.848497,38.431873,8,7661
易达通讯,115.848305,38.431830,8,7662
双州通讯,115.848497,38.431873,8,7663
中国移动通信裘都尚村店,115.820255,38.496620,5,7664
金世纪通讯,115.848829,38.431371,8,7665
新环球通讯,115.848526,38.431837,8,7666
天天通信,115.849144,38.431823,5,7667
宇晨通讯,115.848436,38.431823,8,7668
中国移动通信官厅英才指定专营店,115.899868,38.347395,5,7669
达捷通讯,115.836416,38.446272,8,7670
鸿运通讯手机连锁,115.848114,38.431837,8,7671
洪涛通讯,116.333281,38.398074,8,7672
中国电信智能手机专营店志国通讯,116.109373,38.445707,8,7673
北方通讯,116.108591,38.445856,8,7674
中国移动通信行别营联华指定专营店,116.281505,38.427082,5,7675
永兴通讯,116.105711,38.446336,8,7676
远大通信,116.106461,38.446287,8,7677
中国移动通信新华路永松指定专营店,116.108750,38.446633,5,7678
中国联通智能手机卖场同创营业部,116.093685,38.448519,8,7679
俊海智能手机大卖场,116.299250,38.496161,8,7680
华大智能手机卖场,116.108791,38.446477,8,7681
中国联通新浩智能手机卖场,116.101963,38.455944,8,7682
联通3G手机商城,116.108271,38.446442,8,7683
中国移动通信手机专卖店丁薇兴村店,116.002665,38.512672,8,7684
中国移动通信米各庄双燕通信手机专卖店,116.302182,38.495554,8,7685
大唐通讯青松店,116.108456,38.444450,8,7686
中国移动通信米各庄宏大指定专营店,116.301490,38.495378,5,7687
中国移动通信米各庄中宇指定专营店,116.301711,38.495632,5,7688
顺兴通讯,116.281515,38.427202,8,7689
兰华科技,116.334957,38.398095,5,7690
南讯通讯,116.108940,38.446859,8,7691
集美通信,116.106961,38.446202,5,7692
中国联通华微通讯,116.085215,38.449600,8,7693
集美通信同创体验店,116.095594,38.448145,5,7694
中国移动通信兴村镇兴鹏指定专营店,115.999569,38.514536,5,7695
中国移动通信米各庄宏源指定专营店,116.301319,38.495406,5,7696
远翔通讯,116.336021,38.398180,8,7697
永信通讯,116.271280,38.396441,8,7698
信达通讯,116.272166,38.396420,8,7699
胜达通讯,116.106171,38.446301,8,7700
群英通讯,116.109130,38.445714,8,7701
振鑫通讯,116.106461,38.446287,8,7702
恒欣通讯,116.143552,38.388416,8,7703
中国移动通信米各庄宏杰指定专营店,116.301058,38.495773,5,7704
中国移动通信浩天通讯指定专营店,116.282116,38.431512,8,7705
世纪通讯,116.108791,38.446477,8,7706
银海通讯,116.106461,38.446287,8,7707
红日通讯,116.064132,38.475416,8,7708
宽荣通讯,116.000355,38.514021,8,7709
中国移动通信手机专卖店鹏飞城垣路店,116.108981,38.445757,8,7710
