"userid","arrTime","dbu","dbs","userLabel1","userLabel2","userLabel3","userLabel4","userLabel5","userHis1","userHis2","userHis3","userHis4","userHis5","neiRec1","neiRec2","shopHis1","shopHis2","simbu1","simbu2","simbu3","simbu4","simbu5","neiNum","class","isNotAppear","isSameUser","userDate1","userDate2","userDate3","neiDate1","neiDate2","neiDate3","dateDiff1","dateDiff2","dateDiff3","duraDiff","user_dur","trace_dur","label","shopid"
1297,20140812100818,0.0817933676651098,0.0985486238006428,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,1,2,1,1,2,5,6,1,0,2,10,1,2,10,1,0,0,0,3,36,33,0,6660
4744,20140812100827,0.00590150667202591,0.0116733769321526,3,3,0,1,9,0,0,0,0,0,1,0.166666666666667,0,0,1,2,1,1,2,6,6,1,0,2,10,1,2,10,1,0,0,0,4,19,23,0,3789
4744,20140812100827,0.0116301396810152,0.0350339536021798,3,3,0,1,9,0,0,0,0,0,1,0.166666666666667,0,0,1,1,0,1,5,6,6,1,0,2,10,1,2,10,1,0,0,0,4,19,23,0,3781
4744,20140812100827,0.0267195714037457,0.0353976568716061,3,3,0,1,9,0,0,0,0,0,1,0.166666666666667,0,0,1,3,0,0,4,6,6,1,0,2,10,1,2,10,1,0,0,0,13,19,32,0,3830
4744,20140812100827,0.218873160072219,0.230060301610258,3,3,0,1,9,0,0,0,0,0,1,0.166666666666667,0,0,1,2,1,1,7,6,1,1,0,2,10,1,2,10,1,0,0,0,17,19,36,0,9332
4744,20140812100827,0.225112774626413,0.417328110398764,3,3,0,1,9,0,0,0,0,0,1,0.166666666666667,0,0,2,1,1,0,4,6,1,1,0,2,10,1,2,10,1,0,0,0,13,19,32,0,11425
4744,20140812100827,0.146986392907648,0.46551641099429,3,3,0,1,9,0,0,0,0,0,1,0.166666666666667,0,0,1,3,0,0,4,6,1,1,0,2,10,1,2,10,1,0,0,0,17,19,36,0,11402
5367,20140812101622,0.130334337106535,0.0168332225376007,2,1,1,2,7,0,0,0,0,0,1,0.25,0,0,0,0,0,0,5,4,1,1,0,2,10,1,2,10,1,0,0,0,10,23,33,0,11934
5367,20140812101622,0.0115626889606292,0.0198853453578326,2,1,1,2,7,0,0,0,0,0,1,0.25,0,0,0,1,1,1,2,4,6,1,0,2,10,1,2,10,1,0,0,0,1,23,22,0,7095
5367,20140812101622,0.0115626889606292,0.0245185370893197,2,1,1,2,7,0,0,0,0,0,2,0.5,1,0.5,0,1,1,1,2,4,6,1,0,2,10,1,2,10,1,0,0,0,13,23,36,0,7155
4619,20140812100128,0.252763726877496,0.254587913391431,2,1,0,1,5,0,0,0,0,0,1,0.5,0,0,0,0,1,1,2,2,1,1,0,2,10,1,2,10,1,0,0,0,1,33,34,0,9599
4619,20140812100128,0.25837701215278,0.267990119705937,2,1,0,1,5,0,0,0,0,0,1,0.5,0,0,0,2,1,1,3,2,3,1,0,2,10,1,2,10,1,0,0,0,4,33,37,0,9553
5971,20140812100549,0,0.0334610615641484,2,1,1,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,2,10,1,2,10,1,0,0,0,10,34,24,1,11282
4387,20140812100639,0.12289515826509,0.135867481499438,2,1,1,2,7,0,0,0,0,0,1,0.166666666666667,0,0,1,2,1,1,2,6,6,1,0,2,10,1,2,10,1,0,0,0,6,30,36,0,7149
4387,20140812100639,0.136703137432907,0.141291178978019,2,1,1,2,7,0,0,0,0,0,1,0.166666666666667,1,1,0,0,0,0,0,6,6,1,0,2,10,1,2,10,1,0,0,0,3,30,33,1,7068
4387,20140812100639,0.128223726743532,0.148287592579418,2,1,1,2,7,0,0,0,0,0,1,0.166666666666667,0,0,0,5,1,1,2,6,6,1,0,2,10,1,2,10,1,0,0,0,3,30,33,0,7163
4387,20140812100639,0.0153755666237013,0.162182213725804,2,1,1,2,7,0,0,0,0,0,1,0.166666666666667,0,0,0,0,0,0,5,6,1,1,0,2,10,1,2,10,1,0,0,0,3,30,33,0,11934
4387,20140812100639,0.154988451827877,0.164002180009904,2,1,1,2,7,0,0,0,0,0,1,0.166666666666667,0,0,0,1,1,1,2,6,6,1,0,2,10,1,2,10,1,0,0,0,8,30,22,0,7095
4387,20140812100639,0.154988451827877,0.168037906964474,2,1,1,2,7,0,0,0,0,0,1,0.166666666666667,0,0,0,1,1,1,2,6,6,1,0,2,10,1,2,10,1,0,0,0,6,30,36,0,7155
1297,20140812100818,0.0166792475849527,0.0444266516068928,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,0,5,1,1,2,5,6,1,0,2,10,1,2,10,1,0,0,0,3,36,33,0,7163
1297,20140812100818,0.0965471867482413,0.0639489736352473,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,0,0,0,0,5,5,1,1,0,2,10,1,2,10,1,0,0,0,3,36,33,0,11934
1297,20140812100818,0.0635205321136514,0.0712064140931203,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,0,1,1,1,2,5,6,1,0,2,10,1,2,10,1,0,0,0,14,36,22,0,7095
1297,20140812100818,0.0635205321136514,0.0758990879853047,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,0,1,1,1,2,5,6,1,0,2,10,1,2,10,1,0,0,0,0,36,36,0,7155
1297,20140812100818,0.0817933676651098,0.0985486238006428,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,1,2,1,1,2,5,6,1,0,2,10,1,2,10,1,0,0,0,3,36,33,0,6660
867,20140812101004,1.41421356282199e-05,0.00905895291962685,2,1,1,2,7,0,0,0,0,0,1,0.2,1,1,0,0,0,0,0,5,1,1,0,2,10,1,2,10,1,0,0,0,1,24,23,0,9140
867,20140812101004,0.0212860524522568,0.0136326771031976,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,0,1,1,0,3,5,6,1,0,2,10,1,2,10,1,0,0,0,1,24,23,0,3781
867,20140812101004,0.0140440890057005,0.0245738212738713,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,0,5,1,1,2,5,6,1,0,2,10,1,2,10,1,0,0,0,8,24,32,0,3830
867,20140812101004,0.205914599045331,0.217600987398959,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,0,0,0,0,5,5,1,1,0,2,10,1,2,10,1,0,0,0,12,24,36,0,9332
867,20140812101004,0.13739615860715,0.456784775517972,2,1,1,2,7,0,0,0,0,0,1,0.2,0,0,0,5,1,1,2,5,1,1,0,2,10,1,2,10,1,0,0,0,12,24,36,0,11402
5818,20140812101053,0.00229897803381848,0.00882227567014893,2,1,1,2,7,0,0,0,0,0,1,0.5,0,0,0,1,1,1,2,2,6,1,0,2,10,1,2,10,1,0,0,0,5,27,22,0,7095
5818,20140812101053,0.00229897803381848,0.0126962268804618,2,1,1,2,7,0,0,0,0,0,1,0.5,0,0,0,1,1,1,2,2,6,1,0,2,10,1,2,10,1,0,0,0,9,27,36,1,7155
1334,20140812101407,0.13614449858882,0.143198271724908,2,6,0,1,5,0,0,0,0,0,1,0.2,1,1,0,0,0,0,0,5,8,1,0,2,10,1,2,10,1,0,0,0,10,33,23,0,18
1334,20140812101407,0.15208914055909,0.158392058841353,2,6,0,1,5,0,0,0,0,0,1,0.2,0,0,0,5,1,1,2,5,6,1,0,2,10,1,2,10,1,0,0,0,2,33,31,0,1930
1334,20140812101407,0.146268205704452,0.162839008622014,2,6,0,1,5,0,0,0,0,0,1,0.2,0,0,0,5,1,1,2,5,6,1,0,2,10,1,2,10,1,0,0,0,1,33,34,0,1887
1334,20140812101407,0.129768612418419,0.189768769382641,2,6,0,1,5,0,0,0,0,0,1,0.2,1,0.5,0,0,0,0,0,5,1,1,0,2,10,1,2,10,1,0,0,0,3,33,36,0,9011
1334,20140812101407,0.107282025521532,0.215385670930082,2,6,0,1,5,0,0,0,0,0,1,0.2,0,0,0,5,0,0,0,5,8,1,0,2,10,1,2,10,1,0,0,0,3,33,30,0,7982
6400,20140812101528,0.0492615428097763,0.0505767450514523,3,5,0,1,8,0,0,0,0,0,1,0.2,0,0,2,3,1,1,4,5,6,1,0,2,10,1,2,10,1,0,0,0,4,37,33,0,4998
6400,20140812101528,0.0513236224461929,0.0556934291366578,3,5,0,1,8,0,0,0,0,0,1,0.2,0,0,1,4,1,1,1,5,6,1,0,2,10,1,2,10,1,0,0,0,14,37,23,0,3789
6400,20140812101528,0.045893229348123,0.0627319600921239,3,5,0,1,8,0,0,0,0,0,1,0.2,0,0,0,2,0,0,1,5,6,1,0,2,10,1,2,10,1,0,0,0,18,37,19,0,3783
6400,20140812101528,0.05397093225987,0.0735251166949024,3,5,0,1,8,0,0,0,0,0,1,0.2,0,0,1,3,0,1,4,5,6,1,0,2,10,1,2,10,1,0,0,0,14,37,23,0,3781
6400,20140812101528,0.0474269778079895,0.0736647878500926,3,5,0,1,8,0,0,0,0,0,1,0.2,0,0,0,2,0,0,1,5,6,1,0,2,10,1,2,10,1,0,0,0,1,37,36,0,3790
5367,20140812101622,0.130334337106535,0.0168332225376007,2,1,1,2,7,0,0,0,0,0,1,0.333333333333333,0,0,0,0,0,0,5,3,1,1,0,2,10,1,2,10,1,0,0,0,10,23,33,0,11934
5367,20140812101622,0.0115626889606292,0.0198853453578326,2,1,1,2,7,0,0,0,0,0,1,0.333333333333333,0,0,0,1,1,1,2,3,6,1,0,2,10,1,2,10,1,0,0,0,1,23,22,0,7095
5367,20140812101622,0.0115626889606292,0.0245185370893197,2,1,1,2,7,0,0,0,0,0,1,0.333333333333333,0,0,0,1,1,1,2,3,6,1,0,2,10,1,2,10,1,0,0,0,13,23,36,0,7155
