"userid","arrTime","shopid","test_pro"
7484,20140811181243,8986,0.182425528764725
6613,20140811181245,6566,0.182425528764725
6237,20140811181319,10843,0.182425528764725
5412,20140811181320,3146,0.182425528764725
9223,20140811181333,9271,0.182425528764725
9354,20140811181334,8899,0.182425528764725
8169,20140811181357,9687,0.182425528764725
4256,20140811181400,4967,0.182425528764725
3347,20140811181451,5714,0.182425528764725
9769,20140811181527,8066,0.182425528764725
1158,20140811181529,4966,0.182425528764725
9930,20140811181535,9263,0.182425528764725
4032,20140811181552,1632,0.182425528764725
1181,20140811181553,8723,0.182425528764725
101,20140811181601,6157,0.182425528764725
2788,20140811181603,6523,0.182425528764725
6771,20140811181615,5264,0.182425528764725
649,20140811181618,9151,0.182425528764725
3986,20140811181629,11849,0.182425528764725
5258,20140811181631,6670,0.182425528764725
2641,20140811181640,11894,0.182425528764725
7651,20140811181640,9117,0.182425528764725
8599,20140811181640,3827,0.182425528764725
207,20140811181653,6054,0.182425528764725
3789,20140811181729,5311,0.182425528764725
4921,20140811181735,9328,0.182425528764725
4292,20140811181757,4549,0.182425528764725
8441,20140811181820,4337,0.182425528764725
1276,20140811181834,3737,0.182425528764725
3546,20140811181856,9110,0.182425528764725
6193,20140811181901,11849,0.182425528764725
1890,20140811181912,7244,0.182425528764725
2991,20140811181920,11362,0.182425528764725
6928,20140811181923,8888,0.182425528764725
1516,20140811182005,8058,0.182425528764725
6667,20140811182028,1019,0.182425528764725
3459,20140811182041,9292,0.182425528764725
5068,20140811182052,3180,0.182425528764725
5783,20140811182053,4829,0.182425528764725
2347,20140811182057,10791,0.182425528764725
4994,20140811182106,5786,0.182425528764725
5226,20140811182137,7494,0.182425528764725
8216,20140811182149,9575,0.182425528764725
2993,20140811182158,3593,0.182425528764725
1303,20140811182201,9063,0.182425528764725
9114,20140811182211,11535,0.182425528764725
3612,20140811182230,8993,0.182425528764725
9401,20140811182233,9855,0.182425528764725
3186,20140811182257,11902,0.182425528764725
9683,20140811182300,7149,0.182425528764725
5700,20140811182304,9143,0.182425528764725
746,20140811182315,3527,0.182425528764725
5929,20140811182330,9027,0.182425528764725
623,20140811182415,26,0.182425528764725
7694,20140811182420,4421,0.182425528764725
6208,20140811182433,10675,0.182425528764725
7014,20140811182439,10494,0.182425528764725
8320,20140811182506,8840,0.182425528764725
6980,20140811182507,7360,0.182425528764725
2623,20140811182602,1689,0.182425528764725
2223,20140811182604,3279,0.182425528764725
7149,20140811182628,3883,0.182425528764725
6356,20140811182630,3024,0.182425528764725
8689,20140811182635,26,0.182425528764725
3657,20140811182641,6648,0.182425528764725
6275,20140811182646,10977,0.182425528764725
6160,20140811182651,9299,0.182425528764725
1331,20140811182716,9264,0.182425528764725
4182,20140811182744,9271,0.182425528764725
1120,20140811182745,1832,0.182425528764725
1151,20140811182749,9051,0.182425528764725
2011,20140811182816,9657,0.182425528764725
571,20140811182823,5033,0.182425528764725
6043,20140811182830,7303,0.182425528764725
8863,20140811182925,3795,0.182425528764725
4061,20140811182950,9147,0.182425528764725
9272,20140811183005,29,0.182425528764725
1214,20140811183007,9271,0.182425528764725
8371,20140811183016,9588,0.182425528764725
3403,20140811183047,553,0.182425528764725
5883,20140811183050,7510,0.182425528764725
5640,20140811183102,7231,0.182425528764725
253,20140811183114,3827,0.182425528764725
4902,20140811183137,3795,0.182425528764725
7097,20140811183141,658,0.182425528764725
5603,20140811183147,11025,0.182425528764725
5078,20140811183157,4848,0.182425528764725
7900,20140811183204,9053,0.182425528764725
2501,20140811183216,11535,0.182425528764725
9548,20140811183224,4631,0.182425528764725
7507,20140811183307,9104,0.182425528764725
1305,20140811183315,5306,0.182425528764725
3823,20140811183331,9328,0.182425528764725
3793,20140811183346,4325,0.182425528764725
1116,20140811183356,26,0.182425528764725
4658,20140811183421,648,0.182425528764725
6582,20140811183457,4753,0.182425528764725
698,20140811183503,3776,0.182425528764725
7870,20140811183517,763,0.182425528764725
589,20140811183527,11015,0.182425528764725
1455,20140811183533,10680,0.182425528764725
1941,20140811183546,7741,0.182425528764725
733,20140811183605,9312,0.182425528764725
1304,20140811183606,1175,0.182425528764725
266,20140811183610,3146,0.182425528764725
3528,20140811183617,3771,0.182425528764725
1836,20140811183628,11449,0.182425528764725
1029,20140811183630,11601,0.182425528764725
517,20140811183634,66,0.182425528764725
5067,20140811183653,3365,0.182425528764725
4527,20140811183657,882,0.182425528764725
6576,20140811183703,7350,0.182425528764725
8124,20140811183744,4233,0.182425528764725
6465,20140811183757,4440,0.182425528764725
824,20140811183804,9104,0.182425528764725
7043,20140811183812,9074,0.182425528764725
4761,20140811183820,3180,0.182425528764725
4251,20140811183833,9113,0.182425528764725
5247,20140811183834,9074,0.182425528764725
6704,20140811183838,9599,0.182425528764725
4051,20140811183844,5002,0.182425528764725
1547,20140811183911,6206,0.182425528764725
9371,20140811183917,5042,0.182425528764725
579,20140811184008,9524,0.182425528764725
9365,20140811184017,9151,0.182425528764725
1327,20140811184019,10679,0.182425528764725
198,20140811184033,9170,0.182425528764725
4729,20140811184044,9214,0.182425528764725
8501,20140811184051,10680,0.182425528764725
4410,20140811184101,10831,0.182425528764725
4133,20140811184105,18,0.182425528764725
3751,20140811184107,9203,0.182425528764725
4019,20140811184113,10490,0.182425528764725
6673,20140811184116,9553,0.182425528764725
6812,20140811184140,9873,0.182425528764725
1123,20140811184149,7587,0.182425528764725
1180,20140811184222,3842,0.182425528764725
2672,20140811184225,4966,0.182425528764725
123,20140811184255,10488,0.182425528764725
1344,20140811184303,6054,0.182425528764725
7913,20140811184333,4421,0.182425528764725
4821,20140811184356,3527,0.182425528764725
1488,20140811184409,9573,0.182425528764725
3264,20140811184416,7360,0.182425528764725
9710,20140811184429,8731,0.182425528764725
3683,20140811184521,4631,0.182425528764725
5273,20140811184522,1019,0.182425528764725
1405,20140811184604,9467,0.182425528764725
3310,20140811184610,9090,0.182425528764725
1612,20140811184701,961,0.182425528764725
6234,20140811184710,9203,0.182425528764725
8551,20140811184727,3736,0.182425528764725
6896,20140811184903,8697,0.182425528764725
4450,20140811184914,7303,0.182425528764725
2195,20140811184933,3729,0.182425528764725
4617,20140811184952,9116,0.182425528764725
2135,20140811184955,11603,0.182425528764725
6614,20140811185004,7225,0.182425528764725
9348,20140811185010,4994,0.182425528764725
963,20140811185023,553,0.182425528764725
8378,20140811185039,11518,0.182425528764725
5845,20140811185047,9116,0.182425528764725
590,20140811185143,7786,0.182425528764725
7100,20140811185156,7494,0.182425528764725
5488,20140811185201,9049,0.182425528764725
3896,20140811185220,9026,0.182425528764725
7232,20140811185220,4966,0.182425528764725
7179,20140811185234,11535,0.182425528764725
677,20140811185245,9006,0.182425528764725
8020,20140811185250,1994,0.182425528764725
1324,20140811185321,8872,0.182425528764725
7976,20140811185324,1669,0.182425528764725
8765,20140811185337,9174,0.182425528764725
2185,20140811185341,9165,0.182425528764725
5682,20140811185349,11565,0.182425528764725
5885,20140811185352,3883,0.182425528764725
2013,20140811185416,9573,0.182425528764725
9144,20140811185428,11859,0.182425528764725
2407,20140811185448,10770,0.182425528764725
7279,20140811185450,3536,0.182425528764725
1815,20140811185451,558,0.182425528764725
3555,20140811185455,6638,0.182425528764725
3067,20140811185456,5564,0.182425528764725
5026,20140811185521,3536,0.182425528764725
3701,20140811185527,3821,0.182425528764725
7095,20140811185530,4539,0.182425528764725
941,20140811185532,9043,0.182425528764725
2121,20140811185538,1312,0.182425528764725
8594,20140811185541,549,0.182425528764725
8871,20140811185551,10510,0.182425528764725
7417,20140811185601,11018,0.182425528764725
267,20140811185602,6836,0.182425528764725
8173,20140811185621,10677,0.182425528764725
1844,20140811185629,6670,0.182425528764725
6732,20140811185736,4627,0.182425528764725
5803,20140811185751,7149,0.182425528764725
782,20140811185753,565,0.182425528764725
444,20140811185820,7310,0.182425528764725
126,20140811185830,9170,0.182425528764725
3343,20140811185845,3214,0.182425528764725
5720,20140811185850,11849,0.182425528764725
9566,20140811185944,9467,0.182425528764725
3258,20140811190020,9171,0.182425528764725
6816,20140811190023,8497,0.182425528764725
159,20140811190025,3427,0.182425528764725
4721,20140811190043,4940,0.182425528764725
1868,20140811190113,1832,0.182425528764725
873,20140811190117,9165,0.182425528764725
2068,20140811190125,1814,0.182425528764725
8252,20140811190125,9149,0.182425528764725
9420,20140811190131,9328,0.182425528764725
7197,20140811190148,10488,0.182425528764725
4739,20140811190216,6638,0.182425528764725
6904,20140811190225,10986,0.182425528764725
9011,20140811190243,9057,0.182425528764725
940,20140811190256,9164,0.182425528764725
6025,20140811190319,649,0.182425528764725
5394,20140811190335,9182,0.182425528764725
9231,20140811190340,9289,0.182425528764725
840,20140811190341,799,0.182425528764725
3688,20140811190356,3775,0.182425528764725
4972,20140811190403,4684,0.182425528764725
8311,20140811190418,4631,0.182425528764725
4192,20140811190453,10775,0.182425528764725
4353,20140811190453,9182,0.182425528764725
7704,20140811190506,10444,0.182425528764725
9664,20140811190530,4437,0.182425528764725
2015,20140811190532,9215,0.182425528764725
7566,20140811190546,9015,0.182425528764725
8093,20140811190621,4753,0.182425528764725
3273,20140811190628,8829,0.182425528764725
5102,20140811190644,5669,0.182425528764725
8525,20140811190724,7275,0.182425528764725
498,20140811190745,4233,0.182425528764725
7254,20140811190748,9332,0.182425528764725
5121,20140811190809,4421,0.182425528764725
8997,20140811190813,6447,0.182425528764725
3080,20140811190824,9886,0.182425528764725
1135,20140811190837,9328,0.182425528764725
4990,20140811190837,9151,0.182425528764725
6849,20140811190844,9333,0.182425528764725
2022,20140811190924,9222,0.182425528764725
4887,20140811190926,11196,0.182425528764725
486,20140811190933,11,0.182425528764725
5472,20140811190933,5422,0.182425528764725
534,20140811190940,3773,0.182425528764725
514,20140811190954,6638,0.182425528764725
8503,20140811191013,11764,0.182425528764725
2371,20140811191020,9027,0.182425528764725
8646,20140811191040,11315,0.182425528764725
9000,20140811191043,4488,0.182425528764725
9005,20140811191047,9222,0.182425528764725
8562,20140811191049,11535,0.182425528764725
7806,20140811191057,10634,0.182425528764725
2978,20140811191111,4952,0.182425528764725
9752,20140811191118,4940,0.182425528764725
8478,20140811191153,7231,0.182425528764725
6797,20140811191154,9299,0.182425528764725
2122,20140811191159,8506,0.182425528764725
3375,20140811191204,9202,0.182425528764725
932,20140811191234,553,0.182425528764725
6824,20140811191246,3074,0.182425528764725
4046,20140811191251,5028,0.182425528764725
406,20140811191258,5669,0.182425528764725
6376,20140811191413,9687,0.182425528764725
2589,20140811191431,9203,0.182425528764725
3616,20140811191510,9647,0.182425528764725
5321,20140811191534,7786,0.182425528764725
4087,20140811191541,6140,0.182425528764725
4069,20140811191602,9116,0.182425528764725
4644,20140811191602,3821,0.182425528764725
4172,20140811191642,7289,0.182425528764725
8895,20140811191653,10720,0.182425528764725
6008,20140811191705,1832,0.182425528764725
3484,20140811191715,11544,0.182425528764725
2044,20140811191735,9019,0.182425528764725
4818,20140811191746,6427,0.182425528764725
2851,20140811191749,4627,0.182425528764725
8553,20140811191755,9333,0.182425528764725
3723,20140811191915,9069,0.182425528764725
8784,20140811191929,8066,0.182425528764725
158,20140811191957,9151,0.182425528764725
9446,20140811192016,11535,0.182425528764725
4899,20140811192057,9079,0.182425528764725
1272,20140811192100,1312,0.182425528764725
9016,20140811192222,9170,0.182425528764725
9311,20140811192231,7942,0.182425528764725
7047,20140811192238,8000,0.182425528764725
1527,20140811192239,9233,0.182425528764725
9874,20140811192311,5541,0.182425528764725
8602,20140811192317,4437,0.182425528764725
5652,20140811192321,9047,0.182425528764725
2730,20140811192401,11437,0.182425528764725
7805,20140811192429,5175,0.182425528764725
3436,20140811192441,3616,0.182425528764725
4135,20140811192519,9526,0.182425528764725
5899,20140811192543,9123,0.182425528764725
3179,20140811192600,3763,0.182425528764725
120,20140811192608,8766,0.182425528764725
1289,20140811192712,10874,0.182425528764725
5066,20140811192714,7149,0.182425528764725
3622,20140811192715,9124,0.182425528764725
2522,20140811192718,9337,0.182425528764725
904,20140811192750,10677,0.182425528764725
7551,20140811192751,6328,0.182425528764725
5638,20140811192754,7244,0.182425528764725
7144,20140811192902,9200,0.182425528764725
7879,20140811193021,10408,0.182425528764725
4567,20140811193032,5733,0.182425528764725
6771,20140811193052,10541,0.182425528764725
2547,20140811193109,8709,0.182425528764725
1432,20140811193115,4345,0.182425528764725
3403,20140811193133,9065,0.182425528764725
293,20140811193227,7996,0.182425528764725
367,20140811193243,9174,0.182425528764725
849,20140811193356,5143,0.182425528764725
8482,20140811193421,4325,0.182425528764725
4842,20140811193432,6157,0.182425528764725
4232,20140811193438,1019,0.182425528764725
618,20140811193454,9063,0.182425528764725
5006,20140811193509,4449,0.182425528764725
2896,20140811193519,3548,0.182425528764725
6935,20140811193541,9102,0.182425528764725
5007,20140811193548,9194,0.182425528764725
5627,20140811193627,6157,0.182425528764725
2738,20140811193649,1019,0.182425528764725
147,20140811193711,4306,0.182425528764725
6120,20140811193715,5003,0.182425528764725
7099,20140811193727,5939,0.182425528764725
3212,20140811193742,10498,0.182425528764725
614,20140811193749,10382,0.182425528764725
7152,20140811193818,3795,0.182425528764725
152,20140811193821,9467,0.182425528764725
6848,20140811193836,11958,0.182425528764725
6384,20140811193924,3527,0.182425528764725
7333,20140811194014,9194,0.182425528764725
2637,20140811194158,9096,0.182425528764725
6300,20140811194309,11756,0.182425528764725
7002,20140811194501,9118,0.182425528764725
8948,20140811194530,9039,0.182425528764725
320,20140811194546,11,0.182425528764725
4491,20140811194557,9332,0.182425528764725
1376,20140811194602,8066,0.182425528764725
9143,20140811194608,9281,0.182425528764725
8903,20140811194636,1060,0.182425528764725
6050,20140811194757,9058,0.182425528764725
428,20140811194759,5257,0.182425528764725
3724,20140811194820,9225,0.182425528764725
9584,20140811194852,4753,0.182425528764725
9116,20140811195046,11308,0.182425528764725
6520,20140811195217,3826,0.182425528764725
7021,20140811195329,4966,0.182425528764725
2964,20140811195411,10615,0.182425528764725
4095,20140811195413,11535,0.182425528764725
4805,20140811195431,7102,0.182425528764725
7648,20140811195453,1832,0.182425528764725
2006,20140811195548,5101,0.182425528764725
3570,20140811195641,11263,0.182425528764725
8865,20140811195648,4627,0.182425528764725
3045,20140811195742,9873,0.182425528764725
8199,20140811195802,8000,0.182425528764725
4885,20140811195817,9289,0.182425528764725
2000,20140811195917,4883,0.182425528764725
3624,20140817100011,4233,0.182425528764725
9943,20140817100013,1832,0.182425528764725
3492,20140817100018,9118,0.182425528764725
8401,20140817100027,9151,0.182425528764725
1532,20140817100037,8964,0.182425528764725
1351,20140817100109,3011,0.182425528764725
7237,20140817100110,3736,0.182425528764725
3017,20140817100130,8888,0.182425528764725
4612,20140817100142,9175,0.182425528764725
1150,20140817100143,9143,0.182425528764725
1038,20140817100205,8087,0.182425528764725
2104,20140817100219,8506,0.182425528764725
1883,20140817100225,3025,0.182425528764725
7304,20140817100228,4883,0.182425528764725
3661,20140817100250,10494,0.182425528764725
4901,20140817100304,8972,0.182425528764725
2656,20140817100325,4637,0.182425528764725
8212,20140817100326,9791,0.182425528764725
387,20140817100335,3279,0.182425528764725
8411,20140817100339,9687,0.182425528764725
9032,20140817100410,10576,0.182425528764725
7615,20140817100412,9170,0.182425528764725
5893,20140817100419,10482,0.182425528764725
7224,20140817100423,9090,0.182425528764725
6242,20140817100445,664,0.182425528764725
1100,20140817100508,9159,0.182425528764725
3428,20140817100510,9079,0.182425528764725
7413,20140817100548,7786,0.182425528764725
1964,20140817100602,5331,0.182425528764725
2019,20140817100603,3536,0.182425528764725
8915,20140817100617,11418,0.182425528764725
4243,20140817100706,4631,0.182425528764725
264,20140817100730,10534,0.182425528764725
1212,20140817100735,26,0.182425528764725
4092,20140817100739,6274,0.182425528764725
3581,20140817100749,4839,0.182425528764725
7058,20140817100756,9710,0.182425528764725
715,20140817100801,9006,0.182425528764725
7725,20140817100807,8467,0.182425528764725
5378,20140817100845,11313,0.182425528764725
8681,20140817100903,7360,0.182425528764725
4520,20140817100914,9194,0.182425528764725
5104,20140817100915,9064,0.182425528764725
7175,20140817100927,659,0.182425528764725
6209,20140817100936,9104,0.182425528764725
3689,20140817100945,9236,0.182425528764725
7744,20140817101038,8998,0.182425528764725
2752,20140817101049,9090,0.182425528764725
5172,20140817101122,9072,0.182425528764725
9770,20140817101156,1930,0.182425528764725
3351,20140817101217,3279,0.182425528764725
1885,20140817101222,9195,0.182425528764725
5704,20140817101241,9647,0.182425528764725
5580,20140817101256,9872,0.182425528764725
5588,20140817101259,3180,0.182425528764725
6039,20140817101302,8822,0.182425528764725
54,20140817101311,10494,0.182425528764725
3921,20140817101327,26,0.182425528764725
6534,20140817101331,3802,0.182425528764725
7319,20140817101342,11910,0.182425528764725
425,20140817101355,882,0.182425528764725
7316,20140817101402,9604,0.182425528764725
1157,20140817101406,11838,0.182425528764725
1529,20140817101410,5541,0.182425528764725
2250,20140817101421,4345,0.182425528764725
5813,20140817101426,3736,0.182425528764725
6928,20140817101426,3821,0.182425528764725
7386,20140817101515,5040,0.182425528764725
8766,20140817101541,9222,0.182425528764725
1527,20140817101600,9171,0.182425528764725
6546,20140817101602,10680,0.182425528764725
1332,20140817101634,9114,0.182425528764725
7785,20140817101715,1739,0.182425528764725
2575,20140817101759,9289,0.182425528764725
9142,20140817101813,9074,0.182425528764725
8830,20140817101835,258,0.182425528764725
1208,20140817101848,9170,0.182425528764725
2732,20140817101849,9147,0.182425528764725
5872,20140817101853,9286,0.182425528764725
5335,20140817101902,8706,0.182425528764725
5039,20140817101918,9019,0.182425528764725
5377,20140817101920,3171,0.182425528764725
7940,20140817101924,3146,0.182425528764725
6301,20140817101940,6472,0.182425528764725
5078,20140817101944,9170,0.182425528764725
7654,20140817101949,3827,0.182425528764725
5986,20140817102004,6206,0.182425528764725
5788,20140817102009,3722,0.182425528764725
3932,20140817102025,4449,0.182425528764725
4546,20140817102100,10680,0.182425528764725
7489,20140817102103,9333,0.182425528764725
6068,20140817102106,648,0.182425528764725
1131,20140817102108,10634,0.182425528764725
6764,20140817102113,10977,0.182425528764725
7777,20140817102139,9687,0.182425528764725
5464,20140817102142,6274,0.182425528764725
1591,20140817102146,9299,0.182425528764725
3796,20140817102146,11535,0.182425528764725
6748,20140817102208,8766,0.182425528764725
800,20140817102226,11843,0.182425528764725
6461,20140817102226,648,0.182425528764725
4353,20140817102229,9182,0.182425528764725
8576,20140817102230,553,0.182425528764725
1406,20140817102234,5194,0.182425528764725
8304,20140817102246,3741,0.182425528764725
3980,20140817102309,553,0.182425528764725
4819,20140817102325,11825,0.182425528764725
9642,20140817102331,5324,0.182425528764725
8519,20140817102334,4947,0.182425528764725
5303,20140817102339,10358,0.182425528764725
413,20140817102358,4631,0.182425528764725
6701,20140817102417,7303,0.182425528764725
3616,20140817102420,9647,0.182425528764725
3673,20140817102421,11756,0.182425528764725
2467,20140817102431,11535,0.182425528764725
1690,20140817102440,9143,0.182425528764725
6143,20140817102451,2240,0.182425528764725
7889,20140817102505,9337,0.182425528764725
8107,20140817102507,8697,0.182425528764725
232,20140817102535,10457,0.182425528764725
2685,20140817102621,12,0.182425528764725
3800,20140817102633,9222,0.182425528764725
7775,20140817102634,11449,0.182425528764725
7061,20140817102654,8822,0.182425528764725
2364,20140817102747,9147,0.182425528764725
905,20140817102755,9110,0.182425528764725
9254,20140817102804,9143,0.182425528764725
6111,20140817102813,10610,0.182425528764725
4137,20140817102816,9671,0.182425528764725
9193,20140817102823,974,0.182425528764725
4075,20140817102850,9006,0.182425528764725
5820,20140817102850,8979,0.182425528764725
4962,20140817102851,9669,0.182425528764725
7519,20140817102854,9104,0.182425528764725
3711,20140817102930,10843,0.182425528764725
8855,20140817102930,9029,0.182425528764725
3891,20140817103009,11895,0.182425528764725
3248,20140817103028,5168,0.182425528764725
9788,20140817103051,9104,0.182425528764725
5497,20140817103103,10510,0.182425528764725
2830,20140817103104,9170,0.182425528764725
3636,20140817103105,3736,0.182425528764725
8496,20140817103114,6210,0.182425528764725
3216,20140817103116,10396,0.182425528764725
3297,20140817103118,1832,0.182425528764725
8476,20140817103118,9203,0.182425528764725
216,20140817103124,9225,0.182425528764725
3406,20140817103200,4941,0.182425528764725
9933,20140817103201,18,0.182425528764725
3970,20140817103258,10922,0.182425528764725
873,20140817103304,9165,0.182425528764725
2733,20140817103333,9123,0.182425528764725
5617,20140817103352,9671,0.182425528764725
7591,20140817103353,3427,0.182425528764725
6677,20140817103427,9270,0.182425528764725
2567,20140817103432,9695,0.182425528764725
3944,20140817103439,5028,0.182425528764725
5277,20140817103446,3527,0.182425528764725
6249,20140817103457,1744,0.182425528764725
9092,20140817103502,5618,0.182425528764725
2191,20140817103508,9273,0.182425528764725
4434,20140817103521,9019,0.182425528764725
293,20140817103548,9165,0.182425528764725
6034,20140817103548,4947,0.182425528764725
8215,20140817103619,10498,0.182425528764725
4838,20140817103656,9875,0.182425528764725
7950,20140817103727,11603,0.182425528764725
3834,20140817103741,9117,0.182425528764725
3613,20140817103743,18,0.182425528764725
3993,20140817103746,6206,0.182425528764725
3810,20140817103811,10494,0.182425528764725
5161,20140817103813,549,0.182425528764725
101,20140817103814,11748,0.182425528764725
8974,20140817103821,9051,0.182425528764725
3457,20140817103830,8066,0.182425528764725
4717,20140817103841,9687,0.182425528764725
8609,20140817103843,10680,0.182425528764725
3013,20140817103856,7360,0.182425528764725
9097,20140817103931,3427,0.182425528764725
2162,20140817104020,5152,0.182425528764725
8542,20140817104026,782,0.182425528764725
2836,20140817104033,380,0.182425528764725
7723,20140817104033,9124,0.182425528764725
4489,20140817104043,5596,0.182425528764725
5158,20140817104046,6239,0.182425528764725
378,20140817104050,11449,0.182425528764725
7860,20140817104103,5669,0.182425528764725
9042,20140817104111,5422,0.182425528764725
928,20140817104140,26,0.182425528764725
7998,20140817104156,4440,0.182425528764725
1462,20140817104157,648,0.182425528764725
4553,20140817104226,3836,0.182425528764725
1653,20140817104331,10680,0.182425528764725
9776,20140817104338,10488,0.182425528764725
1290,20140817104339,10501,0.182425528764725
9035,20140817104431,9147,0.182425528764725
883,20140817104507,3827,0.182425528764725
2699,20140817104521,6472,0.182425528764725
8586,20140817104524,6604,0.182425528764725
5100,20140817104607,5540,0.182425528764725
7964,20140817104635,9189,0.182425528764725
3749,20140817104644,4631,0.182425528764725
797,20140817104700,9233,0.182425528764725
5880,20140817104711,7335,0.182425528764725
4934,20140817104724,9150,0.182425528764725
3698,20140817104729,11674,0.182425528764725
2722,20140817104742,9065,0.182425528764725
6998,20140817104825,4883,0.182425528764725
7589,20140817104827,6328,0.182425528764725
270,20140817104902,9467,0.182425528764725
1278,20140817104902,3737,0.182425528764725
8035,20140817104907,9151,0.182425528764725
4168,20140817104911,3178,0.182425528764725
929,20140817104913,537,0.182425528764725
8539,20140817104937,8979,0.182425528764725
1228,20140817104938,3201,0.182425528764725
2553,20140817104938,8886,0.182425528764725
8660,20140817104939,1994,0.182425528764725
1184,20140817104955,6472,0.182425528764725
6594,20140817105015,520,0.182425528764725
5546,20140817105032,10382,0.182425528764725
6446,20140817105039,9332,0.182425528764725
126,20140817105043,4393,0.182425528764725
6579,20140817105114,3821,0.182425528764725
8776,20140817105123,8993,0.182425528764725
4100,20140817105139,10677,0.182425528764725
3009,20140817105149,9051,0.182425528764725
3782,20140817105154,5486,0.182425528764725
733,20140817105200,3834,0.182425528764725
2202,20140817105221,9176,0.182425528764725
9729,20140817105223,3023,0.182425528764725
5883,20140817105226,11764,0.182425528764725
7843,20140817105252,9946,0.182425528764725
5581,20140817105253,9011,0.182425528764725
7639,20140817105259,3180,0.182425528764725
1503,20140817105332,5175,0.182425528764725
6212,20140817105345,11895,0.182425528764725
1374,20140817105423,9233,0.182425528764725
7419,20140817105442,9090,0.182425528764725
7605,20140817105451,9845,0.182425528764725
3020,20140817105457,9228,0.182425528764725
3371,20140817105502,1994,0.182425528764725
3989,20140817105502,7924,0.182425528764725
3787,20140817105533,5099,0.182425528764725
3731,20140817105603,9604,0.182425528764725
2407,20140817105617,5406,0.182425528764725
8081,20140817105628,9090,0.182425528764725
4720,20140817105640,11438,0.182425528764725
6931,20140817105649,9058,0.182425528764725
7481,20140817105701,9337,0.182425528764725
428,20140817105704,5257,0.182425528764725
6724,20140817105708,5800,0.182425528764725
7235,20140817105712,3527,0.182425528764725
6622,20140817105730,3137,0.182425528764725
1032,20140817105733,7341,0.182425528764725
4286,20140817105811,3590,0.182425528764725
8945,20140817105821,6274,0.182425528764725
4878,20140817105843,11849,0.182425528764725
6023,20140817105910,5028,0.182425528764725
7126,20140817105928,10554,0.182425528764725
5246,20140817105931,10782,0.182425528764725
1820,20140817105950,7102,0.182425528764725
8660,20140817110031,9151,0.182425528764725
6240,20140817110047,4966,0.182425528764725
8210,20140817110052,8993,0.182425528764725
9046,20140817110054,10843,0.182425528764725
4145,20140817110111,4627,0.182425528764725
6332,20140817110127,648,0.182425528764725
1591,20140817110152,9207,0.182425528764725
5028,20140817110206,1689,0.182425528764725
9859,20140817110206,7977,0.182425528764725
2856,20140817110211,5002,0.182425528764725
8051,20140817110324,9026,0.182425528764725
5425,20140817110330,5714,0.182425528764725
3391,20140817110404,3776,0.182425528764725
5600,20140817110405,9074,0.182425528764725
2459,20140817110418,8978,0.182425528764725
1949,20140817110424,3405,0.182425528764725
7173,20140817110426,9450,0.182425528764725
4250,20140817110429,974,0.182425528764725
2637,20140817110430,9096,0.182425528764725
5574,20140817110447,9104,0.182425528764725
3455,20140817110507,9223,0.182425528764725
3147,20140817110512,9435,0.182425528764725
2027,20140817110535,5324,0.182425528764725
9049,20140817110536,9323,0.182425528764725
5039,20140817110552,26,0.182425528764725
1324,20140817110557,8872,0.182425528764725
1034,20140817110627,3781,0.182425528764725
8655,20140817110637,4851,0.182425528764725
8238,20140817110638,11,0.182425528764725
664,20140817110643,9020,0.182425528764725
9554,20140817110647,7494,0.182425528764725
5177,20140817110650,9086,0.182425528764725
9354,20140817110657,8944,0.182425528764725
3404,20140817110712,1019,0.182425528764725
7352,20140817110746,3616,0.182425528764725
8023,20140817110752,8709,0.182425528764725
8054,20140817110800,11601,0.182425528764725
1529,20140817110809,10656,0.182425528764725
6082,20140817110816,8066,0.182425528764725
8492,20140817110820,3171,0.182425528764725
5314,20140817110825,9687,0.182425528764725
5928,20140817110828,648,0.182425528764725
3957,20140817110832,4947,0.182425528764725
4056,20140817110834,10904,0.182425528764725
6456,20140817110931,7095,0.182425528764725
2841,20140817110944,5033,0.182425528764725
8304,20140817111012,9312,0.182425528764725
7481,20140817111023,648,0.182425528764725
4995,20140817111036,9159,0.182425528764725
7689,20140817111038,8066,0.182425528764725
3525,20140817111046,4937,0.182425528764725
342,20140817111059,9855,0.182425528764725
7195,20140817111117,9051,0.182425528764725
8344,20140817111121,7244,0.182425528764725
9603,20140817111126,6515,0.182425528764725
9114,20140817111130,11535,0.182425528764725
7723,20140817111140,12,0.182425528764725
9724,20140817111149,4583,0.182425528764725
5353,20140817111151,9058,0.182425528764725
5158,20140817111211,6229,0.182425528764725
9452,20140817111219,1846,0.182425528764725
2542,20140817111235,1668,0.182425528764725
4936,20140817111255,9124,0.182425528764725
1779,20140817111257,7231,0.182425528764725
3553,20140817111305,7951,0.182425528764725
1988,20140817111322,5175,0.182425528764725
5154,20140817111326,10498,0.182425528764725
3213,20140817111349,5042,0.182425528764725
840,20140817111350,18,0.182425528764725
599,20140817111405,558,0.182425528764725
3891,20140817111408,11895,0.182425528764725
8580,20140817111436,9647,0.182425528764725
3261,20140817111450,5541,0.182425528764725
4024,20140817111517,5786,0.182425528764725
9187,20140817111521,11764,0.182425528764725
9711,20140817111551,11910,0.182425528764725
9617,20140817111611,9332,0.182425528764725
1813,20140817111615,9710,0.182425528764725
329,20140817111621,1019,0.182425528764725
5778,20140817111621,6638,0.182425528764725
