"userid","shopid","arrTime"
5678,3017,20140811163640
1618,11696,20140811163704
1720,537,20140811163704
1688,9222,20140811163707
8052,8723,20140811163713
930,3536,20140811163723
8566,8731,20140811163728
9917,9604,20140811163728
1109,6367,20140811163737
2639,5851,20140811163738
9822,3737,20140811163739
3461,9151,20140811163741
9300,7244,20140811163744
7457,9065,20140811163745
42,11217,20140811163756
7495,7303,20140811163800
2770,648,20140811163801
3251,9270,20140811163811
3130,6274,20140811163820
3070,6202,20140811163823
2980,4306,20140811163829
6842,7724,20140811163840
1644,7335,20140811163913
7815,9151,20140811163916
5997,5168,20140811163918
2377,4449,20140811163931
8791,10494,20140811163935
6855,9946,20140811163951
3871,9519,20140811163958
9751,664,20140811164022
2636,553,20140811164028
3554,6738,20140811164035
3435,11838,20140811164047
311,8838,20140811164118
4782,4337,20140811164130
2528,10541,20140811164133
5040,9103,20140811164134
2828,9159,20140811164139
3412,9855,20140811164140
2258,3028,20140811164217
3799,9165,20140811164229
9318,18,20140811164234
8839,9217,20140811164238
7514,9328,20140811164248
6328,10494,20140811164314
3958,4940,20140811164317
8277,9069,20140811164330
5733,9194,20140811164347
7974,4909,20140811164353
3081,2114,20140811164404
9389,9657,20140811164408
7766,5248,20140811164431
8237,553,20140811164454
30,4627,20140811164456
5201,1622,20140811164505
5057,4437,20140811164514
4405,9647,20140811164520
9509,4631,20140811164521
4473,5669,20140811164527
3309,1784,20140811164541
3956,3293,20140811164543
656,4620,20140811164605
4856,1019,20140811164608
7714,6054,20140811164608
5923,3011,20140811164609
7831,11764,20140811164619
9385,26,20140811164641
6399,5334,20140811164649
2576,9123,20140811164700
4198,9104,20140811164701
4180,9096,20140811164706
1943,4884,20140811164707
9860,1051,20140811164748
1212,1778,20140811164756
2971,4631,20140811164803
8761,9072,20140811164805
6892,782,20140811164851
4103,3536,20140811164920
8449,3074,20140811164923
4696,9176,20140811164942
7692,3736,20140811164955
2680,1689,20140811165005
9009,11535,20140811165007
2658,4620,20140811165008
1344,11327,20140811165044
9021,5042,20140811165045
3481,4488,20140811165047
9845,7149,20140811165049
1131,5208,20140811165051
7103,3771,20140811165054
1875,7350,20140811165100
7490,10494,20140811165105
6432,11848,20140811165132
3504,1778,20140811165138
9283,4839,20140811165139
1296,10986,20140811165145
1959,4549,20140811165147
9655,9096,20140811165155
969,7149,20140811165210
5673,4925,20140811165248
7614,9027,20140811165254
1023,3610,20140811165303
4879,11418,20140811165307
8212,3736,20140811165308
4678,9450,20140811165329
7910,4887,20140811165343
8796,3736,20140811165351
1856,29,20140811165400
9865,11535,20140811165400
2990,11764,20140811165420
9197,4437,20140811165432
9756,9715,20140811165436
5943,11240,20140811165438
2698,4306,20140811165441
860,10494,20140811165456
3067,10759,20140811165501
2244,9175,20140811165514
2338,9079,20140811165518
8168,9298,20140811165528
3459,4947,20140811165545
9833,11039,20140811165548
5293,4909,20140811165559
7262,7163,20140811165608
5787,5168,20140811165613
2899,9222,20140811165622
9308,3736,20140811165630
4916,8723,20140811165633
8609,5422,20140811165642
9579,10680,20140811165643
7276,9203,20140811165646
4079,7303,20140811165649
9199,3727,20140811165707
8666,10656,20140811165708
7175,8015,20140811165759
9091,11039,20140811165812
7126,33,20140811165819
7233,527,20140811165901
5440,4627,20140811165912
9202,9124,20140811165922
206,3776,20140811165934
7057,648,20140811165952
313,9151,20140811170018
7401,6670,20140811170021
6085,1622,20140811170031
9063,5042,20140811170044
9849,9303,20140811170050
7502,9214,20140811170053
3605,9174,20140811170111
1961,6157,20140811170116
67,3803,20140811170143
9830,4631,20140811170221
7175,6081,20140811170222
6946,3548,20140811170228
7407,11764,20140811170248
4250,782,20140811170324
8002,3735,20140811170355
4433,9039,20140811170402
8233,5175,20140811170404
7608,8010,20140811170436
2617,9117,20140811170449
7834,10675,20140811170505
1729,4926,20140811170514
3710,9069,20140811170523
4419,9901,20140811170556
9152,3616,20140811170558
1992,9687,20140811170602
3314,1980,20140811170614
2477,4549,20140811170641
8712,11418,20140811170650
64,9143,20140811170652
7530,1019,20140811170700
2729,3017,20140811170703
6374,9627,20140811170715
6810,8775,20140811170732
7311,6638,20140811170806
1639,3736,20140811170808
4083,10680,20140811170810
2708,6638,20140811170813
412,4631,20140811170833
2650,9687,20140811170833
4306,8706,20140811170838
720,3771,20140811170852
456,10610,20140811170853
3945,4421,20140811170857
5294,10680,20140811170900
5254,5168,20140811170959
4541,8993,20140811171007
3459,9258,20140811171018
8227,5042,20140811171020
8078,11506,20140811171026
5068,3180,20140811171032
9273,9182,20140811171040
8107,8697,20140811171059
4352,9328,20140811171117
7894,9151,20140811171131
3108,5152,20140811171137
2128,5405,20140811171145
5859,1719,20140811171145
5505,3527,20140811171151
5930,9135,20140811171209
4912,10680,20140811171217
1950,9901,20140811171257
1355,9151,20140811171306
7188,4446,20140811171316
5773,8931,20140811171324
8090,5939,20140811171348
3652,416,20140811171402
810,7980,20140811171425
360,9049,20140811171434
8035,9337,20140811171436
9162,9695,20140811171437
8583,7510,20140811171500
2779,9117,20140811171508
9918,4883,20140811171513
5055,10441,20140811171530
9353,8058,20140811171536
8581,9303,20140811171538
7124,3171,20140811171539
1488,9573,20140811171543
6115,4359,20140811171600
5102,5669,20140811171602
8172,3427,20140811171610
4933,7244,20140811171620
3103,9116,20140811171629
7083,8723,20140811171639
4210,9039,20140811171643
9868,9251,20140811171650
4946,9039,20140811171657
5273,8066,20140811171720
844,11376,20140811171735
2277,9058,20140811171736
9431,4966,20140811171740
2239,3117,20140811171823
4104,9332,20140811171838
9345,3075,20140811171851
299,9019,20140811171909
5110,11849,20140811171922
9260,9152,20140811171922
3646,3180,20140811171928
434,9151,20140811171957
6352,9647,20140811172003
7085,3279,20140811172014
9426,30,20140811172016
1043,9095,20140811172045
5066,4606,20140811172053
6734,9222,20140811172054
7178,1622,20140811172111
1879,3527,20140811172137
4942,5933,20140811172210
9025,8723,20140811172228
7049,6367,20140811172238
3438,11894,20140811172240
7546,974,20140811172245
9466,9296,20140811172302
7852,4627,20140811172335
955,11233,20140811172347
5002,882,20140811172349
6242,3858,20140811172403
2011,9657,20140811172410
6718,11764,20140811172446
7814,7308,20140811172450
5397,4631,20140811172458
6832,3821,20140811172506
1035,9011,20140811172507
6225,6157,20140811172517
1098,10634,20140811172537
9789,1869,20140811172550
8549,9303,20140811172552
1437,7303,20140811172618
8998,782,20140811172621
8474,6638,20140811172639
9582,10939,20140811172645
9374,9687,20140811172653
3977,4416,20140811172655
2030,6328,20140811172709
3833,9866,20140811172711
3249,9222,20140811172733
3756,9104,20140811172746
7314,4631,20140811172803
6495,11601,20140811172811
2435,9152,20140811172816
7917,8703,20140811172823
1184,11601,20140811172827
2684,6566,20140811172827
6534,9303,20140811172827
6835,1051,20140811172830
8081,9723,20140811172833
5586,9119,20140811172835
6266,9118,20140811172835
8815,3821,20140811172837
6402,9270,20140811172901
9367,9303,20140811172923
6433,3117,20140811172925
5421,5933,20140811172930
1978,9143,20140811172944
3067,5422,20140811173023
4782,4347,20140811173028
307,8000,20140811173038
4358,7365,20140811173038
5369,6638,20140811173048
1993,1019,20140811173049
429,5175,20140811173050
657,9151,20140811173102
6453,4862,20140811173105
7323,4919,20140811173130
8171,10874,20140811173157
1123,7587,20140811173218
8765,9647,20140811173252
6162,4941,20140811173335
1948,3452,20140811173352
3470,249,20140811173352
4139,10534,20140811173438
5996,5739,20140811173447
5059,9303,20140811173508
4473,10843,20140811173515
7135,4337,20140811173533
7807,5257,20140811173618
9708,11039,20140811173653
3107,66,20140811173656
804,9079,20140811173713
8316,26,20140811173715
2206,558,20140811173820
3502,9292,20140811173820
6744,4631,20140811173824
7865,11764,20140811173825
5143,974,20140811173828
900,4359,20140811173838
8206,9151,20140811173843
9859,3725,20140811173851
4471,11849,20140811173911
3156,5210,20140811173917
787,7102,20140811173920
3163,9029,20140811173939
8971,9170,20140811174010
6458,6638,20140811174030
1366,18,20140811174032
7207,9225,20140811174051
4919,9952,20140811174056
5484,9175,20140811174108
8372,3011,20140811174128
3494,6054,20140811174132
3894,3781,20140811174150
4940,9203,20140811174211
666,9049,20140811174215
2353,558,20140811174228
8596,8058,20140811174254
4160,520,20140811174305
9942,9435,20140811174313
4698,2553,20140811174315
6745,4437,20140811174320
4764,10774,20140811174346
5725,10610,20140811174351
9682,8931,20140811174359
1563,3616,20140811174401
7655,648,20140811174410
5458,9253,20140811174433
8831,9328,20140811174442
5707,8000,20140811174452
6619,9872,20140811174508
1025,6312,20140811174511
380,7310,20140811174546
734,4627,20140811174546
9612,11894,20140811174546
620,648,20140811174548
4745,9201,20140811174550
8154,10488,20140811174612
2787,9069,20140811174618
410,9006,20140811174621
8619,3803,20140811174633
1980,4549,20140811174642
5951,9027,20140811174656
3127,5564,20140811174657
80,11910,20140811174712
1874,545,20140811174716
3662,5669,20140811174719
2183,9200,20140811174720
7738,3821,20140811174726
1902,7360,20140811174739
3747,7932,20140811174743
641,648,20140811174751
1157,4753,20140811174807
5813,9328,20140811174828
6962,7951,20140811174828
9710,8731,20140811174843
4783,9006,20140811174845
617,9496,20140811174852
7454,3405,20140811174858
689,9166,20140811174908
2647,8944,20140811174909
3834,9170,20140811174914
163,10560,20140811174924
2480,4998,20140811174933
1808,1019,20140811174943
6292,10494,20140811174945
5200,9147,20140811174957
1412,4940,20140811174959
6169,10782,20140811175000
9806,3771,20140811175011
5239,4917,20140811175013
2342,9270,20140811175025
7638,10482,20140811175027
4074,8775,20140811175105
7235,7924,20140811175106
7346,11764,20140811175117
5671,11308,20140811175121
3229,3025,20140811175127
640,5311,20140811175140
5834,7244,20140811175156
7758,3536,20140811175156
3155,9827,20140811175203
192,3736,20140811175210
7326,6274,20140811175216
5598,3214,20140811175303
9177,10501,20140811175327
1534,974,20140811175331
1283,11892,20140811175335
5140,10382,20140811175358
7884,9069,20140811175416
2825,8066,20140811175438
2991,9287,20140811175438
7200,1632,20140811175446
990,6570,20140811175519
7199,9151,20140811175523
2560,8000,20140811175536
3984,6274,20140811175537
6137,3795,20140811175556
9077,7243,20140811175612
3702,9057,20140811175620
83,9171,20140811175632
9802,974,20140811175633
6020,7310,20140811175635
2474,416,20140811175639
2735,9303,20140811175653
6490,5324,20140811175653
388,9182,20140811175700
6568,3501,20140811175707
2920,7102,20140811175712
235,9524,20140811175713
7667,9335,20140811175721
3830,7364,20140811175800
5179,1739,20140811175803
7876,3736,20140811175803
2484,1156,20140811175804
5242,4947,20140811175804
892,4925,20140811175813
5600,527,20140811175814
8514,4359,20140811175817
3261,5324,20140811175829
4076,9029,20140811175841
1991,5040,20140811175842
7847,1994,20140811175856
1220,11601,20140811175858
3981,9687,20140811175903
724,9211,20140811175909
134,4627,20140811175923
4242,10382,20140811180011
6016,10648,20140811180013
7209,10494,20140811180058
7885,9124,20140811180135
500,3821,20140811180232
4865,9604,20140811180234
3428,9772,20140811180241
2162,5152,20140811180245
8373,1019,20140811180307
1146,4966,20140811180323
7436,9715,20140811180336
8844,9313,20140811180347
690,10576,20140811180350
6923,11267,20140811180400
8127,5257,20140811180401
5891,4925,20140811180511
3416,7243,20140811180535
3152,10774,20140811180543
4868,5924,20140811180610
8884,4409,20140811180616
5821,9832,20140811180619
7035,11756,20140811180621
5439,5099,20140811180709
7460,9119,20140811180753
9012,6638,20140811180836
308,10494,20140811180846
8140,3821,20140811180847
9520,4940,20140811180848
3568,9208,20140811180857
2429,4884,20140811180858
2766,1881,20140811180926
9762,9189,20140811180929
3804,11764,20140811180944
2590,9292,20140811181033
8807,6638,20140811181046
9620,3011,20140811181124
2631,9233,20140811181126
8406,9855,20140811181147
7001,3075,20140811181153
8870,9337,20140811181215
1700,6472,20140811181216
4259,5175,20140811181235
6263,9328,20140811181242
7484,8986,20140811181243
6613,6566,20140811181245
6237,10843,20140811181319
5412,3146,20140811181320
9223,9271,20140811181333
9354,8899,20140811181334
8169,9687,20140811181357
4256,4967,20140811181400
3347,5714,20140811181451
9769,8066,20140811181527
1158,4966,20140811181529
9930,9263,20140811181535
4032,1632,20140811181552
1181,8723,20140811181553
101,6157,20140811181601
2788,6523,20140811181603
6771,5264,20140811181615
649,9151,20140811181618
3986,11849,20140811181629
5258,6670,20140811181631
2641,11894,20140811181640
7651,9117,20140811181640
8599,3827,20140811181640
207,6054,20140811181653
3789,5311,20140811181729
4921,9328,20140811181735
4292,4549,20140811181757
8441,4337,20140811181820
1276,3737,20140811181834
3546,9110,20140811181856
6193,11849,20140811181901
1890,7244,20140811181912
2991,11362,20140811181920
6928,8888,20140811181923
1516,8058,20140811182005
6667,1019,20140811182028
3459,9292,20140811182041
5068,3180,20140811182052
5783,4829,20140811182053
2347,10791,20140811182057
4994,5786,20140811182106
5226,7494,20140811182137
8216,9575,20140811182149
2993,3593,20140811182158
1303,9063,20140811182201
9114,11535,20140811182211
3612,8993,20140811182230
9401,9855,20140811182233
3186,11902,20140811182257
9683,7149,20140811182300
5700,9143,20140811182304
746,3527,20140811182315
5929,9027,20140811182330
623,26,20140811182415
7694,4421,20140811182420
6208,10675,20140811182433
7014,10494,20140811182439
8320,8840,20140811182506
6980,7360,20140811182507
2623,1689,20140811182602
2223,3279,20140811182604
7149,3883,20140811182628
6356,3024,20140811182630
8689,26,20140811182635
3657,6648,20140811182641
6275,10977,20140811182646
6160,9299,20140811182651
1331,9264,20140811182716
4182,9271,20140811182744
1120,1832,20140811182745
1151,9051,20140811182749
2011,9657,20140811182816
571,5033,20140811182823
6043,7303,20140811182830
8863,3795,20140811182925
4061,9147,20140811182950
9272,29,20140811183005
1214,9271,20140811183007
8371,9588,20140811183016
3403,553,20140811183047
5883,7510,20140811183050
5640,7231,20140811183102
253,3827,20140811183114
4902,3795,20140811183137
7097,658,20140811183141
5603,11025,20140811183147
5078,4848,20140811183157
7900,9053,20140811183204
2501,11535,20140811183216
9548,4631,20140811183224
7507,9104,20140811183307
1305,5306,20140811183315
3823,9328,20140811183331
3793,4325,20140811183346
1116,26,20140811183356
4658,648,20140811183421
6582,4753,20140811183457
698,3776,20140811183503
7870,763,20140811183517
589,11015,20140811183527
1455,10680,20140811183533
1941,7741,20140811183546
733,9312,20140811183605
1304,1175,20140811183606
266,3146,20140811183610
3528,3771,20140811183617
1836,11449,20140811183628
1029,11601,20140811183630
517,66,20140811183634
5067,3365,20140811183653
4527,882,20140811183657
6576,7350,20140811183703
8124,4233,20140811183744
6465,4440,20140811183757
824,9104,20140811183804
7043,9074,20140811183812
4761,3180,20140811183820
4251,9113,20140811183833
5247,9074,20140811183834
6704,9599,20140811183838
4051,5002,20140811183844
1547,6206,20140811183911
9371,5042,20140811183917
579,9524,20140811184008
9365,9151,20140811184017
1327,10679,20140811184019
198,9170,20140811184033
4729,9214,20140811184044
8501,10680,20140811184051
4410,10831,20140811184101
4133,18,20140811184105
3751,9203,20140811184107
4019,10490,20140811184113
6673,9553,20140811184116
6812,9873,20140811184140
1123,7587,20140811184149
1180,3842,20140811184222
2672,4966,20140811184225
123,10488,20140811184255
1344,6054,20140811184303
7913,4421,20140811184333
4821,3527,20140811184356
1488,9573,20140811184409
3264,7360,20140811184416
9710,8731,20140811184429
3683,4631,20140811184521
5273,1019,20140811184522
1405,9467,20140811184604
3310,9090,20140811184610
1612,961,20140811184701
6234,9203,20140811184710
8551,3736,20140811184727
6896,8697,20140811184903
4450,7303,20140811184914
2195,3729,20140811184933
4617,9116,20140811184952
2135,11603,20140811184955
6614,7225,20140811185004
9348,4994,20140811185010
963,553,20140811185023
8378,11518,20140811185039
5845,9116,20140811185047
590,7786,20140811185143
7100,7494,20140811185156
5488,9049,20140811185201
3896,9026,20140811185220
7232,4966,20140811185220
7179,11535,20140811185234
677,9006,20140811185245
8020,1994,20140811185250
1324,8872,20140811185321
7976,1669,20140811185324
8765,9174,20140811185337
2185,9165,20140811185341
5682,11565,20140811185349
5885,3883,20140811185352
2013,9573,20140811185416
9144,11859,20140811185428
2407,10770,20140811185448
7279,3536,20140811185450
1815,558,20140811185451
3555,6638,20140811185455
3067,5564,20140811185456
5026,3536,20140811185521
3701,3821,20140811185527
7095,4539,20140811185530
941,9043,20140811185532
2121,1312,20140811185538
8594,549,20140811185541
8871,10510,20140811185551
7417,11018,20140811185601
267,6836,20140811185602
8173,10677,20140811185621
1844,6670,20140811185629
6732,4627,20140811185736
5803,7149,20140811185751
782,565,20140811185753
444,7310,20140811185820
126,9170,20140811185830
3343,3214,20140811185845
5720,11849,20140811185850
9566,9467,20140811185944
3258,9171,20140811190020
6816,8497,20140811190023
159,3427,20140811190025
4721,4940,20140811190043
1868,1832,20140811190113
873,9165,20140811190117
2068,1814,20140811190125
8252,9149,20140811190125
9420,9328,20140811190131
7197,10488,20140811190148
4739,6638,20140811190216
6904,10986,20140811190225
9011,9057,20140811190243
940,9164,20140811190256
6025,649,20140811190319
5394,9182,20140811190335
9231,9289,20140811190340
840,799,20140811190341
3688,3775,20140811190356
4972,4684,20140811190403
8311,4631,20140811190418
4192,10775,20140811190453
4353,9182,20140811190453
7704,10444,20140811190506
9664,4437,20140811190530
2015,9215,20140811190532
7566,9015,20140811190546
8093,4753,20140811190621
3273,8829,20140811190628
5102,5669,20140811190644
8525,7275,20140811190724
498,4233,20140811190745
7254,9332,20140811190748
5121,4421,20140811190809
8997,6447,20140811190813
3080,9886,20140811190824
1135,9328,20140811190837
4990,9151,20140811190837
6849,9333,20140811190844
2022,9222,20140811190924
4887,11196,20140811190926
486,11,20140811190933
5472,5422,20140811190933
534,3773,20140811190940
514,6638,20140811190954
8503,11764,20140811191013
2371,9027,20140811191020
8646,11315,20140811191040
9000,4488,20140811191043
9005,9222,20140811191047
8562,11535,20140811191049
7806,10634,20140811191057
2978,4952,20140811191111
9752,4940,20140811191118
8478,7231,20140811191153
6797,9299,20140811191154
2122,8506,20140811191159
3375,9202,20140811191204
932,553,20140811191234
6824,3074,20140811191246
4046,5028,20140811191251
406,5669,20140811191258
6376,9687,20140811191413
2589,9203,20140811191431
3616,9647,20140811191510
5321,7786,20140811191534
4087,6140,20140811191541
4069,9116,20140811191602
4644,3821,20140811191602
4172,7289,20140811191642
8895,10720,20140811191653
6008,1832,20140811191705
3484,11544,20140811191715
2044,9019,20140811191735
4818,6427,20140811191746
2851,4627,20140811191749
8553,9333,20140811191755
3723,9069,20140811191915
8784,8066,20140811191929
158,9151,20140811191957
9446,11535,20140811192016
4899,9079,20140811192057
1272,1312,20140811192100
9016,9170,20140811192222
9311,7942,20140811192231
7047,8000,20140811192238
1527,9233,20140811192239
9874,5541,20140811192311
8602,4437,20140811192317
5652,9047,20140811192321
2730,11437,20140811192401
7805,5175,20140811192429
3436,3616,20140811192441
4135,9526,20140811192519
5899,9123,20140811192543
3179,3763,20140811192600
120,8766,20140811192608
1289,10874,20140811192712
5066,7149,20140811192714
3622,9124,20140811192715
2522,9337,20140811192718
904,10677,20140811192750
7551,6328,20140811192751
5638,7244,20140811192754
7144,9200,20140811192902
7879,10408,20140811193021
4567,5733,20140811193032
6771,10541,20140811193052
2547,8709,20140811193109
1432,4345,20140811193115
3403,9065,20140811193133
293,7996,20140811193227
367,9174,20140811193243
849,5143,20140811193356
8482,4325,20140811193421
4842,6157,20140811193432
4232,1019,20140811193438
618,9063,20140811193454
5006,4449,20140811193509
2896,3548,20140811193519
6935,9102,20140811193541
5007,9194,20140811193548
5627,6157,20140811193627
2738,1019,20140811193649
147,4306,20140811193711
6120,5003,20140811193715
7099,5939,20140811193727
3212,10498,20140811193742
614,10382,20140811193749
7152,3795,20140811193818
152,9467,20140811193821
6848,11958,20140811193836
6384,3527,20140811193924
7333,9194,20140811194014
2637,9096,20140811194158
6300,11756,20140811194309
7002,9118,20140811194501
8948,9039,20140811194530
320,11,20140811194546
4491,9332,20140811194557
1376,8066,20140811194602
9143,9281,20140811194608
8903,1060,20140811194636
6050,9058,20140811194757
428,5257,20140811194759
3724,9225,20140811194820
9584,4753,20140811194852
9116,11308,20140811195046
6520,3826,20140811195217
7021,4966,20140811195329
2964,10615,20140811195411
4095,11535,20140811195413
4805,7102,20140811195431
7648,1832,20140811195453
2006,5101,20140811195548
3570,11263,20140811195641
8865,4627,20140811195648
3045,9873,20140811195742
8199,8000,20140811195802
4885,9289,20140811195817
2000,4883,20140811195917
3624,4233,20140817100011
9943,1832,20140817100013
3492,9118,20140817100018
8401,9151,20140817100027
1532,8964,20140817100037
1351,3011,20140817100109
7237,3736,20140817100110
3017,8888,20140817100130
4612,9175,20140817100142
1150,9143,20140817100143
1038,8087,20140817100205
2104,8506,20140817100219
1883,3025,20140817100225
7304,4883,20140817100228
3661,10494,20140817100250
4901,8972,20140817100304
2656,4637,20140817100325
8212,9791,20140817100326
387,3279,20140817100335
8411,9687,20140817100339
9032,10576,20140817100410
7615,9170,20140817100412
5893,10482,20140817100419
7224,9090,20140817100423
6242,664,20140817100445
1100,9159,20140817100508
3428,9079,20140817100510
7413,7786,20140817100548
1964,5331,20140817100602
2019,3536,20140817100603
8915,11418,20140817100617
4243,4631,20140817100706
264,10534,20140817100730
1212,26,20140817100735
4092,6274,20140817100739
3581,4839,20140817100749
7058,9710,20140817100756
715,9006,20140817100801
7725,8467,20140817100807
5378,11313,20140817100845
8681,7360,20140817100903
4520,9194,20140817100914
5104,9064,20140817100915
7175,659,20140817100927
6209,9104,20140817100936
3689,9236,20140817100945
7744,8998,20140817101038
2752,9090,20140817101049
5172,9072,20140817101122
9770,1930,20140817101156
3351,3279,20140817101217
1885,9195,20140817101222
5704,9647,20140817101241
5580,9872,20140817101256
5588,3180,20140817101259
6039,8822,20140817101302
54,10494,20140817101311
3921,26,20140817101327
6534,3802,20140817101331
7319,11910,20140817101342
425,882,20140817101355
7316,9604,20140817101402
1157,11838,20140817101406
1529,5541,20140817101410
2250,4345,20140817101421
5813,3736,20140817101426
6928,3821,20140817101426
7386,5040,20140817101515
8766,9222,20140817101541
1527,9171,20140817101600
6546,10680,20140817101602
1332,9114,20140817101634
7785,1739,20140817101715
2575,9289,20140817101759
9142,9074,20140817101813
8830,258,20140817101835
1208,9170,20140817101848
2732,9147,20140817101849
5872,9286,20140817101853
5335,8706,20140817101902
5039,9019,20140817101918
5377,3171,20140817101920
7940,3146,20140817101924
6301,6472,20140817101940
5078,9170,20140817101944
7654,3827,20140817101949
5986,6206,20140817102004
5788,3722,20140817102009
3932,4449,20140817102025
4546,10680,20140817102100
7489,9333,20140817102103
6068,648,20140817102106
1131,10634,20140817102108
6764,10977,20140817102113
7777,9687,20140817102139
5464,6274,20140817102142
1591,9299,20140817102146
3796,11535,20140817102146
6748,8766,20140817102208
800,11843,20140817102226
6461,648,20140817102226
4353,9182,20140817102229
8576,553,20140817102230
1406,5194,20140817102234
8304,3741,20140817102246
3980,553,20140817102309
4819,11825,20140817102325
9642,5324,20140817102331
8519,4947,20140817102334
5303,10358,20140817102339
413,4631,20140817102358
6701,7303,20140817102417
3616,9647,20140817102420
3673,11756,20140817102421
2467,11535,20140817102431
1690,9143,20140817102440
6143,2240,20140817102451
7889,9337,20140817102505
8107,8697,20140817102507
232,10457,20140817102535
2685,12,20140817102621
3800,9222,20140817102633
7775,11449,20140817102634
7061,8822,20140817102654
2364,9147,20140817102747
905,9110,20140817102755
9254,9143,20140817102804
6111,10610,20140817102813
4137,9671,20140817102816
9193,974,20140817102823
4075,9006,20140817102850
5820,8979,20140817102850
4962,9669,20140817102851
7519,9104,20140817102854
3711,10843,20140817102930
8855,9029,20140817102930
3891,11895,20140817103009
3248,5168,20140817103028
9788,9104,20140817103051
5497,10510,20140817103103
2830,9170,20140817103104
3636,3736,20140817103105
8496,6210,20140817103114
3216,10396,20140817103116
3297,1832,20140817103118
8476,9203,20140817103118
216,9225,20140817103124
3406,4941,20140817103200
9933,18,20140817103201
3970,10922,20140817103258
873,9165,20140817103304
2733,9123,20140817103333
5617,9671,20140817103352
7591,3427,20140817103353
6677,9270,20140817103427
2567,9695,20140817103432
3944,5028,20140817103439
5277,3527,20140817103446
6249,1744,20140817103457
9092,5618,20140817103502
2191,9273,20140817103508
4434,9019,20140817103521
293,9165,20140817103548
6034,4947,20140817103548
8215,10498,20140817103619
4838,9875,20140817103656
7950,11603,20140817103727
3834,9117,20140817103741
3613,18,20140817103743
3993,6206,20140817103746
3810,10494,20140817103811
5161,549,20140817103813
101,11748,20140817103814
8974,9051,20140817103821
3457,8066,20140817103830
4717,9687,20140817103841
8609,10680,20140817103843
3013,7360,20140817103856
9097,3427,20140817103931
2162,5152,20140817104020
8542,782,20140817104026
2836,380,20140817104033
7723,9124,20140817104033
4489,5596,20140817104043
5158,6239,20140817104046
378,11449,20140817104050
7860,5669,20140817104103
9042,5422,20140817104111
928,26,20140817104140
7998,4440,20140817104156
1462,648,20140817104157
4553,3836,20140817104226
1653,10680,20140817104331
9776,10488,20140817104338
1290,10501,20140817104339
9035,9147,20140817104431
883,3827,20140817104507
2699,6472,20140817104521
8586,6604,20140817104524
5100,5540,20140817104607
7964,9189,20140817104635
3749,4631,20140817104644
797,9233,20140817104700
5880,7335,20140817104711
4934,9150,20140817104724
3698,11674,20140817104729
2722,9065,20140817104742
6998,4883,20140817104825
7589,6328,20140817104827
270,9467,20140817104902
1278,3737,20140817104902
8035,9151,20140817104907
4168,3178,20140817104911
929,537,20140817104913
8539,8979,20140817104937
1228,3201,20140817104938
2553,8886,20140817104938
8660,1994,20140817104939
1184,6472,20140817104955
6594,520,20140817105015
5546,10382,20140817105032
6446,9332,20140817105039
126,4393,20140817105043
6579,3821,20140817105114
8776,8993,20140817105123
4100,10677,20140817105139
3009,9051,20140817105149
3782,5486,20140817105154
733,3834,20140817105200
2202,9176,20140817105221
9729,3023,20140817105223
5883,11764,20140817105226
7843,9946,20140817105252
5581,9011,20140817105253
7639,3180,20140817105259
1503,5175,20140817105332
6212,11895,20140817105345
1374,9233,20140817105423
7419,9090,20140817105442
7605,9845,20140817105451
3020,9228,20140817105457
3371,1994,20140817105502
3989,7924,20140817105502
3787,5099,20140817105533
3731,9604,20140817105603
2407,5406,20140817105617
8081,9090,20140817105628
4720,11438,20140817105640
6931,9058,20140817105649
7481,9337,20140817105701
428,5257,20140817105704
6724,5800,20140817105708
7235,3527,20140817105712
6622,3137,20140817105730
1032,7341,20140817105733
4286,3590,20140817105811
8945,6274,20140817105821
4878,11849,20140817105843
6023,5028,20140817105910
7126,10554,20140817105928
5246,10782,20140817105931
1820,7102,20140817105950
8660,9151,20140817110031
6240,4966,20140817110047
8210,8993,20140817110052
9046,10843,20140817110054
4145,4627,20140817110111
6332,648,20140817110127
1591,9207,20140817110152
5028,1689,20140817110206
9859,7977,20140817110206
2856,5002,20140817110211
8051,9026,20140817110324
5425,5714,20140817110330
3391,3776,20140817110404
5600,9074,20140817110405
2459,8978,20140817110418
1949,3405,20140817110424
7173,9450,20140817110426
4250,974,20140817110429
2637,9096,20140817110430
5574,9104,20140817110447
3455,9223,20140817110507
3147,9435,20140817110512
2027,5324,20140817110535
9049,9323,20140817110536
5039,26,20140817110552
1324,8872,20140817110557
1034,3781,20140817110627
8655,4851,20140817110637
8238,11,20140817110638
664,9020,20140817110643
9554,7494,20140817110647
5177,9086,20140817110650
9354,8944,20140817110657
3404,1019,20140817110712
7352,3616,20140817110746
8023,8709,20140817110752
8054,11601,20140817110800
1529,10656,20140817110809
6082,8066,20140817110816
8492,3171,20140817110820
5314,9687,20140817110825
5928,648,20140817110828
3957,4947,20140817110832
4056,10904,20140817110834
6456,7095,20140817110931
2841,5033,20140817110944
8304,9312,20140817111012
7481,648,20140817111023
4995,9159,20140817111036
7689,8066,20140817111038
3525,4937,20140817111046
342,9855,20140817111059
7195,9051,20140817111117
8344,7244,20140817111121
9603,6515,20140817111126
9114,11535,20140817111130
7723,12,20140817111140
9724,4583,20140817111149
5353,9058,20140817111151
