"","userid","arrTime","shopid","test_pro"
"2632",9907,20140811104721,9211,0.155253991484642
"2633",1793,20140811151751,8846,0.155175745487213
"2634",8594,20140811185541,549,0.155074298381805
"2635",475,20140817120337,5034,0.155071169137955
"2636",8458,20140811154723,9072,0.154583379626274
"2637",3045,20140811195742,9873,0.154529437422752
"2638",6008,20140811191705,1765,0.15449994802475
"2639",8984,20140811125718,8066,0.154391914606094
"2640",5121,20140811190809,4340,0.154235973954201
"2641",3146,20140811102209,5311,0.154075711965561
"2642",7904,20140811145931,8825,0.154060438275337
"2643",8586,20140817104524,11899,0.153857067227364
"2644",5063,20140811123531,4862,0.153344959020615
"2645",6451,20140817154323,3827,0.153298109769821
"2646",175,20140817185511,4909,0.152701854705811
"2647",3984,20140811153029,11640,0.15260748565197
"2648",583,20140811104611,10503,0.15240204334259
"2649",2019,20140817100603,3536,0.152394488453865
"2650",3061,20140817145727,7155,0.152004644274712
"2651",4217,20140811145951,9303,0.151792526245117
"2652",9134,20140817161128,6270,0.151509985327721
"2653",7608,20140817180331,635,0.151349574327469
"2654",517,20140811183634,61,0.151142433285713
"2655",9221,20140811103207,7996,0.150915965437889
"2656",2980,20140811163829,10413,0.150667414069176
"2657",9756,20140811165436,9687,0.150608196854591
"2658",6313,20140811113120,3053,0.150505661964417
"2659",9510,20140811143115,4994,0.14938822388649
"2660",1443,20140817124550,7955,0.149326860904694
"2661",2376,20140811105428,10494,0.149267390370369
"2662",2642,20140811101537,9116,0.149004206061363
"2663",4035,20140817192626,3826,0.148922473192215
"2664",5246,20140817105931,10782,0.148662731051445
"2665",1807,20140817161647,1632,0.148607090115547
"2666",2015,20140811190532,9215,0.147759437561035
"2667",5375,20140811112125,7942,0.147397607564926
"2668",6761,20140811114136,6662,0.147374674677849
"2669",2407,20140811185448,10667,0.147350832819939
"2670",8863,20140811182925,9025,0.147037178277969
"2671",2917,20140811101721,4856,0.146815747022629
"2672",8019,20140811152320,5331,0.146596446633339
"2673",3702,20140811175620,664,0.146570935845375
"2674",5917,20140811134313,3232,0.146531373262405
"2675",65,20140817132855,3536,0.1464574187994
"2676",8458,20140811134524,3836,0.146166071295738
"2677",3782,20140817105154,5486,0.145916193723679
"2678",8696,20140817155329,10610,0.145776599645615
"2679",4771,20140811120014,5486,0.145467907190323
"2680",5735,20140811111016,4610,0.14543454349041
"2681",8631,20140811132714,4340,0.145372107625008
"2682",7792,20140811140555,4306,0.145108371973038
"2683",3817,20140817121248,3836,0.145030960440636
"2684",3597,20140811111746,4861,0.144705772399902
"2685",85,20140817111622,2241,0.144698917865753
"2686",3006,20140811111237,520,0.144631817936897
"2687",9021,20140817165957,4340,0.144512340426445
"2688",4879,20140811165307,11301,0.14413695037365
"2689",8924,20140811124343,3497,0.143958002328873
"2690",2235,20140811120634,4671,0.143375530838966
"2691",3459,20140811165545,4947,0.143302634358406
"2692",9531,20140811131050,4617,0.143214851617813
"2693",8684,20140817112528,11574,0.142602100968361
"2694",5368,20140817122813,3836,0.14259360730648
"2695",5114,20140811120731,9057,0.142055705189705
"2696",6328,20140811164314,9060,0.14176319539547
"2697",5885,20140811185352,9089,0.14163139462471
"2698",6973,20140811115345,7364,0.141555085778236
"2699",8182,20140817154713,11934,0.141424775123596
"2700",3431,20140817144853,4966,0.141244798898697
"2701",7616,20140817174402,7913,0.140945434570312
"2702",6965,20140811160815,11574,0.14071249961853
"2703",5379,20140817122648,4833,0.140456169843674
"2704",8418,20140817134147,1765,0.140220910310745
"2705",5795,20140811111654,664,0.140132218599319
"2706",3200,20140817120551,782,0.140098422765732
"2707",9934,20140811120530,9139,0.139795869588852
"2708",6365,20140811131443,9236,0.139768317341805
"2709",797,20140811120139,9318,0.139302045106888
"2710",2212,20140811113746,9279,0.139278531074524
"2711",8666,20140811101034,10679,0.138507813215256
"2712",7616,20140811102107,7341,0.138345628976822
"2713",2999,20140811102914,9149,0.138104990124702
"2714",1988,20140817131150,10610,0.137923866510391
"2715",9157,20140811104252,9104,0.137752428650856
"2716",5187,20140811102518,5736,0.13761505484581
"2717",9139,20140811143103,9225,0.137120112776756
"2718",7338,20140811114531,3789,0.137036457657814
"2719",7531,20140811140006,1019,0.13703365623951
"2720",4187,20140811113516,9151,0.136711969971657
"2721",5425,20140817110330,5714,0.136689618229866
"2722",7151,20140811105153,5034,0.136631086468697
"2723",6047,20140817112441,3864,0.136221811175346
"2724",879,20140817144653,6472,0.136144891381264
"2725",4870,20140817161803,9225,0.135928586125374
"2726",6466,20140811112554,7310,0.135089829564095
"2727",9001,20140811111000,3763,0.135086417198181
"2728",5066,20140811192714,6570,0.134917140007019
"2729",6942,20140811152642,11425,0.134703606367111
"2730",8216,20140811161556,9596,0.134557262063026
"2731",932,20140817111651,7304,0.134419098496437
"2732",6621,20140817111835,7141,0.134216159582138
"2733",4040,20140817184032,5295,0.13414640724659
"2734",2535,20140811102216,978,0.13390439748764
"2735",9338,20140817120802,9110,0.133602634072304
"2736",2724,20140811155624,11849,0.133507922291756
"2737",6110,20140817132955,6763,0.133191406726837
"2738",7456,20140811143119,8860,0.13280476629734
"2739",2054,20140811153622,11825,0.132725089788437
"2740",5586,20140817161913,9174,0.132549896836281
"2741",6003,20140811105805,9669,0.132195800542831
"2742",7048,20140817133209,11895,0.132111340761185
"2743",578,20140817180202,10503,0.131982088088989
"2744",2990,20140811165420,6157,0.131916329264641
"2745",381,20140811104937,5714,0.131812900304794
"2746",1866,20140817170219,9151,0.131597459316254
"2747",8759,20140817191653,9149,0.131475254893303
"2748",542,20140817121106,3339,0.131373837590218
"2749",6034,20140817103548,9047,0.131152227520943
"2750",5057,20140811164514,4837,0.131011381745338
"2751",7607,20140811102054,9318,0.130924165248871
"2752",8628,20140811155510,8860,0.130547434091568
"2753",9253,20140811145346,4617,0.130511075258255
"2754",5845,20140811185047,9116,0.130451694130898
"2755",1183,20140817141613,9337,0.130365699529648
"2756",8096,20140817131925,1019,0.129950344562531
"2757",3241,20140811134734,5099,0.129850760102272
"2758",486,20140817121156,7356,0.129765182733536
"2759",1832,20140817122011,8978,0.129560947418213
"2760",7955,20140817132959,9059,0.129304692149162
"2761",8411,20140817173339,1910,0.12926322221756
"2762",4219,20140811125830,6210,0.129022106528282
"2763",9845,20140811142425,6570,0.128763005137444
"2764",904,20140811192750,10677,0.128687158226967
"2765",377,20140811111325,5654,0.128413215279579
"2766",9797,20140817120146,9170,0.12786728143692
"2767",4635,20140811143945,8794,0.127781331539154
"2768",1654,20140817112452,537,0.127511903643608
"2769",1640,20140811113631,10554,0.127406015992165
"2770",2742,20140811115958,11011,0.127222627401352
"2771",9073,20140817143229,6638,0.127129748463631
"2772",4172,20140811191642,549,0.126844868063927
"2773",5280,20140811115430,10628,0.126600608229637
"2774",6127,20140817194118,9086,0.126421108841896
"2775",6132,20140811114112,553,0.126368194818497
"2776",3402,20140811140417,4962,0.126179993152618
"2777",264,20140817100730,10534,0.125976666808128
"2778",5256,20140811123731,11180,0.125963255763054
"2779",8576,20140817150116,9034,0.125935345888138
"2780",9311,20140817171925,556,0.125532537698746
"2781",8612,20140811104811,3427,0.124759197235107
"2782",5488,20140811185201,9093,0.124389752745628
"2783",3879,20140811140825,8723,0.124300114810467
"2784",1294,20140811131000,9143,0.124234199523926
"2785",8967,20140811101712,3864,0.124017365276814
"2786",54,20140811162429,9647,0.123780578374863
"2787",4624,20140817134418,4883,0.122971586883068
"2788",6761,20140817165932,11902,0.122926779091358
"2789",6162,20140811173335,4996,0.122858911752701
"2790",6536,20140811143439,9869,0.122745037078857
"2791",4256,20140811181400,9116,0.122414939105511
"2792",3101,20140817124632,7987,0.122336447238922
"2793",9042,20140811115349,10677,0.122302196919918
"2794",9506,20140811145823,4607,0.122169733047485
"2795",9470,20140817133052,9124,0.122102558612823
"2796",5855,20140817151251,7273,0.121967971324921
"2797",6860,20140811100006,3864,0.121759466826916
"2798",9298,20140811144836,7273,0.121751978993416
"2799",5898,20140811125639,9118,0.121324680745602
"2800",3424,20140817165047,7310,0.120930664241314
"2801",3486,20140811134314,9900,0.120890498161316
"2802",2680,20140811165005,1689,0.12063454836607
"2803",734,20140811174546,4627,0.120087780058384
"2804",12,20140811113133,8989,0.120002917945385
"2805",4059,20140817190656,11376,0.119644992053509
"2806",1854,20140817122554,10495,0.119340069591999
"2807",1250,20140811100819,11512,0.119131870567799
"2808",8437,20140817184149,9250,0.11911203712225
"2809",1964,20140817170717,10773,0.11882995814085
"2810",6340,20140811101644,6023,0.118799157440662
"2811",3553,20140817111305,7967,0.118735395371914
"2812",744,20140811114332,7244,0.118172407150269
"2813",8815,20140811172837,4937,0.118097111582756
"2814",3553,20140811105145,9047,0.117903254926205
"2815",1547,20140811183911,11759,0.117863692343235
"2816",343,20140811105300,3427,0.117841519415379
"2817",7727,20140817162442,3416,0.117583565413952
"2818",5877,20140817124741,9116,0.117386274039745
"2819",5259,20140811142536,3856,0.117258928716183
"2820",60,20140817191305,9303,0.117194727063179
"2821",1316,20140817183605,1857,0.117177478969097
"2822",4194,20140817173621,9263,0.117116667330265
"2823",8229,20140811114010,9059,0.11704184114933
"2824",3554,20140811164035,6738,0.116973377764225
"2825",2708,20140817155536,6662,0.116915285587311
"2826",3376,20140817120658,4862,0.116872072219849
"2827",7319,20140817101342,11910,0.116495348513126
"2828",7322,20140817164210,9089,0.116134658455849
"2829",255,20140817194217,1101,0.116115920245647
"2830",4821,20140811184356,3452,0.116047956049442
"2831",6577,20140811105553,4996,0.11593896150589
"2832",9839,20140817115836,7935,0.115876033902168
"2833",5417,20140817134823,9596,0.115572080016136
"2834",6300,20140811194309,6472,0.115564666688442
"2835",5007,20140811193548,9194,0.115438029170036
"2836",6399,20140811164649,5486,0.115346923470497
"2837",1131,20140817121730,10628,0.114858604967594
"2838",9093,20140817124853,11640,0.114759661257267
"2839",892,20140811175813,4925,0.1145214214921
"2840",9935,20140811104107,9149,0.114258170127869
"2841",8811,20140811133356,9919,0.114060252904892
"2842",3971,20140811151509,7244,0.113947361707687
"2843",4876,20140817111817,3790,0.113659583032131
"2844",8255,20140811122933,9060,0.113643296062946
"2845",8357,20140811113300,3864,0.113490827381611
"2846",661,20140817175624,9151,0.113482005894184
"2847",203,20140811130447,10488,0.113464392721653
"2848",2752,20140811162153,9256,0.11337099224329
"2849",9688,20140817142658,6270,0.113193213939667
"2850",821,20140817153954,8697,0.113175354897976
"2851",85,20140817145741,8860,0.112968243658543
"2852",3277,20140817162245,7942,0.11295323073864
"2853",7881,20140817130119,4975,0.11285263299942
"2854",5192,20140811160148,5030,0.112716391682625
"2855",1438,20140811135627,9151,0.112612016499043
"2856",239,20140817182538,5517,0.112469896674156
"2857",5700,20140817184937,3789,0.112468525767326
"2858",7398,20140811125315,4883,0.112285234034061
"2859",488,20140811144400,11601,0.11204095184803
"2860",2029,20140817151856,9124,0.112032644450665
"2861",5232,20140817182351,10610,0.111913025379181
"2862",680,20140811154109,3871,0.111896671354771
"2863",4934,20140817172314,9225,0.111835412681103
"2864",4980,20140811154926,3773,0.111817993223667
"2865",9788,20140817182950,635,0.111702531576157
"2866",585,20140811115003,8066,0.111495696008205
"2867",4028,20140811150113,11849,0.111423380672932
"2868",5923,20140811164609,3028,0.111243225634098
"2869",4191,20140811103740,9467,0.110818654298782
"2870",2201,20140811103041,9567,0.110698997974396
"2871",8771,20140811101628,4940,0.110681228339672
"2872",8356,20140811122805,8066,0.110108740627766
"2873",3673,20140817180917,6400,0.10979263484478
"2874",242,20140817134242,7318,0.109673105180264
"2875",3661,20140811161410,3771,0.109134092926979
"2876",6669,20140811163554,938,0.109124965965748
"2877",8234,20140817155810,8860,0.109085753560066
"2878",1822,20140817132022,6569,0.108882576227188
"2879",2629,20140811125553,4631,0.108842700719833
"2880",2960,20140811122953,7304,0.10883629322052
"2881",9272,20140811183005,9079,0.108756348490715
"2882",5599,20140811140632,10879,0.108614452183247
"2883",290,20140811131649,553,0.108578562736511
"2884",7831,20140811164619,6270,0.108142681419849
"2885",6797,20140811191154,9299,0.108090057969093
"2886",7308,20140811105230,9332,0.10780943185091
"2887",3105,20140811134947,3827,0.107459172606468
"2888",4716,20140811151329,9165,0.107455968856812
"2889",4761,20140817190651,3180,0.107315838336945
"2890",4725,20140811140923,7942,0.107249893248081
"2891",2104,20140817192859,1101,0.107094079256058
"2892",617,20140817163945,3058,0.106903336942196
"2893",233,20140811134357,11327,0.106903061270714
"2894",8354,20140817151324,3864,0.106846712529659
"2895",3685,20140811142505,533,0.106763280928135
"2896",7551,20140817163406,11640,0.106676571071148
"2897",3293,20140817145201,8979,0.106613837182522
"2898",7043,20140811183812,7967,0.106568247079849
"2899",142,20140817145948,9118,0.106323674321175
"2900",1385,20140817145401,10503,0.106294564902782
"2901",7623,20140811154529,3127,0.106168568134308
"2902",4264,20140811132204,3836,0.106054544448853
"2903",5929,20140817120151,9163,0.106000132858753
"2904",5368,20140817143533,3836,0.105811007320881
"2905",8599,20140811181640,3856,0.105806246399879
"2906",7788,20140811144920,4671,0.105344384908676
"2907",2675,20140811131015,7356,0.1050074249506
"2908",2467,20140817113049,7510,0.104688107967377
"2909",6620,20140811101458,10534,0.104605279862881
"2910",3067,20140811185456,5564,0.104214400053024
"2911",2849,20140817181459,3536,0.104059256613255
"2912",8545,20140817113255,10565,0.104048520326614
"2913",5551,20140811134800,4862,0.103766724467278
"2914",7083,20140811171639,8842,0.103668935596943
"2915",3979,20140811151934,7350,0.103552088141441
"2916",9226,20140817171029,11640,0.1033695936203
"2917",1051,20140811132921,9118,0.103239819407463
"2918",5510,20140811100707,3771,0.103170201182365
"2919",8731,20140817123454,7935,0.103098034858704
"2920",6182,20140817162016,6662,0.103003121912479
"2921",2730,20140811105509,11402,0.102696217596531
"2922",2430,20140811142725,978,0.102656453847885
"2923",2434,20140817115004,4306,0.102493673563004
"2924",7035,20140811180621,6270,0.102079726755619
"2925",2805,20140811130108,6086,0.102051995694637
"2926",3098,20140811161402,4998,0.101925745606422
"2927",2773,20140811133329,9222,0.101858153939247
"2928",8503,20140817161708,11640,0.101841948926449
"2929",4145,20140817110111,10986,0.101754859089851
"2930",5507,20140811140630,11894,0.101552896201611
"2931",2051,20140817131634,6662,0.101369753479958
"2932",9354,20140811181334,8872,0.101317718625069
"2933",3217,20140817142225,10759,0.101131722331047
"2934",568,20140811144340,7310,0.100974783301353
"2935",9711,20140817111551,7141,0.100928135216236
"2936",6485,20140811114601,9060,0.100919544696808
"2937",209,20140817181810,9328,0.100849062204361
"2938",6795,20140811112951,4401,0.100806653499603
"2939",659,20140817160321,10494,0.100595541298389
"2940",7860,20140817104103,5669,0.100516572594643
"2941",1957,20140817180732,8860,0.100407786667347
"2942",3391,20140817110404,9297,0.100393034517765
"2943",7666,20140811134517,9147,0.100337982177734
"2944",1374,20140811113807,9318,0.100224696099758
"2945",1763,20140817111637,9519,0.0998324081301689
"2946",3801,20140817183442,9006,0.099738284945488
"2947",2523,20140811140120,9027,0.0995983853936195
"2948",9673,20140811151724,5669,0.0994816571474075
"2949",1412,20140817172819,4862,0.099358081817627
"2950",3570,20140811195641,11251,0.0989832952618599
"2951",8673,20140817114739,9034,0.0989780947566032
"2952",6011,20140811142438,8860,0.0987591966986656
"2953",5707,20140817164705,7273,0.0986283868551254
"2954",9534,20140817162937,9467,0.0985063910484314
"2955",1475,20140811111547,4883,0.0984989777207375
"2956",1740,20140817142727,5120,0.098272830247879
"2957",4012,20140817163729,524,0.098157599568367
"2958",67,20140817112224,7950,0.0980893671512604
"2959",8236,20140811132303,10441,0.0979589819908142
"2960",2866,20140811155600,2382,0.0979581773281097
"2961",4841,20140811161441,5764,0.0979549586772919
"2962",3936,20140811120213,5417,0.0979036316275597
"2963",4855,20140817165200,3571,0.0978232845664024
"2964",390,20140817170954,3452,0.0977518782019615
"2965",174,20140811104552,4909,0.0976764112710953
"2966",7899,20140811142959,4883,0.0975215062499046
"2967",3032,20140811163434,8697,0.0974859297275543
"2968",3912,20140817190259,6225,0.0966569408774376
"2969",4537,20140811134852,1930,0.0966399386525154
"2970",1216,20140811125307,5152,0.0966085344552994
"2971",8082,20140817185815,8888,0.096274122595787
"2972",7753,20140817194926,4340,0.096199594438076
"2973",1475,20140817191032,4883,0.0960328504443169
"2974",7867,20140817141306,7163,0.0957503765821457
"2975",64,20140811170652,9143,0.0957193747162819
"2976",1545,20140817184604,741,0.0954034402966499
"2977",3371,20140817105502,3339,0.0951772630214691
"2978",4187,20140817135909,9241,0.0951041951775551
"2979",7744,20140811130152,9322,0.0950183346867561
"2980",6058,20140811112743,11725,0.0949641913175583
"2981",3628,20140811142903,9149,0.0949594229459763
"2982",886,20140817132932,11402,0.0948578715324402
"2983",3834,20140811174914,9170,0.0942031666636467
"2984",9548,20140811183224,4631,0.0941721275448799
"2985",4161,20140811110101,9090,0.0939444676041603
"2986",9544,20140811115804,11850,0.0937593877315521
"2987",919,20140817181701,7196,0.0937369614839554
"2988",3353,20140811151902,664,0.0936345085501671
"2989",182,20140817171203,8016,0.0934717357158661
"2990",5538,20140811125032,1832,0.0931868255138397
"2991",608,20140817135105,1156,0.0930897444486618
"2992",7744,20140817101038,8994,0.0929307341575623
"2993",1431,20140811104600,9015,0.0925961509346962
"2994",505,20140811142414,9241,0.0925625786185265
"2995",7792,20140811122506,3028,0.0923385098576546
"2996",1639,20140811155017,9119,0.0922288671135902
"2997",3884,20140811110548,9089,0.0919775143265724
"2998",3979,20140811125334,7996,0.0919527038931847
"2999",982,20140811160518,4607,0.0916823968291283
"3000",3195,20140817193617,9170,0.0916069373488426
"3001",5484,20140811174108,7942,0.0914843454957008
"3002",3749,20140817112036,4617,0.0910782665014267
"3003",6484,20140817175406,4340,0.0908863469958305
"3004",3792,20140811101112,5571,0.0908514857292175
"3005",3310,20140811184610,9090,0.090486653149128
"3006",4092,20140811160205,11535,0.0901775807142258
"3007",2823,20140811102055,10780,0.0901748612523079
"3008",4786,20140811142348,8066,0.0900326371192932
"3009",218,20140811141417,6566,0.0900276750326157
"3010",6510,20140811115801,7978,0.0899335965514183
"3011",1631,20140811111449,3293,0.089908666908741
"3012",9091,20140811165812,11273,0.0898772403597832
"3013",3792,20140817165136,10772,0.0898231565952301
"3014",5545,20140817132430,1980,0.089818961918354
"3015",5580,20140817101256,9872,0.0897731110453606
"3016",3970,20140811110140,10843,0.0893827900290489
"3017",253,20140817153042,3856,0.0893194377422333
"3018",1418,20140817161754,4671,0.0892108678817749
"3019",2830,20140817103104,9170,0.0891177579760551
"3020",5993,20140817134142,3164,0.0890357866883278
"3021",8495,20140811135508,8016,0.089031033217907
"3022",553,20140811122331,520,0.0890130549669266
"3023",2925,20140811104446,3771,0.0888960584998131
"3024",1639,20140811170808,3864,0.0888042598962784
"3025",8911,20140811163337,4753,0.0887169986963272
"3026",3038,20140811153901,9271,0.0885637998580933
"3027",5634,20140811102133,9318,0.0884457230567932
"3028",8859,20140817152019,6274,0.0883750170469284
"3029",8446,20140817111637,3877,0.0880382806062698
"3030",2457,20140811113833,5120,0.0880112946033478
"3031",2259,20140811103729,5264,0.0879434570670128
"3032",571,20140811182823,4856,0.0873216688632965
"3033",4059,20140817174750,9118,0.0872629731893539
"3034",6861,20140817124634,3864,0.0872066169977188
"3035",4761,20140811183820,3180,0.0867949724197388
"3036",3194,20140811104250,1845,0.0866812244057655
"3037",510,20140817120629,5736,0.0865902751684189
"3038",567,20140811142758,3053,0.0862210094928741
"3039",4949,20140811103150,4925,0.0859918221831322
"3040",243,20140811111857,4539,0.0857170522212982
"3041",990,20140811175519,11894,0.0855886414647102
"3042",1303,20140811182201,4962,0.0855583846569061
"3043",5699,20140811155437,3826,0.0853820294141769
"3044",2952,20140817170636,10679,0.0853723883628845
"3045",9874,20140811192311,10782,0.0851005688309669
"3046",619,20140817183357,3431,0.0849683806300163
"3047",1070,20140811114932,5417,0.0848989859223366
"3048",6344,20140811155637,3204,0.0848242565989494
"3049",1405,20140811184604,9467,0.0847092196345329
"3050",8431,20140811160333,10503,0.0846062451601028
"3051",3932,20140817102025,4882,0.0845981165766716
"3052",2683,20140817174125,1765,0.0844883844256401
"3053",3622,20140811192715,9271,0.0844041034579277
"3054",3172,20140817173001,9130,0.0843135938048363
"3055",8349,20140817182529,9151,0.0842565223574638
"3056",5225,20140817155005,7217,0.0841993913054466
"3057",2135,20140811184955,11761,0.084118977189064
"3058",1022,20140811142447,7969,0.0840771570801735
"3059",7150,20140817133010,11640,0.084028072655201
"3060",3023,20140811133436,7980,0.0839914754033089
"3061",1363,20140817112858,9020,0.0839810222387314
"3062",6170,20140811105508,7399,0.0838975310325623
"3063",5617,20140811111516,4449,0.0837539210915565
"3064",6832,20140811130831,4937,0.0834118202328682
"3065",8761,20140811164805,9072,0.0833259522914886
"3066",4820,20140817121421,4916,0.0833097994327545
"3067",2111,20140811111112,7967,0.0831748694181442
"3068",2270,20140817124343,5295,0.0831128060817719
"3069",3427,20140817114432,5764,0.0830478519201279
"3070",4557,20140811154735,524,0.0829794704914093
"3071",6701,20140811152802,9291,0.0829779133200645
"3072",4782,20140811164130,4337,0.0829758197069168
"3073",6872,20140811160909,10501,0.0828377082943916
"3074",3082,20140811111314,11303,0.0826652273535728
"3075",3375,20140811191204,9065,0.0826581791043282
"3076",6516,20140817143756,3053,0.0826200246810913
"3077",9729,20140817105223,4325,0.0822233185172081
"3078",7365,20140817141344,4962,0.0821246281266212
"3079",4711,20140811125653,9647,0.0821158438920975
"3080",9789,20140817111841,1689,0.0820610672235489
"3081",453,20140817125329,4952,0.0820501148700714
"3082",7818,20140811144322,6054,0.0820237621665001
"3083",7119,20140817170918,5736,0.0818429812788963
"3084",2686,20140811111330,8467,0.0817766264081001
"3085",3118,20140811152957,3427,0.0816749334335327
"3086",9876,20140817130721,9225,0.0814720019698143
"3087",9373,20140811105541,9027,0.0813344717025757
"3088",3528,20140811183617,7974,0.0810906589031219
"3089",8354,20140817132243,4345,0.0809700787067413
"3090",126,20140811185830,4940,0.0808596163988113
"3091",5761,20140811131605,9858,0.0807434692978859
"3092",3644,20140811142026,5565,0.0805288106203079
"3093",4527,20140811183657,889,0.0803224891424179
"3094",5594,20140817181138,9225,0.0801324248313904
"3095",5944,20140817172633,7231,0.0801204964518547
"3096",9379,20140811105117,6140,0.0800058990716934
"3097",5717,20140811161836,11559,0.0799144133925438
"3098",7451,20140817150236,5739,0.0799084454774857
"3099",7329,20140811112216,5560,0.0796290934085846
"3100",7792,20140811162153,4401,0.0795605555176735
"3101",3799,20140811164229,664,0.0793711319565773
"3102",864,20140811134243,4996,0.0793394148349762
"3103",5773,20140811171324,8860,0.0792876705527306
"3104",2990,20140811104258,6157,0.0792540162801743
"3105",3673,20140811112906,6400,0.0792184323072433
"3106",6005,20140811121354,11889,0.0790721401572227
"3107",5522,20140817175447,6472,0.0787878409028053
"3108",7326,20140811175216,6274,0.0785253196954727
"3109",1820,20140811120851,7141,0.0784625038504601
"3110",918,20140817135401,7303,0.0784251242876053
"3111",1503,20140817105332,5175,0.078401543200016
"3112",5788,20140817102009,9321,0.0783307477831841
"3113",5403,20140817121713,9130,0.0783109068870544
"3114",9768,20140817185116,3745,0.0779914185404778
"3115",2490,20140811152459,10657,0.0779866725206375
"3116",2409,20140811110757,10554,0.0778729319572449
"3117",9566,20140817175809,6472,0.077838122844696
"3118",3371,20140817170755,1051,0.0776805281639099
"3119",2493,20140811133653,9151,0.0776630714535713
"3120",9788,20140817103051,9104,0.0776435062289238
"3121",1654,20140811105921,4937,0.0775912925601006
"3122",9851,20140811143824,18,0.0775655433535576
"3123",842,20140811120507,11640,0.0775013044476509
"3124",235,20140811175713,9524,0.0774252191185951
"3125",8503,20140811191013,11640,0.0773376896977425
"3126",1338,20140817112523,8978,0.0773029923439026
"3127",4000,20140817181353,11825,0.0772932171821594
"3128",6772,20140811152032,4994,0.0772223100066185
"3129",952,20140817161325,10772,0.0772094428539276
"3130",7619,20140811102005,6662,0.0771074816584587
"3131",8679,20140811105415,9225,0.077058807015419
"3132",8911,20140817171546,11414,0.0770284906029701
"3133",4013,20140811113858,11574,0.0769370570778847
"3134",9251,20140811110951,3536,0.0766120031476021
"3135",7242,20140817181034,9303,0.076591968536377
"3136",3636,20140817103105,3864,0.0764952749013901
"3137",3176,20140811135054,9296,0.0764405652880669
"3138",8309,20140817165015,4909,0.0763922035694122
"3139",5143,20140811173828,974,0.0763356015086174
"3140",2432,20140817130126,9151,0.0761581063270569
"3141",8518,20140811110308,664,0.076127216219902
"3142",8403,20140817134349,664,0.0757071226835251
"3143",6677,20140817103427,9151,0.0756524354219437
"3144",8539,20140817104937,9048,0.0755540803074837
"3145",1219,20140811125217,10554,0.0754813030362129
"3146",360,20140811171434,3790,0.0754077807068825
"3147",1402,20140817114421,9135,0.075348824262619
"3148",4940,20140817174355,9077,0.075055405497551
"3149",333,20140817172726,5015,0.0750211477279663
"3150",7606,20140811162346,664,0.0750068426132202
"3151",1844,20140811185629,6670,0.0750014111399651
"3152",2896,20140811193519,3548,0.0747725665569305
"3153",5297,20140811110802,3776,0.074563130736351
"3154",4589,20140817152902,3452,0.0744108185172081
"3155",783,20140817140751,3771,0.0743962302803993
"3156",7304,20140817100228,4883,0.0743406265974045
"3157",5411,20140817184733,7967,0.074319563806057
"3158",1967,20140811123155,4937,0.0742714554071426
"3159",161,20140817165402,9095,0.0741908252239227
"3160",4115,20140811112113,9263,0.0741393864154816
"3161",3673,20140817102421,6400,0.0741282179951668
"3162",2560,20140811175536,9143,0.073945589363575
"3163",4710,20140817170224,1749,0.0737923830747604
"3164",3203,20140811151437,4909,0.0737876445055008
"3165",313,20140811112310,664,0.073756642639637
"3166",1924,20140817131713,664,0.0735724717378616
"3167",9667,20140811135548,4440,0.0734986513853073
"3168",5803,20140811185751,6570,0.0733708664774895
"3169",538,20140817134812,664,0.0733071863651276
"3170",4688,20140817123012,4631,0.0732725188136101
"3171",2939,20140811100905,5331,0.0732668340206146
"3172",5627,20140811193627,11640,0.0731579586863518
"3173",7064,20140811114348,8860,0.073137529194355
"3174",1208,20140817101848,9170,0.0728818848729134
"3175",1035,20140811172507,9011,0.0727873966097832
"3176",8172,20140817181015,3452,0.0726539194583893
"3177",5239,20140811175013,8979,0.0726346969604492
"3178",1156,20140817120746,3180,0.0725742280483246
"3179",2163,20140817124302,1019,0.0725340247154236
"3180",4040,20140817190142,7404,0.0723892599344254
"3181",4587,20140817192359,4637,0.0723502337932587
"3182",1579,20140817192607,5331,0.0723228603601456
"3183",9469,20140817160117,5034,0.0722605660557747
"3184",6011,20140817153336,8066,0.0722157582640648
"3185",6892,20140811164851,1632,0.0721405297517776
"3186",3342,20140811151346,799,0.0721338242292404
"3187",4306,20140817172919,8066,0.0721293911337852
"3188",1514,20140811103845,5736,0.0721180886030197
"3189",9375,20140811131349,9467,0.0721060633659363
"3190",290,20140817134237,5025,0.0719075351953506
"3191",7650,20140811123627,9116,0.0718302205204964
"3192",3371,20140817161254,1019,0.0717383474111557
"3193",9585,20140811121251,5120,0.071737140417099
"3194",2350,20140811101429,5303,0.0713698044419289
"3195",1167,20140817154349,4882,0.0712537169456482
"3196",8793,20140811112929,10782,0.07096116989851
"3197",458,20140811123057,4940,0.0708790421485901
"3198",6025,20140817175359,1881,0.0708729848265648
"3199",7997,20140817155515,4486,0.0706959962844849
"3200",3646,20140811171928,3180,0.0706749334931374
"3201",7552,20140811111805,10503,0.0706531405448914
"3202",4016,20140817135639,9027,0.0704434216022491
"3203",3598,20140817180123,5354,0.0703822448849678
"3204",7589,20140817104827,6270,0.0703193545341492
"3205",4331,20140811114753,553,0.070285901427269
"3206",1194,20140817151111,3864,0.0700838342308998
"3207",1515,20140811102443,9127,0.0700739249587059
"3208",4928,20140811125101,9496,0.0700188055634499
