user_id,income,entermament,baby,gender,shopping,shop_id,classification,userlongitude,userlatitude,shoplongitude,shoplatitude,arrival_time,duration,longDif,latDif,sumDif
3868,1,2,1,2,4,1763,6,114.7616,38.62663,115.145998,38.714459,20140821142933,32,0.38439800000000446,0.08782899999999927,0.4722270000000037
3868,1,2,1,2,4,635,3,115.44405,38.85937,115.474184,38.877637,20140821153852,17,0.03013399999998967,0.018267000000001588,0.04840099999999126
2491,2,1,1,2,2,9292,1,115.565834,38.9425,115.647698,39.00085,20140812174448,32,0.08186400000001015,0.05834999999999724,0.1402140000000074
7719,2,6,0,1,5,7068,6,115.98417,39.481945,116.009571,39.482704,20140822122434,17,0.025400999999988016,7.589999999950692E-4,0.026159999999983086
7719,2,6,0,1,5,11327,1,115.80915,39.28847,115.840338,39.288794,20140813142540,32,0.031188000000000216,3.240000000062082E-4,0.031512000000006424
7719,2,6,0,1,5,11418,1,115.58185,38.96642,115.723305,39.142823,20140813133612,36,0.14145499999999345,0.17640300000000053,0.317857999999994
7719,2,6,0,1,5,7304,8,115.49925,38.84666,115.504859,38.850301,20140813122510,40,0.005608999999992648,0.0036410000000017817,0.00924999999999443
1957,2,1,1,2,2,8066,1,115.317474,38.42148,115.325939,38.42222,20140814173641,32,0.008465000000001055,7.40000000000407E-4,0.009205000000001462
1957,2,1,1,2,2,8860,1,115.3229,38.4054,115.335131,38.424071,20140815100805,32,0.01223099999999988,0.01867099999999766,0.030901999999997543
4894,2,6,0,1,5,5208,6,115.92262,38.897575,115.929982,38.897752,20140813165640,17,0.007362000000000535,1.7699999999365446E-4,0.007538999999994189
6999,2,6,0,1,5,8015,8,115.61663,39.032986,115.65156,39.035512,20140813102254,32,0.03493000000000279,0.0025259999999960314,0.037455999999998824
6999,2,6,0,1,5,4867,6,115.30384,38.8868,115.477134,38.896657,20140823171648,17,0.17329400000001272,0.009856999999996674,0.1831510000000094
3329,2,1,1,2,2,11327,1,115.80915,39.28847,115.840338,39.288794,20140815130453,32,0.031188000000000216,3.240000000062082E-4,0.031512000000006424
3329,2,1,1,2,2,11327,1,115.80915,39.28847,115.840338,39.288794,20140821123122,17,0.031188000000000216,3.240000000062082E-4,0.031512000000006424
4699,2,1,1,2,7,6225,6,116.03332,39.12486,116.050503,39.125234,20140815104752,32,0.017183000000002835,3.740000000007626E-4,0.017557000000003598
4699,2,1,1,2,7,11608,1,116.02316,39.129814,116.062617,39.134708,20140815141946,17,0.03945699999999874,0.004894000000000176,0.04435099999999892
496,3,3,0,1,9,3010,6,114.97601,38.7461,114.987468,38.756943,20140814134352,32,0.011458000000004631,0.010843000000001268,0.0223010000000059
5305,2,1,1,2,7,3157,6,115.45472,38.61945,115.498094,38.777824,20140812131016,32,0.043374000000000024,0.158374000000002,0.20174800000000204
5305,2,1,1,2,7,4975,6,115.50079,38.83138,115.53741,38.881513,20140812145031,32,0.03661999999999921,0.05013299999999532,0.08675299999999453
2026,2,1,1,2,2,9328,1,115.565834,38.9425,115.646949,39.019711,20140813182540,32,0.08111500000001115,0.07721099999999836,0.15832600000000951
2026,2,1,1,2,2,11535,1,116.02314,39.104218,116.034024,39.112162,20140814134639,17,0.010884000000004335,0.007943999999994844,0.01882799999999918
1303,3,3,0,1,9,4962,6,115.4586,38.89151,115.459842,38.898882,20140812185526,36,0.0012419999999906395,0.007372000000003709,0.008613999999994348
7581,2,1,1,2,7,9057,1,115.46072,38.84578,115.470777,38.849507,20140814143421,32,0.010057000000003313,0.003727000000004921,0.013784000000008234
7581,2,1,1,2,7,9060,1,115.47297,38.85586,115.475235,38.863486,20140814165718,36,0.0022649999999941883,0.007626000000001909,0.009890999999996097
3808,3,3,0,1,9,4631,6,115.4951,39.349384,115.496007,39.350918,20140813122749,32,9.070000000122036E-4,0.0015339999999994802,0.002441000000011684
3808,3,3,0,1,9,4631,6,115.4951,39.349384,115.496007,39.350918,20140820165814,17,9.070000000122036E-4,0.0015339999999994802,0.002441000000011684
3808,3,3,0,1,9,4631,6,115.4951,39.349384,115.496007,39.350918,20140819124807,32,9.070000000122036E-4,0.0015339999999994802,0.002441000000011684
1337,3,3,0,1,9,4345,6,115.2394,38.78061,115.269305,38.916676,20140813130454,32,0.029904999999999404,0.13606599999999958,0.16597099999999898
1466,2,1,1,2,2,9281,1,115.486755,38.87323,115.487533,38.873943,20140819181317,32,7.779999999968368E-4,7.129999999975212E-4,0.001490999999994358
7543,3,3,0,1,9,1814,6,115.06428,38.7866,115.089608,38.800534,20140812142705,32,0.025328000000001794,0.013933999999999003,0.039262000000000796
7543,3,3,0,1,9,1784,6,115.21252,38.71112,115.21997,38.746856,20140814121412,17,0.00745000000000573,0.03573599999999999,0.04318600000000572
7543,3,3,0,1,9,1784,6,115.21052,38.701313,115.21997,38.746856,20140814110102,32,0.009450000000001069,0.04554300000000211,0.05499300000000318
7543,3,3,0,1,9,1784,6,115.21052,38.701313,115.21997,38.746856,20140814102810,36,0.009450000000001069,0.04554300000000211,0.05499300000000318
973,2,1,1,2,2,9241,1,115.4099,38.8257,115.464749,38.830959,20140814115302,32,0.054849000000004366,0.005259000000002345,0.06010800000000671
973,2,1,1,2,2,9095,1,115.5306,38.85411,115.534288,38.858815,20140814175838,17,0.003687999999996805,0.0047050000000012915,0.008392999999998096
47,2,1,1,2,2,9175,1,115.6502,39.017296,115.654763,39.020861,20140814105515,32,0.004563000000004536,0.0035649999999947113,0.008127999999999247
47,2,1,1,2,2,9175,1,115.6502,39.017296,115.654763,39.020861,20140824161714,17,0.004563000000004536,0.0035649999999947113,0.008127999999999247
47,2,1,1,2,2,9328,1,115.63637,39.01912,115.646949,39.019711,20140824124602,32,0.010579000000007,5.910000000000082E-4,0.011170000000007008
47,2,1,1,2,2,9328,1,115.63637,39.01912,115.646949,39.019711,20140824113303,36,0.010579000000007,5.910000000000082E-4,0.011170000000007008
47,2,1,1,2,2,9328,1,115.63637,39.01912,115.646949,39.019711,20140822174530,40,0.010579000000007,5.910000000000082E-4,0.011170000000007008
8956,2,1,1,2,7,8066,1,115.31751,38.421402,115.325939,38.42222,20140813171427,32,0.008429000000006681,8.180000000024279E-4,0.009247000000009109
8956,2,1,1,2,7,2114,6,115.32248,38.4055,115.326507,38.408776,20140821173041,17,0.004027000000007774,0.0032759999999996126,0.007303000000007387
8956,2,1,1,2,7,1901,6,115.490524,38.7561,115.497261,38.774667,20140821114705,32,0.006737000000001103,0.018566999999997336,0.02530399999999844
8956,2,1,1,2,7,3249,6,115.33979,38.45224,115.469169,38.621196,20140821105557,36,0.12937900000000013,0.16895599999999433,0.29833499999999447
8956,2,1,1,2,7,2155,6,115.33517,38.42466,115.387931,38.469547,20140818102651,40,0.05276099999998962,0.04488699999999568,0.0976479999999853
5786,2,1,1,2,2,8709,1,115.01945,38.3075,115.030681,38.312686,20140815145129,32,0.011230999999995106,0.005186000000001911,0.016416999999997017
5874,2,6,0,1,5,10782,1,116.09067,38.99661,116.099203,39.000381,20140816161058,40,0.008532999999999902,0.003771000000000413,0.012304000000000315
1688,2,1,1,2,2,9273,1,115.44892,38.87788,115.472862,38.879982,20140816100630,17,0.023942000000005237,0.0021020000000007144,0.02604400000000595
1688,2,1,1,2,2,9273,1,115.46559,38.878433,115.472862,38.879982,20140813122011,32,0.007272000000000389,0.001548999999997136,0.008820999999997525
8411,2,1,1,2,7,3209,6,115.40522,38.75,115.497197,38.759771,20140824103619,17,0.09197699999999998,0.00977100000000064,0.10174800000000062
8411,2,1,1,2,7,9814,1,115.4788,38.768784,115.505973,38.770518,20140816105818,40,0.027172999999990566,0.0017340000000061195,0.028906999999996685
6679,2,1,1,2,7,1790,6,115.08283,38.66363,115.257285,38.703309,20140821112126,17,0.1744549999999947,0.039678999999999576,0.21413399999999427
6679,2,1,1,2,7,11393,1,115.318985,38.798786,115.805808,39.266849,20140818125518,32,0.4868230000000011,0.4680630000000008,0.9548860000000019
6679,2,1,1,2,7,1689,6,115.08283,38.66363,115.136419,38.689271,20140818115213,36,0.05358900000000233,0.025641000000000247,0.07923000000000258
6679,2,1,1,2,7,915,6,115.02492,38.47747,115.051961,38.507287,20140816121803,40,0.027041000000011195,0.029817000000001315,0.05685800000001251
6160,2,1,1,2,2,9299,1,115.5,38.819168,115.503503,38.821234,20140824190400,17,0.003502999999994927,0.002065999999999235,0.005568999999994162
6160,2,1,1,2,2,9299,1,115.5,38.819168,115.503503,38.821234,20140824162226,32,0.003502999999994927,0.002065999999999235,0.005568999999994162
6160,2,1,1,2,2,9299,1,115.5,38.819168,115.503503,38.821234,20140824130502,36,0.003502999999994927,0.002065999999999235,0.005568999999994162
6160,2,1,1,2,2,9299,1,115.5,38.819168,115.503503,38.821234,20140824125206,40,0.003502999999994927,0.002065999999999235,0.005568999999994162
2220,2,1,1,2,2,10495,1,115.29433,38.96658,115.390304,39.036703,20140814170830,32,0.09597399999999823,0.07012300000000238,0.1660970000000006
4774,3,3,0,1,9,6738,6,115.3875,39.6811,115.395338,39.683075,20140816151217,32,0.007837999999992462,0.0019750000000016144,0.009812999999994076
6779,2,1,1,2,7,10494,1,115.46627,38.81234,115.474694,38.814135,20140824181817,17,0.008424000000005094,0.0017950000000013233,0.010219000000006417
6779,2,1,1,2,7,3761,6,115.46627,38.81234,115.502174,38.866815,20140824124144,32,0.035904000000002156,0.054475000000003604,0.09037900000000576
6779,2,1,1,2,7,9183,1,115.46623,38.82267,115.477776,38.827263,20140823113103,36,0.011546000000009826,0.004592999999999847,0.016139000000009673
6779,2,1,1,2,7,9256,1,115.46295,38.8174,115.469172,38.830446,20140823103016,40,0.006221999999993955,0.013046000000002778,0.019267999999996732
6824,2,2,0,1,5,6580,6,116.00726,39.48415,116.022641,39.487278,20140815133607,17,0.015380999999990763,0.0031280000000037944,0.018508999999994558
6824,2,2,0,1,5,7155,6,116.03815,39.477,116.038544,39.489471,20140815112955,32,3.9400000000000546E-4,0.012471000000005006,0.012865000000005011
6825,2,1,1,2,7,11011,1,115.4676,39.31935,115.484962,39.339136,20140819162437,17,0.01736199999999144,0.019786000000003412,0.03714799999999485
6825,2,1,1,2,7,11011,1,115.44492,39.32359,115.484962,39.339136,20140814105945,32,0.04004199999999969,0.015546000000000504,0.05558800000000019
6825,2,1,1,2,7,11011,1,115.4676,39.31935,115.484962,39.339136,20140813130805,36,0.01736199999999144,0.019786000000003412,0.03714799999999485
2521,3,3,0,1,9,4631,6,115.47843,39.348877,115.496007,39.350918,20140821113712,17,0.01757700000000284,0.002040999999998405,0.019618000000001246
2521,3,3,0,1,9,4671,6,115.47843,39.348877,115.494498,39.358345,20140820180527,32,0.01606799999998998,0.009467999999998256,0.025535999999988235
2521,3,3,0,1,9,4671,6,115.47843,39.348877,115.494498,39.358345,20140818144922,36,0.01606799999998998,0.009467999999998256,0.025535999999988235
2521,3,3,0,1,9,4631,6,115.48504,39.34598,115.496007,39.350918,20140818120301,40,0.010967000000007943,0.0049380000000027735,0.015905000000010716
5078,2,1,1,2,7,5034,6,115.489105,38.889362,115.490108,38.901529,20140814185001,36,0.0010030000000114114,0.01216699999999804,0.013170000000009452
5078,2,1,1,2,7,3789,6,115.483055,38.865276,115.489085,38.865558,20140814154819,40,0.00603000000000975,2.819999999985612E-4,0.006312000000008311
304,2,1,1,2,7,11696,1,116.02316,39.129814,116.026416,39.130671,20140812125025,32,0.0032559999999932643,8.569999999963329E-4,0.004112999999989597
304,2,1,1,2,7,6133,6,116.05183,39.14551,116.056978,39.153001,20140814151830,17,0.0051480000000054815,0.007491000000001691,0.012639000000007172
304,2,1,1,2,7,6207,6,116.03792,39.13322,116.041288,39.138458,20140814130456,32,0.0033679999999947086,0.005237999999998522,0.00860599999999323
304,2,1,1,2,7,11696,1,116.02316,39.129814,116.026416,39.130671,20140812130134,36,0.0032559999999932643,8.569999999963329E-4,0.004112999999989597
8744,2,1,0,1,5,7942,8,115.6569,39.0265,115.662431,39.02749,20140814192010,32,0.005531000000004838,9.900000000016007E-4,0.006521000000006438
3719,3,3,0,1,9,3028,6,114.98043,38.74275,114.988304,38.750366,20140816113143,32,0.007874000000001047,0.007615999999998735,0.015489999999999782
8689,1,2,1,1,5,10576,1,115.97439,38.89706,115.999187,38.929791,20140816125255,17,0.02479700000000662,0.03273099999999829,0.05752800000000491
1269,2,1,1,2,7,782,6,114.99145,38.4957,114.998523,38.496211,20140812165133,32,0.007073000000005436,5.110000000030368E-4,0.007584000000008473
1269,2,1,1,2,7,9573,1,115.010956,38.50746,115.083715,38.645506,20140823161324,17,0.0727590000000049,0.13804599999999567,0.21080500000000058
1875,1,2,1,1,5,9095,1,115.50722,38.84568,115.534288,38.858815,20140815184725,37,0.02706799999999987,0.013134999999998342,0.04020299999999821
3651,2,1,1,2,7,7141,6,115.91222,39.46778,116.014418,39.481737,20140812114709,33,0.10219800000000134,0.013957000000004882,0.11615500000000623
3651,2,1,1,2,7,11934,1,116.015,39.4832,116.025585,39.496132,20140815150355,18,0.010585000000006062,0.012932000000006383,0.023517000000012445
3651,2,1,1,2,7,7141,6,115.91146,39.420666,116.014418,39.481737,20140814113644,33,0.102958000000001,0.061071000000005427,0.16402900000000642
929,2,6,0,1,5,9256,1,115.43428,38.82578,115.469172,38.830446,20140812180422,33,0.03489199999999926,0.004666000000000281,0.03955799999999954
929,2,6,0,1,5,7996,8,115.50001,38.8192,115.503684,38.837178,20140816171316,33,0.00367400000000373,0.017977999999999383,0.021652000000003113
929,2,6,0,1,5,4947,6,115.49924,38.84668,115.507967,38.852107,20140815185212,37,0.008726999999993268,0.005426999999997406,0.014153999999990674
3166,1,2,1,1,5,8066,1,115.32056,38.41611,115.325939,38.42222,20140813101851,33,0.005379000000004908,0.006109999999999616,0.011489000000004523
3166,1,2,1,1,5,9253,1,115.3266,38.4235,115.446578,38.870389,20140821165129,18,0.11997800000000325,0.44688900000000586,0.5668670000000091
3166,1,2,1,1,5,8066,1,115.32056,38.41611,115.325939,38.42222,20140820121308,33,0.005379000000004908,0.006109999999999616,0.011489000000004523
3166,1,2,1,1,5,7971,8,115.46306,38.900833,115.46918,38.901683,20140814153239,37,0.0061199999999956844,8.499999999997954E-4,0.00696999999999548
1782,2,1,1,2,7,5406,6,115.95791,38.63958,116.251472,39.018163,20140813100419,18,0.29356200000000854,0.378582999999999,0.6721450000000075
2703,3,3,0,1,9,4853,6,115.48946,38.86269,115.504779,38.864687,20140815134501,33,0.01531900000000519,0.001997000000002913,0.017316000000008103
4439,3,3,0,1,9,6294,6,116.03695,39.11342,116.041479,39.118397,20140812144443,33,0.004528999999990901,0.004977000000003784,0.009505999999994685
4439,3,3,0,1,9,6255,6,116.032104,39.107105,116.04148,39.119041,20140816185658,33,0.00937600000000316,0.01193600000000572,0.02131200000000888
9781,2,1,1,2,2,9256,1,115.46086,38.80642,115.469172,38.830446,20140812121912,33,0.00831200000000365,0.024025999999999215,0.032338000000002864
2982,2,7,0,2,8,6040,6,115.6026,39.19056,115.77621,39.226622,20140824100041,18,0.1736100000000107,0.03606200000000115,0.20967200000001185
2982,2,7,0,2,8,6040,6,115.75361,39.212055,115.77621,39.226622,20140822145903,33,0.022600000000011278,0.014566999999999553,0.03716700000001083
2982,2,7,0,2,8,11301,1,115.66255,39.13498,115.723526,39.143096,20140819184237,37,0.0609760000000108,0.008116000000001122,0.06909200000001192
7658,3,3,0,1,9,806,6,115.02092,38.50295,115.02608,38.514317,20140812142218,33,0.005159999999989395,0.011366999999999905,0.0165269999999893
7658,3,3,0,1,9,2553,6,115.389694,38.438145,115.75476,38.447777,20140813103547,18,0.3650659999999988,0.009632000000003416,0.3746980000000022
4048,2,1,1,2,2,9135,1,115.42917,38.88639,115.43345,38.897948,20140812135629,33,0.004279999999994288,0.011558000000000845,0.015837999999995134
4048,2,1,1,2,2,9135,1,115.42917,38.88639,115.43345,38.897948,20140820154937,18,0.004279999999994288,0.011558000000000845,0.015837999999995134
4048,2,1,1,2,2,9135,1,115.42046,38.892845,115.43345,38.897948,20140819151448,33,0.012989999999987845,0.005102999999998303,0.018092999999986148
4048,2,1,1,2,2,9135,1,115.42917,38.88639,115.43345,38.897948,20140819100603,37,0.004279999999994288,0.011558000000000845,0.015837999999995134
9362,2,1,1,2,2,9669,1,115.44361,38.53444,115.458916,38.578524,20140812131000,33,0.015305999999995379,0.04408400000000512,0.0593900000000005
8523,2,1,1,2,7,2183,6,115.3019,38.40222,115.453191,38.405221,20140814124557,18,0.1512910000000005,0.003000999999997589,0.1542919999999981
1277,2,1,1,2,2,8964,1,115.44028,38.3975,115.478927,38.398314,20140812165701,33,0.03864699999999743,8.139999999983161E-4,0.03946099999999575
8221,3,3,0,1,9,5099,6,115.823715,38.973083,115.832227,38.982265,20140814190809,33,0.008511999999996078,0.009181999999995583,0.01769399999999166
299,3,1,0,1,6,9121,1,115.48051,38.875893,115.488229,38.877644,20140823102223,18,0.007719000000008691,0.0017509999999987258,0.009470000000007417
299,3,1,0,1,6,8989,1,115.4754,38.91067,115.479185,38.911973,20140818120546,33,0.003785000000007699,0.0013030000000000541,0.005088000000007753
299,3,1,0,1,6,4877,6,115.48232,38.8405,115.497417,38.864581,20140816125723,37,0.015096999999997252,0.02408100000000246,0.03917799999999971
7415,1,2,1,1,5,8723,1,114.98083,38.51585,114.993162,38.517535,20140823111825,18,0.012332000000000676,0.001685000000001935,0.01401700000000261
7415,1,2,1,1,5,8846,1,114.99145,38.4957,115.002446,38.506044,20140815114754,37,0.010996000000005779,0.010344000000003462,0.02134000000000924
6496,2,1,1,2,7,10388,1,114.83394,38.92875,114.87768,38.977104,20140812124731,33,0.04373999999999967,0.04835399999999623,0.0920939999999959
6496,2,1,1,2,7,1634,6,115.01945,38.35395,115.065384,38.362229,20140815124047,18,0.04593399999998837,0.008279000000001702,0.054212999999990075
6842,1,2,1,1,5,9467,1,114.96401,38.7477,114.973772,38.750887,20140816172439,33,0.009761999999994941,0.0031869999999969423,0.012948999999991884
6842,1,2,1,1,5,9467,1,114.96401,38.7477,114.973772,38.750887,20140815172002,37,0.009761999999994941,0.0031869999999969423,0.012948999999991884
5424,2,2,0,1,5,4947,6,115.50725,38.85104,115.507967,38.852107,20140812115448,33,7.169999999945276E-4,0.001066999999999041,0.0017839999999935685
5424,2,2,0,1,5,4947,6,115.50725,38.85104,115.507967,38.852107,20140823100459,18,7.169999999945276E-4,0.001066999999999041,0.0017839999999935685
5424,2,2,0,1,5,7974,8,115.48721,38.84987,115.501794,38.859503,20140819100602,33,0.014583999999999264,0.009632999999993785,0.02421699999999305
5424,2,2,0,1,5,4947,6,115.50725,38.85104,115.507967,38.852107,20140818163615,37,7.169999999945276E-4,0.001066999999999041,0.0017839999999935685
9099,3,3,0,1,9,3387,6,115.7747,38.6802,115.782223,38.683547,20140813155838,33,0.007523000000006164,0.0033469999999979905,0.010870000000004154
3177,3,5,0,1,8,3853,6,115.47295,38.85586,115.486781,38.85656,20140824140156,18,0.013830999999996152,7.000000000019213E-4,0.014530999999998073
3177,3,5,0,1,8,4954,6,115.4922,38.85831,115.50149,38.875123,20140822160454,33,0.009290000000007126,0.01681299999999908,0.026103000000006205
3177,3,5,0,1,8,4952,6,115.489456,38.802994,115.501492,38.875087,20140822114713,37,0.012035999999994829,0.0720930000000024,0.08412899999999723
6958,2,6,0,1,5,6225,6,116.03332,39.12486,116.050503,39.125234,20140822130447,18,0.017183000000002835,3.740000000007626E-4,0.017557000000003598
6958,2,6,0,1,5,11753,1,116.016945,39.11972,116.029872,39.124289,20140820134856,33,0.012926999999990585,0.0045689999999964925,0.017495999999987077
6958,2,6,0,1,5,11559,1,116.00701,39.146435,116.021331,39.154568,20140819134458,37,0.014321000000009576,0.008133000000000834,0.02245400000001041
5204,2,2,0,1,5,398,8,115.15834,38.714672,115.498669,38.778942,20140815142217,18,0.3403290000000112,0.0642700000000005,0.4045990000000117
5204,2,2,0,1,5,1667,6,115.151085,38.707417,115.156931,38.714585,20140813170049,33,0.005846000000005347,0.007168000000000063,0.01301400000000541
769,3,3,0,1,9,6193,6,116.01574,39.13398,116.04039,39.136821,20140813114040,17,0.024650000000008276,0.0028409999999965407,0.027491000000004817
8271,3,3,0,1,9,6270,6,116.027756,39.118725,116.033138,39.124422,20140814165523,32,0.005381999999997333,0.005697000000004948,0.011079000000002281
8271,3,3,0,1,9,6199,6,116.027756,39.118725,116.033019,39.124394,20140816101842,17,0.0052629999999993515,0.005669000000004587,0.010932000000003939
2953,2,1,1,2,7,2403,6,115.6897,38.36367,115.946421,38.441489,20140816185612,32,0.25672099999999887,0.07781899999999808,0.33453999999999695
2953,2,1,1,2,7,10576,1,115.95791,38.63958,115.999187,38.929791,20140816192129,17,0.041277000000008,0.29021099999999933,0.33148800000000733
898,2,1,1,2,7,6468,6,116.03695,39.11342,116.045081,39.113911,20140816172851,36,0.008130999999991673,4.91000000003794E-4,0.008621999999995467
898,2,1,1,2,7,6472,6,116.03213,39.10707,116.037866,39.128145,20140814174622,40,0.005735999999998853,0.021075000000003286,0.02681100000000214
2990,3,3,0,1,9,6157,6,116.03213,39.10707,116.037279,39.107087,20140813135353,17,0.005149000000002957,1.699999999971169E-5,0.0051660000000026685
2990,3,3,0,1,9,6157,6,116.0042,39.08237,116.037279,39.107087,20140813101634,32,0.03307900000000075,0.024717000000002542,0.05779600000000329
2053,2,1,0,1,5,7329,8,115.46179,38.87211,115.472792,38.880452,20140812172034,32,0.011002000000004841,0.008341999999998961,0.019344000000003803
2053,2,1,0,1,5,7356,8,115.4264,39.0247,115.451286,39.067475,20140813160910,17,0.02488599999999508,0.0427749999999989,0.06766099999999398
3859,3,3,0,1,9,782,6,114.9437,38.495945,114.998523,38.496211,20140813134548,32,0.054822999999998956,2.6600000000343016E-4,0.055089000000002386
2498,2,1,1,2,7,958,6,114.96472,38.52083,115.000317,38.521262,20140814125528,32,0.03559699999999566,4.3200000000354066E-4,0.0360289999999992
2498,2,1,1,2,7,9337,1,115.259995,38.771667,115.376617,38.817277,20140819131322,17,0.11662199999999245,0.045609999999996376,0.16223199999998883
2498,2,1,1,2,7,850,6,114.9842,38.50763,115.000552,38.512129,20140815141859,32,0.0163519999999977,0.004499000000002695,0.020851000000000397
492,2,1,1,2,7,11535,1,116.01224,39.111385,116.034024,39.112162,20140812112701,32,0.021783999999996695,7.769999999993615E-4,0.022560999999996056
492,2,1,1,2,7,6427,6,116.01224,39.111385,116.025697,39.128201,20140815170844,17,0.013456999999988284,0.01681599999999861,0.030272999999986894
1144,2,1,1,2,7,11761,1,116.04095,39.32243,116.049529,39.329941,20140812153719,32,0.00857900000001166,0.007511000000000934,0.016090000000012594
1144,2,1,1,2,7,11761,1,116.041115,39.3225,116.049529,39.329941,20140822190230,17,0.00841400000000192,0.007441000000000031,0.01585500000000195
1144,2,1,1,2,7,5950,6,115.46301,38.891567,115.817159,39.27518,20140818150145,32,0.3541490000000067,0.3836129999999969,0.7377620000000036
993,2,6,0,1,5,7356,8,115.43889,39.06083,115.451286,39.067475,20140813193748,32,0.01239599999999541,0.006644999999998902,0.019040999999994312
993,2,6,0,1,5,6270,6,116.02314,39.104218,116.033138,39.124422,20140818185556,17,0.009997999999995955,0.020203999999999667,0.03020199999999562
993,2,6,0,1,5,4,8,115.47739,39.00426,115.551501,39.050749,20140818162812,32,0.07411100000000204,0.04648900000000111,0.12060000000000315
993,2,6,0,1,5,9026,1,115.47739,39.00426,115.534665,39.052206,20140815103100,36,0.057275000000004184,0.04794599999999605,0.10522100000000023
6301,2,1,1,2,7,11635,1,116.02316,39.129814,116.032816,39.130741,20140812144839,32,0.00965599999999256,9.269999999972356E-4,0.010582999999989795
6301,2,1,1,2,7,6225,6,116.03332,39.12486,116.050503,39.125234,20140816173820,40,0.017183000000002835,3.740000000007626E-4,0.017557000000003598
5081,3,3,0,1,9,5099,6,115.797516,38.97804,115.832227,38.982265,20140812183238,32,0.03471100000000149,0.004224999999998147,0.03893599999999964
6394,3,3,0,1,9,5257,6,115.91695,38.92275,115.926086,38.931967,20140812143533,32,0.009135999999998035,0.009216999999999587,0.01835299999999762
6394,3,3,0,1,9,5257,6,115.91693,38.92284,115.926086,38.931967,20140814173417,17,0.009156000000004383,0.009126999999999441,0.018283000000003824
4122,2,1,1,2,7,5210,6,115.9268,38.9338,115.931525,38.938372,20140814191449,32,0.004724999999993429,0.004572000000003129,0.009296999999996558
4122,2,1,1,2,7,5210,6,115.91695,38.92275,115.931525,38.938372,20140816122342,17,0.014574999999993565,0.015622000000000469,0.030196999999994034
4122,2,1,1,2,7,10610,1,115.92601,38.9241,115.932048,38.928977,20140816104204,32,0.006037999999989552,0.004877000000000464,0.010914999999990016
4122,2,1,1,2,7,10610,1,115.92601,38.9241,115.932048,38.928977,20140815183227,36,0.006037999999989552,0.004877000000000464,0.010914999999990016
614,2,1,1,2,7,10382,1,114.82925,38.85013,114.832298,38.85113,20140814195610,17,0.003047999999992612,9.999999999976694E-4,0.004047999999990282
614,2,1,1,2,7,964,6,114.84883,38.498306,115.003155,38.510004,20140813130457,32,0.15432500000000005,0.01169800000000265,0.1660230000000027
614,2,1,1,2,7,10382,1,114.82925,38.85013,114.832298,38.85113,20140812192526,36,0.003047999999992612,9.999999999976694E-4,0.004047999999990282
614,2,1,1,2,7,4233,6,114.83691,38.86212,114.862211,38.873634,20140812184133,40,0.025300999999998908,0.011514000000005353,0.03681500000000426
8835,3,3,0,1,9,1784,6,115.20508,38.73792,115.21997,38.746856,20140815165648,32,0.014890000000008285,0.0089359999999985,0.023826000000006786
9786,3,3,0,1,9,5993,6,115.748985,39.195602,115.777737,39.227572,20140815161504,32,0.028751999999997224,0.031970000000001164,0.06072199999999839
9786,3,3,0,1,9,4823,6,115.748985,39.195602,115.783585,39.232847,20140816124224,17,0.03459999999999752,0.03724499999999864,0.07184499999999616
3966,2,1,1,2,7,4539,6,115.37459,39.209366,115.465064,39.267562,20140812171522,32,0.09047400000000039,0.05819599999999525,0.14866999999999564
3966,2,1,1,2,7,11692,1,116.02314,39.104218,116.061692,39.119552,20140824181041,17,0.0385519999999957,0.01533399999999574,0.05388599999999144
3966,2,1,1,2,7,10999,1,115.37459,39.209366,115.386709,39.211346,20140824132436,32,0.012118999999998437,0.001979999999996096,0.014098999999994533
3966,2,1,1,2,7,11512,1,116.02314,39.104218,116.06808,39.126298,20140818173440,36,0.04493999999999687,0.022079999999995437,0.06701999999999231
3966,2,1,1,2,7,4637,6,115.37459,39.209366,115.412423,39.227726,20140816165451,40,0.03783300000000622,0.01835999999999416,0.05619300000000038
6280,2,1,1,2,7,6213,6,116.03792,39.13322,116.040959,39.138038,20140816105527,32,0.003039000000001124,0.004818000000000211,0.007857000000001335
6280,2,1,1,2,7,6328,6,116.02855,39.116623,116.031801,39.121777,20140815165458,36,0.003251000000005888,0.005154000000004544,0.008405000000010432
6280,2,1,1,2,7,11770,1,116.02316,39.129814,116.030456,39.130965,20140814192541,40,0.0072959999999966385,0.0011510000000001241,0.008446999999996763
4990,3,1,0,1,6,9081,1,115.4592,38.86111,115.46756,38.866344,20140815114453,32,0.00836000000001036,0.005234000000001515,0.013594000000011874
4990,3,1,0,1,6,3864,6,115.45636,38.85855,115.468225,38.865958,20140814105316,36,0.011865000000000236,0.007407999999998083,0.01927299999999832
1760,3,3,0,1,9,6638,6,115.99629,39.48297,116.000661,39.488712,20140814190719,32,0.004370999999991909,0.0057419999999979154,0.010112999999989825
8283,3,3,0,1,9,7155,6,116.02161,39.48276,116.038544,39.489471,20140813123836,32,0.016934000000006222,0.006711000000002798,0.02364500000000902
2506,1,2,1,1,5,7301,8,115.4922,38.85831,115.498008,38.86265,20140812173311,32,0.005808000000001812,0.004339999999999122,0.010148000000000934
