NAME,LONGITUDE,LATITUDE,CLASSIFICATION,ID
"海豪大酒店-餐饮部",116.045081,39.113911,6.000000,6468.000000
"马记真味斋",116.047178,39.121035,6.000000,6469.000000
"东北慧真风味餐厅",116.042571,39.111371,6.000000,6470.000000
"姚记饭店",116.036712,39.130741,6.000000,6471.000000
"凤仙斋",116.037866,39.128145,6.000000,6472.000000
"华豫饭店",116.032700,39.134771,6.000000,6473.000000
"达五拉面",116.041479,39.118334,6.000000,6474.000000
"原味汤粉王",116.041729,39.121665,6.000000,6475.000000
"老马火烧店",116.038650,39.114898,6.000000,6476.000000
"黑龙江酒家柴锅鱼",116.039669,39.137401,6.000000,6477.000000
"老福小吃",116.049291,39.133113,6.000000,6478.000000
"巴特草原烤羊腿",116.031715,39.136268,6.000000,6479.000000
"重庆炸酱面",116.031604,39.112820,6.000000,6480.000000
"重庆饭店",116.031784,39.112715,6.000000,6481.000000
"魔锅坊麻辣香锅",116.040720,39.117739,6.000000,6482.000000
"山西名吃",116.031742,39.112687,6.000000,6483.000000
"天外天酒店",116.052732,39.490870,6.000000,6484.000000
"东福顺饺子馆",116.008817,39.574902,6.000000,6485.000000
"明城炝锅鱼家常菜",116.016001,39.494510,6.000000,6486.000000
"菌王府蘑菇宴",116.018420,39.498909,6.000000,6487.000000
"凤凰楼",116.033560,39.489422,6.000000,6488.000000
"丁丁饺子馆",116.016632,39.489018,6.000000,6489.000000
"林溪苑茶楼",116.020476,39.498602,6.000000,6490.000000
"山西面馆",116.106185,39.472979,6.000000,6491.000000
"旺吉饺子馆",116.057577,39.554446,6.000000,6492.000000
"祖传民间瓦缸煨汤馆",116.020417,39.498129,6.000000,6493.000000
"京人王串串香火锅",116.016254,39.490661,6.000000,6494.000000
"黄二养生豆浆果汁吧",116.017488,39.493591,6.000000,6495.000000
"徐水罗记驴肉火烧西关分店",116.034578,39.490619,6.000000,6496.000000
"金福源",116.091556,39.488092,6.000000,6497.000000
"诚信大厦-中餐厅",116.020815,39.487967,6.000000,6498.000000
"刘家驴肉火烧",116.011327,39.491545,6.000000,6499.000000
"百福居",116.040078,39.490034,6.000000,6500.000000
"清真兰州拉面",116.007645,39.498575,6.000000,6501.000000
"巫山烤鱼",116.019493,39.498046,6.000000,6502.000000
"兰州正宗拉面政法街分店",116.018948,39.501324,6.000000,6503.000000
"鑫源饺子馆",116.032685,39.490619,6.000000,6504.000000
"徐水驴肉馆",116.017632,39.494823,6.000000,6505.000000
"龙洋大酒楼",116.007654,39.573901,6.000000,6506.000000
"老汤羊肉小吃店",116.021528,39.495798,6.000000,6507.000000
"独一处米线馆",116.015006,39.492965,6.000000,6508.000000
"福乡居",116.059697,39.490584,6.000000,6509.000000
"涮肉居",116.012375,39.580255,6.000000,6510.000000
"正宗兰州牛肉拉面",116.031599,39.490640,6.000000,6511.000000
"大东北农家院",116.055888,39.544515,6.000000,6512.000000
"隆昌饭店",116.042253,39.398552,6.000000,6513.000000
"清香鱼家常菜",116.030033,39.496988,6.000000,6514.000000
"漂香阁",116.000669,39.500795,6.000000,6515.000000
"华隆居饭庄",116.112985,39.550997,6.000000,6516.000000
"灶台鱼",116.012347,39.580964,6.000000,6517.000000
"阿泰包子",116.010986,39.491218,6.000000,6518.000000
"新利香",116.041243,39.494176,6.000000,6519.000000
"周黑鸭",116.002345,39.490856,6.000000,6520.000000
"骨头馆",116.016147,39.490424,6.000000,6521.000000
"涿州市一味珍烤饭店",116.028495,39.498749,6.000000,6522.000000
"沙县小吃",116.000125,39.490041,6.000000,6523.000000
"乌苏里江鱼馆农家菜",116.022209,39.487821,6.000000,6524.000000
"阳光大酒店-宴会厅",116.049928,39.491628,6.000000,6525.000000
"鑫隆碳缸烤肉",116.034271,39.492498,6.000000,6526.000000
"天福茶馆",116.017181,39.489624,6.000000,6527.000000
"老陈饭庄",116.008271,39.575034,6.000000,6528.000000
"蒙川烤羊蝎子",116.022130,39.490953,6.000000,6529.000000
"老王狗肉馆",116.005259,39.489004,6.000000,6530.000000
"美食福饺子家常菜",116.019463,39.498512,6.000000,6531.000000
"红火牛肉拉面",116.019414,39.488698,6.000000,6532.000000
"红灯笼农家院",116.032900,39.503676,6.000000,6533.000000
"聚仙阁",116.113443,39.551400,6.000000,6534.000000
"黄焖鸡米饭",116.009356,39.499479,6.000000,6535.000000
"鸿鼎居火锅",116.094470,39.551282,6.000000,6536.000000
"中意意式卷筒披萨",116.015304,39.493090,6.000000,6537.000000
"东北饺子粗粮王",116.016762,39.489665,6.000000,6538.000000
"永春饺子馆",116.023121,39.498909,6.000000,6539.000000
"鑫东晓酒馆",116.013163,39.488900,6.000000,6540.000000
"老七饭店(清凉寺卫生院分院西)",116.032856,39.503349,6.000000,6541.000000
"一分利饭店",116.072588,39.490612,6.000000,6542.000000
"怡家美食",116.041364,39.495046,6.000000,6543.000000
"宜佳旺购物广场-美食城",116.016736,39.493786,6.000000,6544.000000
"祥文饺子城",116.040109,39.490132,6.000000,6545.000000
"香满堂大馅饺子东北菜",116.022788,39.490675,6.000000,6546.000000
"鑫鸿时尚烤吧",116.034331,39.492972,6.000000,6547.000000
"城外小厨美味家常菜",116.037750,39.492060,6.000000,6548.000000
"生子沾肚碳缸烤鸽子",116.034260,39.492297,6.000000,6549.000000
"萍儿酒家",116.029361,39.494357,6.000000,6550.000000
"君来顺家常菜",116.016290,39.494524,6.000000,6551.000000
"蒙禄烤羊腿",116.034782,39.495798,6.000000,6552.000000
"老城一锅",116.023811,39.491461,6.000000,6553.000000
"陕西特产",116.001328,39.488740,6.000000,6554.000000
"多口福饭店",116.022674,39.498874,6.000000,6555.000000
"大拇指刀削面饺子",116.034286,39.487619,6.000000,6556.000000
"油田人家",116.048029,39.495805,6.000000,6557.000000
"鑫宇家常菜",116.032834,39.490633,6.000000,6558.000000
"东关人家土菜",116.024045,39.498582,6.000000,6559.000000
"主食坊",116.058988,39.549891,6.000000,6560.000000
"北白饭店",116.128543,39.564682,6.000000,6561.000000
"土家掉渣饼",116.058970,39.549717,6.000000,6562.000000
"万客来快餐",116.021132,39.493925,6.000000,6563.000000
"炝锅鱼",116.074969,39.439238,6.000000,6564.000000
"巴蜀石锅鱼no.2",116.004572,39.568993,6.000000,6565.000000
"宏信茶楼",116.004129,39.483185,6.000000,6566.000000
"江西瓦罐汤",116.012739,39.491949,6.000000,6567.000000
"新疆德福辣子鸡",116.027922,39.495408,6.000000,6568.000000
"云冈刀削面",116.015932,39.485705,6.000000,6569.000000
"和逸茶楼",116.007014,39.482510,6.000000,6570.000000
"凯星居饭庄",116.043573,39.491225,6.000000,6571.000000
"魔锅坊",116.017848,39.492338,6.000000,6572.000000
"仁和兴沾肚",116.018627,39.497231,6.000000,6573.000000
"永鑫驴肉馆",116.028136,39.490570,6.000000,6574.000000
"筋头巴脑排骨锅",116.030629,39.496563,6.000000,6575.000000
"巴弟鸡排涿州文化广场店",116.015027,39.493584,6.000000,6576.000000
"玉良饭店",116.090750,39.496243,6.000000,6577.000000
"蓝海大酒店-餐厅",116.030054,39.499062,6.000000,6578.000000
"海鲜档",116.016449,39.485273,6.000000,6579.000000
"新疆天山餐厅",116.022641,39.487278,6.000000,6580.000000
"美多奇蛋糕店",116.032988,39.484633,6.000000,6581.000000
"挟河老王驴肉总店",116.021256,39.590195,6.000000,6582.000000
"雪松烤鸭店",116.042234,39.397953,6.000000,6583.000000
"鑫源饭店",116.090857,39.492095,6.000000,6584.000000
"茂利来麻辣烫",116.004109,39.492951,6.000000,6585.000000
"宜昕茶庄",116.030042,39.496535,6.000000,6586.000000
"禅一素食",116.049078,39.491392,6.000000,6587.000000
"福顺饭店",116.057398,39.554460,6.000000,6588.000000
"馒头房",116.059033,39.546928,6.000000,6589.000000
"重庆要得香辣虾",116.017632,39.494823,6.000000,6590.000000
"清真兰州拉面",116.030023,39.496786,6.000000,6591.000000
"保存饭店",116.058870,39.551692,6.000000,6592.000000
"大军烤翅",116.034260,39.492199,6.000000,6593.000000
"半分利羊蝎子涮肉",116.005190,39.484299,6.000000,6594.000000
"建波私家菜",116.185829,39.556060,6.000000,6595.000000
"兰州拉面",116.000082,39.488413,6.000000,6596.000000
"疯狂烧翅",116.017602,39.494524,6.000000,6597.000000
"河间驴肉火烧",116.023261,39.493194,6.000000,6598.000000
"君诺饮品店涿州店no.1",116.019929,39.485760,6.000000,6599.000000
"本味香",116.025889,39.507309,6.000000,6600.000000
"山西饭店",116.110173,39.487313,6.000000,6601.000000
"徐三村门球场",116.049587,39.478827,6.000000,6602.000000
"西茨村香肠",116.003831,39.483178,6.000000,6603.000000
"百年世家饭店",116.096685,39.487953,6.000000,6604.000000
"福美林西点",115.999717,39.490591,6.000000,6605.000000
"锅贴",116.015910,39.482802,6.000000,6606.000000
"锦庭茶苑",116.033842,39.492652,6.000000,6607.000000
"逸茗轩茶楼",116.008633,39.491420,6.000000,6608.000000
"秀海福骨汤滋补麻辣烫",116.017632,39.494823,6.000000,6609.000000
"秀娟沾肚",116.018667,39.497628,6.000000,6610.000000
"马焱小饭店",116.090122,39.503592,6.000000,6611.000000
"艳邑茶楼",116.022146,39.498804,6.000000,6612.000000
"廖排骨",116.023466,39.494781,6.000000,6613.000000
"牛肉板面",116.017079,39.488928,6.000000,6614.000000
"邯郸饭店",116.008883,39.482287,6.000000,6615.000000
"不老神熟食",115.999675,39.489206,6.000000,6616.000000
"和顺面馆",115.999718,39.489491,6.000000,6617.000000
"天津麻辣米线",116.017482,39.494538,6.000000,6618.000000
"老马豆腐脑",116.018268,39.495171,6.000000,6619.000000
"北京双缘熟食连锁店",116.035847,39.503558,6.000000,6620.000000
"梅子熟食店",116.010973,39.500440,6.000000,6621.000000
"卡士达面包房",116.027686,39.499291,6.000000,6622.000000
"金达菜狗肉",116.027504,39.495408,6.000000,6623.000000
"大全饭店",116.106017,39.472853,6.000000,6624.000000
"一品渝香",116.033817,39.488928,6.000000,6625.000000
"张松牛羊肉",116.007209,39.488865,6.000000,6626.000000
"一品香饼店",116.040296,39.495296,6.000000,6627.000000
"首尔家紫菜包饭",116.018361,39.488781,6.000000,6628.000000
"魏老香",116.017731,39.495255,6.000000,6629.000000
"百湘苑饭店",116.016270,39.484180,6.000000,6630.000000
"满顺饭馆",116.018898,39.501087,6.000000,6631.000000
"小胡同炒鸡涿州分店",116.020914,39.498679,6.000000,6632.000000
"夏氏烧烤大全",116.018707,39.497691,6.000000,6633.000000
"沙板卤煮鸡",116.016612,39.488962,6.000000,6634.000000
"京杰海鲜干货",116.021949,39.488378,6.000000,6635.000000
"桥之缘云南过桥米线涿州no.1",116.022156,39.498352,6.000000,6636.000000
"桥头饭店",116.056078,39.544084,6.000000,6637.000000
"老城里钙奶汤圆",116.000661,39.488712,6.000000,6638.000000
"我的7080主题餐厅",116.015950,39.482482,6.000000,6639.000000
"罗洪斌铁锅柴鸡北京义和庄店",116.184813,39.534638,6.000000,6640.000000
"老李烤翅",116.018161,39.488357,6.000000,6641.000000
"湘味楼",116.016480,39.486018,6.000000,6642.000000
"老友记砂锅烧烤",116.018268,39.495171,6.000000,6643.000000
"石锅坛肉",116.017676,39.488872,6.000000,6644.000000
"安徽正宗板面(天龙小区东北)",116.004810,39.498254,6.000000,6645.000000
"阳光大酒店-巴西烤肉",116.049928,39.491628,6.000000,6646.000000
"丙忠铁锅柴鸡义和庄分店",116.185266,39.555037,6.000000,6647.000000
"洪涛饭店",116.056288,39.544432,6.000000,6648.000000
"徐家小院",116.018120,39.497259,6.000000,6649.000000
"山西面食饺子馆",116.005496,39.570077,6.000000,6650.000000
"家之福糖炒栗子",116.002345,39.490856,6.000000,6651.000000
"砂锅涮肉坊",116.027573,39.495394,6.000000,6652.000000
"王记炝面馒头房",116.016135,39.488921,6.000000,6653.000000
"小潘削面馆",116.017632,39.494823,6.000000,6654.000000
"缘来饺子馆",116.008027,39.499298,6.000000,6655.000000
"胖子烧烤",116.018707,39.497830,6.000000,6656.000000
"有滋有味时尚餐厅",116.016834,39.482085,6.000000,6657.000000
"蒙原鲜牛羊肉",116.004434,39.488858,6.000000,6658.000000
"悦渝成都美食",116.041723,39.494726,6.000000,6659.000000
"馒头房",116.006383,39.572052,6.000000,6660.000000
"蜀香园快餐",116.016740,39.493786,6.000000,6661.000000
"永兴庄清真鲜牛羊肉",116.008888,39.488851,6.000000,6662.000000
"鲜香小酒馆",116.021849,39.488002,6.000000,6663.000000
"鑫鼎红",116.033236,39.483735,6.000000,6664.000000
"彪子砂锅烧烤",116.003854,39.498108,6.000000,6665.000000
"辣道余味",116.024108,39.490751,6.000000,6666.000000
"二毛小吃店",116.090229,39.498366,6.000000,6667.000000
"自助烤肉",116.022484,39.489394,6.000000,6668.000000
"西安李记腊汁肉夹馍",116.008027,39.499298,6.000000,6669.000000
"老栾牛肉板面",116.029898,39.490633,6.000000,6670.000000
"纳兰拉面",116.022411,39.494538,6.000000,6671.000000
"成东料理",116.183294,39.556776,6.000000,6672.000000
"食味轩羊蝎子",116.033620,39.489833,6.000000,6673.000000
"洪年饭店",116.090705,39.503279,6.000000,6674.000000
"豫园饭店",116.050806,39.120888,6.000000,6675.000000
"书璞仙客来兔子馆白沟分店",116.038361,39.114842,6.000000,6676.000000
"鹏飞伟业大酒店-旋转餐厅",116.041686,39.116410,6.000000,6677.000000
"兴隆居",116.025795,39.126948,6.000000,6678.000000
"二娃饭店",116.045207,39.119832,6.000000,6679.000000
"巧手家常菜",116.041453,39.111511,6.000000,6680.000000
"武汉正宗九九鸭",116.031710,39.120462,6.000000,6681.000000
"青海大碗牛肉面",116.041011,39.120063,6.000000,6682.000000
"放心小吃",116.033050,39.136310,6.000000,6683.000000
"家常居饭店",116.029583,39.133238,6.000000,6684.000000
"忠恕村火锅",116.046745,39.118460,6.000000,6685.000000
"正宗河间驴肉火烧",116.037175,39.136331,6.000000,6686.000000
"新月饭店",116.041463,39.111420,6.000000,6687.000000
"家和盛胖仔米线",116.039189,39.124128,6.000000,6688.000000
"楚乡菜馆",116.041198,39.137653,6.000000,6689.000000
"川娃饭店",116.031872,39.123939,6.000000,6690.000000
"贤夫人家常菜",116.038334,39.138325,6.000000,6691.000000
"河南土菜馆",116.039997,39.134596,6.000000,6692.000000
"豫香园家常菜",116.031488,39.138598,6.000000,6693.000000
"忠和饭庄",116.046058,39.121462,6.000000,6694.000000
"金蜀川",116.031027,39.124800,6.000000,6695.000000
"清真小吃",116.042571,39.111371,6.000000,6696.000000
"味百鲜",116.040947,39.136401,6.000000,6697.000000
"川味居饭店",116.044238,39.111805,6.000000,6698.000000
"福建饭庄",116.041582,39.110720,6.000000,6699.000000
"兰州拉面王",116.030897,39.112582,6.000000,6700.000000
"永和大王",116.032062,39.113407,6.000000,6701.000000
"东风饭店(富强路)",116.031700,39.120504,6.000000,6702.000000
"马记鸡蛋灌饼",116.031742,39.121336,6.000000,6703.000000
"明月天饭庄",114.782418,39.533226,6.000000,6704.000000
"(涞源北服务区)餐厅",114.678186,39.397744,6.000000,6705.000000
"祥和酒楼",114.958290,39.427959,6.000000,6706.000000
"东坡酒家",114.947794,39.415940,6.000000,6707.000000
"达利西饼屋",114.698100,39.395541,6.000000,6708.000000
"溢芳阁酒店",114.906597,39.405389,6.000000,6709.000000
"卧龙饭庄",114.967142,39.483846,6.000000,6710.000000
"晶鑫小吃",114.785406,39.483136,6.000000,6711.000000
"宴宾楼大酒店",114.946755,39.406581,6.000000,6712.000000
"大众家常菜",114.950245,39.417668,6.000000,6713.000000
"旭日餐厅(中共涞源县上庄乡委员会西北)",114.781174,39.534561,6.000000,6714.000000
"中心小吃",114.781292,39.536210,6.000000,6715.000000
"涞源北服务区-餐厅",114.675136,39.397151,6.000000,6716.000000
"日月星家常菜",114.947999,39.416302,6.000000,6717.000000
"振印酒店",114.780962,39.535987,6.000000,6718.000000
"白海军面店",114.780681,39.537601,6.000000,6719.000000
"云蒙山庄",115.272510,39.404302,6.000000,6720.000000
"田圆饭店",115.179584,39.432878,6.000000,6721.000000
"紫微饭店旅店",115.173519,39.432090,6.000000,6722.000000
"稻香村饭庄",115.180231,39.431505,6.000000,6723.000000
"建军酒店",115.179187,39.431791,6.000000,6724.000000
"同乐美食家",115.177517,39.432167,6.000000,6725.000000
"炝锅鱼(紫荆街)",115.180463,39.433059,6.000000,6726.000000
"稻香",115.181163,39.433539,6.000000,6727.000000
"又一家餐厅",115.180140,39.431352,6.000000,6728.000000
"桃园饭店",115.215236,39.539681,6.000000,6729.000000
"和福苑肥牛",115.179071,39.432675,6.000000,6730.000000
"东云饭厅",115.201205,39.400650,6.000000,6731.000000
"春城饭店",115.178423,39.431408,6.000000,6732.000000
"保定野三坡青旅假日酒店",115.418841,39.682117,6.000000,6733.000000
"青旅假日饭店",115.418841,39.682124,6.000000,6734.000000
"百里峡假日饭店",115.407312,39.680111,6.000000,6735.000000
"野山坡百里峡大山农家院",115.392511,39.674947,6.000000,6736.000000
"野三坡盛嘉快捷酒店",115.420661,39.686414,6.000000,6737.000000
"百里峡六号饭店",115.395338,39.683075,6.000000,6738.000000
"远大假日饭店",115.407691,39.678841,6.000000,6739.000000
"农家山庄",115.464601,39.677244,6.000000,6740.000000
"野三坡青旅假日饭店",115.484535,39.645652,6.000000,6741.000000
"庆城烧烤",115.457806,39.678251,6.000000,6742.000000
"百顺饭店",115.494190,39.646979,6.000000,6743.000000
"野三坡鑫鑫农家院",115.456236,39.677786,6.000000,6744.000000
"供销饭店",115.484531,39.645750,6.000000,6745.000000
"姐妹小吃店",115.459809,39.677668,6.000000,6746.000000
"林全饭店",115.478135,39.647520,6.000000,6747.000000
"东北酒家",115.458426,39.677862,6.000000,6748.000000
"香满楼(野三坡大街)",115.464408,39.677349,6.000000,6749.000000
"董氏烧烤",115.464521,39.676349,6.000000,6750.000000
"百里峡山水酒家",115.420589,39.684554,6.000000,6751.000000
"野三坡霏涵农家",115.460391,39.677411,6.000000,6752.000000
"鑫亿隆商店",115.849027,38.437646,1.000000,8166.000000
"泰发百货批发部",115.841779,38.431611,2.000000,8167.000000
"张硕商店",115.856272,38.383905,1.000000,8168.000000
"海宁商店",115.856204,38.383749,3.000000,8169.000000
"后堤供销合作社副食",115.856195,38.383834,1.000000,8170.000000
"大众自选便利店",115.856177,38.384060,1.000000,8171.000000
"志富便利店",115.831992,38.435851,1.000000,8172.000000
"福瑞祥便利店",115.831931,38.433293,1.000000,8173.000000
"南区便利店",115.837483,38.444633,1.000000,8174.000000
"万客欢便利店",115.836010,38.444563,1.000000,8175.000000
"百果园商店",115.834737,38.427605,1.000000,8176.000000
"泽城百货日杂综合商店",115.834875,38.423244,9.000000,8177.000000
"雨竹园便利店",115.837874,38.424947,1.000000,8178.000000
"鑫龙商店",115.982600,38.429060,1.000000,8179.000000
"拴红商店",115.985353,38.428149,3.000000,8180.000000
"芳芳便民店",115.850592,38.422495,1.000000,8181.000000
"晨缘土产百货批发",115.840493,38.437243,9.000000,8182.000000
"喜来乐糖酒",115.849099,38.421612,1.000000,8183.000000
"九鼎建新糖酒",115.849145,38.421322,1.000000,8184.000000
"清亮商店",115.852785,38.437384,3.000000,8185.000000
"姐妹百货商店",115.850190,38.422502,1.000000,8186.000000
"如意土产日杂百货批发",115.843087,38.432000,9.000000,8187.000000
"顺喜商店",115.842964,38.446696,3.000000,8188.000000
"王浩便利店",115.845559,38.422629,1.000000,8189.000000
"世通百货批发部",115.840152,38.436833,1.000000,8190.000000
"二玺综合批发站",115.845329,38.439991,1.000000,8191.000000
"开元商店",115.850787,38.437349,3.000000,8192.000000
"开达便利店",115.851318,38.422962,1.000000,8193.000000
"佳家好商店",115.849831,38.427668,1.000000,8194.000000
"宏岩百货批发部",115.848742,38.420792,1.000000,8195.000000
"喜相逢便利店",115.840664,38.431703,1.000000,8196.000000
"尚村姊妹批发站",115.819612,38.495611,1.000000,8197.000000
"腾龙昌盛便利店",115.836536,38.444570,1.000000,8198.000000
"开心便利店",115.831942,38.434007,1.000000,8199.000000
"千家伴便利店",115.823687,38.432367,1.000000,8200.000000
"晓岩综合商店",115.836911,38.431774,1.000000,8201.000000
"北辰便利店",115.829256,38.432141,1.000000,8202.000000
"孙盼商店",115.986723,38.427795,9.000000,8203.000000
"佳佳便利店",115.841545,38.422679,1.000000,8204.000000
"日日鲜便利店",115.842110,38.427364,1.000000,8205.000000
"胡伟糖酒批发站",115.848991,38.419174,1.000000,8206.000000
"佳欣商店",115.856467,38.427605,3.000000,8207.000000
"金日鲜商店",115.848784,38.423718,1.000000,8208.000000
"杜飞便利店",115.861680,38.437978,1.000000,8209.000000
"友谊商店",115.859626,38.430961,4.000000,8210.000000
"兴宸商店",115.852884,38.427661,2.000000,8211.000000
"顺诚商店",115.855805,38.427569,10.000000,8212.000000
"鑫丰便利店",115.840833,38.427866,1.000000,8213.000000
"新宁便利店",115.853725,38.423746,1.000000,8214.000000
"宏达百货批发部",115.845461,38.431477,3.000000,8215.000000
"恒运商店",115.855595,38.431569,9.000000,8216.000000
"裕华商店",115.863733,38.434551,1.000000,8217.000000
"四辈商店",115.929686,38.347211,9.000000,8218.000000
"易捷便利店",115.853317,38.393549,1.000000,8219.000000
"贸易商店",115.836549,38.436741,9.000000,8220.000000
"光达商店",115.823888,38.432848,3.000000,8221.000000
"同悦综合商店",115.829570,38.432544,1.000000,8222.000000
"腾腾便利店",115.827335,38.431844,1.000000,8223.000000
"华强便利店",115.837954,38.424319,1.000000,8224.000000
"发达糖酒",115.838109,38.436798,1.000000,8225.000000
"肃宁县露源便利店",115.831690,38.432134,1.000000,8226.000000
"新雅便利店",115.851318,38.422962,1.000000,8227.000000
"盛隆超市",115.848908,38.437292,1.000000,8228.000000
"融天超市",115.827184,38.444626,1.000000,8229.000000
"华瑞超市",115.862680,38.438091,1.000000,8230.000000
"旺上旺超市",115.941722,38.383014,1.000000,8231.000000
"华夏超市",115.988966,38.354738,1.000000,8232.000000
"张琦顺兴商行",115.845018,38.431922,3.000000,8233.000000
"珍玉坊超市",115.854338,38.423534,1.000000,8234.000000
"广缘超市",115.856030,38.381494,1.000000,8235.000000
"好运来便利店",115.823687,38.432367,1.000000,8236.000000
"玉泉超市",115.854389,38.425640,1.000000,8237.000000
"康达副食",115.839225,38.437186,1.000000,8238.000000
"会鑫日化百货",115.845360,38.431498,4.000000,8239.000000
"裕丰食品",115.838953,38.437179,1.000000,8240.000000
"同创百货",116.093538,38.448498,3.000000,8241.000000
"阳光市场",116.113352,38.450165,10.000000,8242.000000
"好客来超级市场",116.100559,38.456247,3.000000,8243.000000
"乐购超市(瀛州中路)",116.096230,38.442697,1.000000,8244.000000
"华信超市",116.108531,38.445389,1.000000,8245.000000
"瑞霞超市",116.082147,38.450638,1.000000,8246.000000
"易购超市(华油店)",116.132628,38.449183,1.000000,8247.000000
"米兰超市",116.096208,38.455965,1.000000,8248.000000
"当当办公用品超市",116.098308,38.451027,9.000000,8249.000000
"红日超市(河间市广播电视局南)",116.104181,38.442168,1.000000,8250.000000
"家世界超市",116.091228,38.448872,1.000000,8251.000000
"百汇超市",116.093089,38.453174,1.000000,8252.000000
"乐源超市",116.105884,38.455894,1.000000,8253.000000
"东方超市南八里铺店",116.094074,38.408211,1.000000,8254.000000
"东方超市034林万村店",116.139106,38.474985,1.000000,8255.000000
"东方超市",116.106435,38.435865,1.000000,8256.000000
"常青果菜店",116.098127,38.449042,1.000000,8257.000000
"信和超市",116.093006,38.432099,1.000000,8258.000000
"百佳超市",116.303579,38.498357,1.000000,8259.000000
"东方超市米各庄店",116.298428,38.497616,1.000000,8260.000000
"东方超市东大汉店",116.273381,38.396377,1.000000,8261.000000
"东方超市",116.105171,38.445983,1.000000,8262.000000
"国风河间府超市",116.098317,38.452362,1.000000,8263.000000
"圆梦超市",116.199033,38.428530,1.000000,8264.000000
"创兴便利超市",116.133831,38.449211,1.000000,8265.000000
"河间服务区-超市",116.228973,38.432827,1.000000,8266.000000
"迎宾超市",116.125620,38.442853,1.000000,8267.000000
"东方超市东八里庄店",116.138288,38.429378,1.000000,8268.000000
"艳民超市",116.282116,38.434975,1.000000,8269.000000
"河间服务区-超市",116.230522,38.434614,1.000000,8270.000000
"好万家超市",116.332979,38.397621,1.000000,8271.000000
"家乐超市",116.055372,38.351739,1.000000,8272.000000
"友佳超市",116.281035,38.423640,1.000000,8273.000000
"东兴超市",116.089310,38.438260,1.000000,8274.000000
"东方超市北皇亲庄村店",116.054630,38.351413,1.000000,8275.000000
"鑫兴超市",116.097300,38.443552,1.000000,8276.000000
"东方超市东沙洼村店",116.195519,38.424262,1.000000,8277.000000
"东方超市行别营店",116.278607,38.409356,1.000000,8278.000000
"新世纪超市",116.103914,38.451557,1.000000,8279.000000
"东方超市",116.243555,38.504400,1.000000,8280.000000
"华昌超市",116.102376,38.453033,1.000000,8281.000000
"聚友超市",116.105719,38.461093,1.000000,8282.000000
"东方超市NO.772",116.282088,38.454962,1.000000,8283.000000
"翠竹商店批发超市",116.104013,38.441016,3.000000,8284.000000
"东方超市沙河桥店",116.327515,38.397494,1.000000,8285.000000
"东方超市东",116.144352,38.430297,1.000000,8286.000000
"果色甜香",116.097956,38.449967,1.000000,8287.000000
"家家乐超市",116.064967,38.474201,1.000000,8288.000000
"瀛秀园钱三超市",116.096878,38.457385,1.000000,8289.000000
"六福超市",116.102018,38.454792,1.000000,8290.000000
"万家乐综合超市",116.142846,38.385765,1.000000,8291.000000
"红太阳超市恒丰店",116.001252,38.513936,1.000000,8292.000000
"涵宇超市",116.277329,38.500559,1.000000,8293.000000
"华联交通商场",116.091830,38.443213,9.000000,8294.000000
"万家兴超市",116.266742,38.396752,1.000000,8295.000000
"万和超市",116.114204,38.444153,1.000000,8296.000000
"文婷超市",116.110030,38.445509,1.000000,8297.000000
"家美超市",116.098459,38.451712,1.000000,8298.000000
"爱客超市",116.110160,38.445121,1.000000,8299.000000
"瑞驰超市",116.105214,38.430926,1.000000,8300.000000
"玉珏超市",116.095143,38.358975,1.000000,8301.000000
"东方超市NO.655",116.304323,38.499225,1.000000,8302.000000
"东方超市078米各庄店",116.272984,38.501364,1.000000,8303.000000
"东方超市NO.796",116.180657,38.418926,1.000000,8304.000000
"东方超市NO.812",116.332357,38.382887,1.000000,8305.000000
"真实超市",116.303700,38.498646,1.000000,8306.000000
"美天超市",116.241435,38.504576,1.000000,8307.000000
"万贯正光超市",116.244492,38.505557,1.000000,8308.000000
"万万综合超市",116.292762,38.454898,1.000000,8309.000000
"佳喆超市",116.123759,38.442803,1.000000,8310.000000
"好客来超市(现代城店)",116.122633,38.440995,1.000000,8311.000000
"东方超市099榆林庄店",116.063677,38.478446,1.000000,8312.000000
"燕燕超市",116.087807,38.450645,1.000000,8313.000000
"老街超市",116.102131,38.441157,1.000000,8314.000000
"新盼商行",116.297013,38.496274,3.000000,8315.000000
"得顺超市",116.309657,38.512327,1.000000,8316.000000
"东方超市时村店",116.194922,38.496316,1.000000,8317.000000
"立涛超市",116.298739,38.494319,1.000000,8318.000000
"苓芝超市",116.298689,38.492666,1.000000,8319.000000
"和福超市",116.281716,38.431654,1.000000,8320.000000
"油城超市",116.119562,38.455823,1.000000,8321.000000
"福日隆超市",116.122983,38.442796,1.000000,8322.000000
"恒美超市",116.104132,38.429188,1.000000,8323.000000
"虹雨超市",116.103867,38.440677,1.000000,8324.000000
"东方超市041榆林庄店",116.064523,38.475889,1.000000,8325.000000
"茂华超市",116.090314,38.428877,1.000000,8326.000000
"马光超市",116.093833,38.431710,1.000000,8327.000000
"红吉超市",116.271151,38.501251,1.000000,8328.000000
"老百姓超市",116.332930,38.398081,1.000000,8329.000000
"宏祥超市",116.223525,38.407080,1.000000,8330.000000
"孙杨超市",116.112644,38.460295,1.000000,8331.000000
"东方超市开发区NO.819",116.159258,38.448434,1.000000,8332.000000
