USERID,SHOPID,ARRIVAL_TIME
9052,,20140811102519
3644,10677,20140817190146
1765,,20140817171328
4686,9089,20140817123821
787,6662,20140811173920
9655,,20140811165155
9627,,20140817123045
9429,,20140811114728
3581,,20140817100749
6673,9553,20140811184116
5883,7510,20140811183050
2644,8066,20140811134344
2748,,20140811132611
1375,3763,20140817145929
3236,,20140817154653
5682,11565,20140811185349
2634,1668,20140811113854
1806,5331,20140817174938
1790,,20140811105844
80,,20140811174712
5068,3180,20140811104100
8216,,20140811161556
1303,4962,20140817113646
8107,882,20140817130032
4439,6294,20140817183829
3432,9922,20140817192235
5138,,20140817111952
4669,6662,20140811130733
395,10843,20140811104712
8199,3826,20140817143834
3609,,20140811113202
3274,7996,20140817120928
2525,3771,20140811100141
2237,5486,20140817111131
7049,11512,20140811172238
5057,4837,20140817163129
3917,,20140811140350
797,,20140817132511
6432,,20140811165132
1756,7924,20140817172700
9122,,20140817160326
6931,4861,20140817105649
3688,9093,20140817121139
3723,9253,20140811191915
9537,,20140817165327
4081,,20140811130125
3092,3836,20140817145127
2068,1689,20140811190125
3844,3108,20140811135040
8551,,20140811184727
7950,11761,20140811111144
6820,3725,20140817174226
1835,11626,20140811151940
4051,9031,20140811183844
371,,20140817184908
5177,9259,20140817110650
7460,3864,20140811180753
8125,1910,20140811143117
54,,20140811162429
4219,11608,20140811114808
3304,5028,20140817174623
2360,9175,20140817131055
3152,5390,20140811101509
8234,8860,20140817140703
2281,,20140817132818
8924,,20140811124343
9443,7315,20140817160058
3024,9176,20140817125308
2354,,20140811133035
2607,,20140817181056
7744,9001,20140817101038
7944,,20140817145939
821,8697,20140817153954
3076,,20140817115241
5595,9328,20140817153734
7795,,20140817174859
3091,8697,20140817143914
1605,10490,20140811145901
1688,9273,20140811163707
7093,553,20140817132810
8286,7310,20140811135450
842,6140,20140811133143
1904,8066,20140817144520
3699,,20140817171905
2980,4404,20140811163829
3557,9845,20140817164955
384,3864,20140811111754
9430,3759,20140817125935
3465,11902,20140811124023
2162,5152,20140817104020
1815,,20140811185451
5638,,20140817150127
6130,,20140817180502
4790,4998,20140817142826
9921,,20140817143433
4840,,20140811130442
5803,6570,20140811185751
9711,,20140811171457
4658,,20140811183421
8606,9043,20140811152003
6069,,20140811134605
8688,,20140817193045
2492,,20140811115137
8561,,20140811120742
9852,3864,20140811104633
5694,,20140817142729
9668,,20140811163024
7621,,20140817175526
2099,,20140817151753
512,11825,20140817130519
3277,8015,20140817162245
7641,,20140817163845
2418,5257,20140811162248
9420,9328,20140811190131
2334,537,20140811135131
8576,9034,20140817150116
6816,8497,20140811190023
5491,5295,20140811144231
2093,10759,20140817153817
2242,,20140817154845
1591,,20140817102146
46,1667,20140817122044
9230,11572,20140817173103
6268,6472,20140817183756
2162,,20140817112432
5116,,20140811163044
1272,8459,20140811192100
9159,,20140817180015
1547,6274,20140811183911
6076,7315,20140817182933
2003,8062,20140817182232
4773,8463,20140817174921
9316,,20140811104258
5970,6400,20140811132017
1765,,20140817151407
8682,974,20140811161925
7096,7399,20140817133042
8497,11640,20140811171108
1182,4966,20140811104712
2342,9060,20140811175025
8938,,20140817113331
7489,4919,20140817102103
1107,,20140811160359
5820,8979,20140817131657
1239,1019,20140811103901
617,,20140811174852
5888,,20140817160605
597,,20140817121454
3588,5736,20140811135845
8678,9146,20140811113747
4325,7163,20140811190137
4941,4883,20140811181034
3342,,20140811151346
7631,3434,20140811122217
2573,3781,20140811101229
4716,9165,20140811151329
7791,,20140817184616
9269,,20140817111210
2904,,20140811115159
6556,8734,20140811143804
1195,1051,20140811104828
7150,,20140817133010
517,47,20140811183634
9703,1175,20140811114059
1195,1051,20140817131643
8608,1002,20140811111140
745,537,20140811151834
3755,9214,20140811111219
6011,8066,20140817153336
4696,,20140811164942
5937,11518,20140817125409
2443,,20140817161019
7792,,20140811162153
9193,714,20140817102823
4235,,20140811101046
8458,,20140811103746
2896,,20140811193519
2732,9147,20140817172112
9072,9695,20140811133015
6963,,20140811194643
5115,4869,20140811100649
4972,,20140811190403
4617,,20140811184952
1234,,20140811130910
5831,,20140817183351
985,915,20140811120253
129,,20140817170020
1503,5194,20140811101110
5039,,20140817101918
9520,4940,20140811180848
7028,4671,20140811110825
6564,11894,20140811155147
9833,,20140817172324
258,11761,20140817174214
5256,,20140811123731
2162,5152,20140811180245
2309,10610,20140811153124
3130,11574,20140811163820
8403,,20140811175322
8574,7893,20140817183750
9240,10991,20140817141659
101,6191,20140811181601
4868,4671,20140811180610
6275,4631,20140817164423
8988,4925,20140811124319
9929,,20140817182527
2882,10720,20140811162934
5187,6709,20140811102518
6150,,20140817125502
3886,,20140817173830
7885,,20140811180135
3781,3536,20140811155958
5088,1689,20140817112227
1742,5344,20140817122630
1345,8989,20140817130804
8993,,20140811134059
2320,9325,20140817164020
3168,9652,20140817112929
8815,9151,20140811172837
2172,7897,20140811123425
5906,9652,20140817185642
3782,10730,20140817160226
9300,,20140817184442
3122,,20140817161113
5321,3536,20140811191534
7520,,20140817193358
8441,4337,20140811181820
5584,,20140811154533
3879,974,20140811140825
7918,,20140817153742
6236,,20140811125837
1370,8986,20140811113017
4225,7943,20140811133324
3972,,20140811124831
1382,4861,20140817132206
3258,9171,20140811190020
4258,,20140811113715
2301,11725,20140811143335
3165,,20140811104816
3734,9900,20140811101252
2567,,20140817103432
4061,9147,20140817114810
4683,6599,20140817151516
180,9011,20140811101856
2665,3232,20140811140304
2614,,20140811101735
8451,,20140811102258
4685,,20140817194552
3033,8822,20140811101407
1682,,20140811123826
7848,416,20140811134350
5773,,20140811171324
3953,3542,20140811101012
6437,,20140817160847
394,10459,20140811132431
9742,936,20140811102449
1056,,20140817142329
1498,7913,20140811121923
1373,,20140811145649
1198,5486,20140817190140
434,9057,20140811171957
1222,1281,20140811162640
2502,7971,20140811131840
1032,7974,20140817105733
1930,,20140817152423
1792,3836,20140811141636
2046,,20140811114605
9930,3836,20140811181535
1696,10610,20140817115407
608,,20140817120457
4434,4987,20140817103521
3724,9117,20140811194820
956,,20140817171426
1194,520,20140817151111
5923,,20140811164609
1254,3536,20140811135516
4932,,20140811135106
1389,7356,20140817112849
8587,4904,20140811150716
3249,4921,20140811172733
9032,,20140817140833
2831,11764,20140811121756
3105,7946,20140811134947
6957,3763,20140817171148
6958,6225,20140811104612
4267,7896,20140817120719
804,,20140811173713
1811,3497,20140811133456
6444,549,20140817142643
9458,,20140811103019
7046,9900,20140817181227
2104,1101,20140817100219
5110,6599,20140811171922
2044,9071,20140811191735
7407,11674,20140811170248
1042,7946,20140817160611
4273,10595,20140817155250
2617,9096,20140811170449
8917,7182,20140817121604
6619,,20140811174508
8482,10441,20140811193421
6043,9225,20140811182830
6332,4921,20140817110127
7529,5010,20140817111927
1981,,20140817190640
3047,,20140817165803
3794,9328,20140811144904
7671,4306,20140811145131
2778,9593,20140811154656
9498,3725,20140811163844
161,,20140817165402
9864,7941,20140811105131
4645,,20140817120725
3875,3877,20140811114950
1715,10503,20140817135005
8161,,20140817125432
8859,11634,20140817152019
3946,9096,20140817125541
7322,,20140817164210
9063,9011,20140811170044
977,8066,20140817111025
313,,20140811131504
7502,,20140811170053
5384,,20140817171120
729,,20140817145910
873,9165,20140811190117
2183,,20140811174720
1180,7983,20140811184222
1316,1857,20140817113542
8452,520,20140817112040
956,9235,20140817160012
4083,10772,20140811170810
2228,,20140811124749
5615,,20140817173534
9749,7390,20140811115006
8496,,20140817103114
1810,8860,20140817154852
4775,11931,20140811105227
1408,,20140811134311
6791,9253,20140817105653
7831,6270,20140811164619
1172,3335,20140811111506
2336,7357,20140811140826
3158,5175,20140811132624
4786,8066,20140817103014
8180,4671,20140811115606
7048,11217,20140817133209
604,4883,20140811151509
7248,4848,20140811142715
3989,9143,20140817105502
4629,,20140817160425
7533,549,20140811100233
2109,6270,20140817133520
4786,8066,20140811142348
4589,3405,20140817152902
5922,7342,20140811104745
4921,7942,20140817163114
6130,,20140817160036
3519,978,20140817133341
2711,11196,20140811104940
6082,8066,20140817175121
1674,9086,20140811142211
2547,,20140811193109
7542,8860,20140817114802
5384,,20140817153021
3984,6270,20140811153029
6761,,20140811114136
9769,8860,20140811181527
6482,10705,20140811110543
2996,10503,20140817182316
1949,9922,20140817122446
5161,549,20140817103813
5892,5342,20140811103336
5242,3776,20140811175804
3071,4916,20140811122038
6191,,20140811152450
7022,,20140811114712
9189,,20140811100818
4776,7946,20140817152011
8245,9060,20140811125738
4426,565,20140811163051
6631,4808,20140817170139
4191,9467,20140811103740
9068,3763,20140817115153
5181,659,20140811105426
5654,,20140817145852
1589,,20140811130150
4580,649,20140811112940
9241,9866,20140811105938
960,4753,20140811140948
2338,7310,20140811165518
7558,9889,20140811131550
3819,7310,20140817150454
1392,,20140811131410
7190,,20140811114011
6499,,20140817135229
6182,6599,20140817162016
7735,,20140811131021
8539,3790,20140817104937
5356,9119,20140811132711
6387,,20140817191539
9342,11512,20140811132326
9572,9258,20140817130638
8403,,20140817134349
4159,,20140811100417
9928,978,20140811160113
8245,9060,20140811134205
8011,9225,20140817180001
5294,5417,20140817141403
7195,10491,20140817111117
699,,20140817121648
6009,936,20140817185809
5587,9213,20140817135829
9367,9303,20140811172923
3010,8016,20140811125309
2866,,20140811155600
649,7893,20140811181618
7256,4631,20140811105556
5580,,20140817165800
5610,,20140811162828
3916,11846,20140817184254
5852,,20140817180344
434,9057,20140811131957
1476,10991,20140817163114
1219,10610,20140811125217
3698,6270,20140817104729
2141,10576,20140817164759
4768,3855,20140811134242
4822,3180,20140811100155
4757,11574,20140811101139
5935,,20140811104553
7096,7399,20140811114458
6995,7483,20140811141405
1402,3836,20140811192750
2822,9042,20140811101808
9687,3790,20140811124049
9444,,20140811114544
6492,5560,20140811145101
4329,9026,20140811102812
9776,10488,20140817164752
9620,,20140811181124
2637,9096,20140817110430
9120,7951,20140811163846
6856,4869,20140811103733
3685,7902,20140811142505
4999,9467,20140811125459
9152,3571,20140811170558
6732,4458,20140811185736
9119,8031,20140811160543
5197,605,20140811123429
3896,9026,20140811185220
9114,11640,20140811182211
7775,,20140817102634
4194,9263,20140817173621
3548,,20140817175251
2092,,20140811100410
1862,9081,20140811152326
4876,3790,20140817135400
7119,5669,20140817170918
2648,8066,20140811104844
193,,20140817191528
9518,4883,20140811144141
3718,9057,20140811160351
1880,734,20140817112712
8796,4440,20140811165351
5808,5034,20140817125203
5377,,20140817101920
8884,10413,20140811180616
3142,4404,20140811105844
3094,,20140811110214
1344,4753,20140811165044
7319,,20140817101342
3628,,20140811142903
8903,2072,20140811194636
2364,9147,20140817102747
3165,,20140811142458
2186,10675,20140817124635
5469,,20140817113228
4167,,20140817184056
5638,,20140811192754
2770,648,20140811163801
797,,20140817181738
8515,540,20140811140103
2699,11759,20140817104521
5883,7510,20140817162229
8421,9900,20140817124113
8784,8066,20140811191929
5403,9060,20140817170450
585,1019,20140811115003
4198,7983,20140811164701
6703,9305,20140817145553
1265,4861,20140811182932
5225,,20140811111338
5360,4337,20140811101019
3431,,20140817144853
9789,,20140811172550
5178,4909,20140817183356
1013,10382,20140811181650
6579,7302,20140811104531
5997,,20140817194852
8212,,20140817100326
3057,,20140811140638
1813,,20140817111615
3127,5564,20140811174657
3693,,20140817183148
9120,3739,20140811124746
3032,974,20140811163434
7113,5517,20140817173642
7188,,20140811112456
378,,20140817104050
864,6270,20140817185102
6529,,20140817132048
4442,5733,20140817174641
4062,,20140811144056
2125,5502,20140817160720
9704,3536,20140811174040
1233,4963,20140817120333
5397,4631,20140811172458
2322,3775,20140817161800
7606,9023,20140811162346
1950,9924,20140811171257
4729,,20140811184044
8095,8066,20140811124235
1948,3452,20140811173352
6081,6312,20140817143902
1880,734,20140811131552
9354,,20140817110657
8075,4877,20140817175959
3636,9057,20140817165308
415,,20140811125036
2774,8066,20140817150441
6946,,20140811170228
7431,3836,20140817152223
9416,,20140811144800
6511,1784,20140811142050
7691,9079,20140817173219
8497,11640,20140811115956
4128,,20140811131515
7611,537,20140811135839
4782,,20140811164130
3891,11895,20140817123152
1993,2162,20140811173049
7043,,20140811183812
5859,,20140811190757
1673,,20140817135445
4553,,20140811105054
1412,9015,20140817165117
5472,10759,20140811190933
67,,20140811170143
5439,,20140817173904
1123,8734,20140811184149
3108,,20140811171137
9202,9325,20140811165922
4355,,20140817173936
411,5669,20140811135648
2932,9693,20140811112515
2604,,20140817121633
6461,,20140817122329
7325,558,20140811101718
7966,9303,20140811113623
2320,9325,20140817134214
2231,,20140817144234
7135,,20140811173533
3412,,20140811164140
9684,,20140811101426
6886,,20140817170718
8653,,20140811105642
3830,664,20140811175800
9776,10488,20140817104338
9462,743,20140811105941
2011,,20140811182816
3234,3730,20140817151504
6820,3725,20140817160342
6669,938,20140811183909
1013,10382,20140811120414
7443,11658,20140811123305
600,9147,20140811104723
5617,,20140811111516
849,,20140811193356
4959,9228,20140811120406
8685,6527,20140817155539
5078,5034,20140817120653
1117,6701,20140811151432
589,4631,20140811183527
3096,,20140817111713
1880,734,20140811160146
1456,8066,20140811161822
836,9175,20140817140620
1952,3864,20140817183745
7854,6210,20140811174438
9293,8972,20140811115053
878,,20140817142847
8895,10720,20140811191653
2313,,20140811100919
689,9164,20140811174908
836,9175,20140811141408
6955,,20140817174437
3957,,20140817163536
8565,,20140817140709
7136,,20140817141809
9139,8002,20140811143103
1431,,20140817170305
3548,4631,20140811122402
2887,,20140817165629
3514,3736,20140817152357
2636,7922,20140811164028
6249,1668,20140817103457
8515,540,20140817150205
567,3053,20140817183120
9907,,20140811104721
1779,,20140811163116
9313,9135,20140811102641
4717,9685,20140817103841
3804,11640,20140811180944
7141,658,20140811112520
8418,1765,20140817194648
1449,,20140817163449
9338,9250,20140817191559
3398,,20140811140942
6111,5257,20140817170523
9901,,20140817180134
8167,3842,20140817134722
3613,,20140817103743
1431,,20140811104600
3334,11751,20140817110545
3216,,20140817103116
5975,3536,20140811102117
147,,20140817130445
9390,,20140817175828
567,3053,20140811142758
313,,20140811170018
3038,,20140811153901
4711,,20140811125653
264,,20140817140347
5511,10503,20140817175917
8709,2162,20140817171244
2407,,20140811185448
7135,,20140817133834
7831,6270,20140817183958
2550,9328,20140811154015
3811,,20140817153728
8352,4883,20140811115338
5725,,20140811174351
14,10774,20140811144946
7811,,20140817180516
1331,,20140817162410
9935,9266,20140817141241
3256,,20140817165228
6744,4631,20140811173824
4219,11608,20140811125830
7365,,20140817141344
3689,,20140817100945
8814,,20140811142541
9387,664,20140811111450
8487,8000,20140817192423
7316,9604,20140817165546
8065,7130,20140817140903
5963,,20140817155615
1354,7935,20140811115514
7100,7483,20140817184613
969,6570,20140811165210
2779,4978,20140811171508
1708,,20140817144536
2524,4631,20140817132208
971,7125,20140811161058
1637,,20140817154350
3195,,20140817193617
2960,7304,20140811122953
3404,1019,20140817130241
6710,8467,20140811150227
3225,11274,20140811110555
8032,9096,20140811141322
5560,8860,20140811134839
3280,,20140811125405
1550,,20140811165832
2815,8723,20140817144658
1031,10382,20140817105741
7815,9015,20140811163916
3173,,20140811144718
7484,4883,20140817115844
9935,9266,20140817125005
5580,,20140817101256
6328,9035,20140811164314
1393,3536,20140811121756
1769,9194,20140811113957
6704,1765,20140811183838
5626,7360,20140811145709
3624,3028,20140817165134
744,7244,20140811114332
6899,,20140811140618
9855,8066,20140817115513
7647,10444,20140811132838
3020,,20140817105457
3616,3187,20140817183824
8576,,20140817135418
2250,,20140817101421
8609,,20140817103843
6594,520,20140817105015
2039,4937,20140817144120
4047,782,20140817114653
2267,,20140817123424
425,,20140817172628
4875,,20140811134658
1928,4,20140811125031
6546,10782,20140817101602
2455,978,20140811125331
4805,6566,20140811195431
9476,6570,20140811145840
8761,,20140811121051
3735,,20140817111330
2766,1881,20140817185311
2814,7946,20140817130349
5558,8860,20140817142323
6339,7510,20140817161817
5335,,20140817101902
5093,3452,20140811130618
8579,9647,20140817143406
8205,8467,20140817120647
918,3781,20140817191250
5121,,20140811190809
8065,7130,20140811102802
7024,,20140817143442
5974,9872,20140817153557
7860,5794,20140817172543
4604,,20140811115332
4606,8066,20140817152524
7623,3127,20140811154529
3986,,20140811181629
6568,3501,20140811175707
8011,9225,20140811102424
2720,181,20140817135941
3241,,20140811134734
7326,11640,20140811175216
6848,,20140811193836
4618,,20140817151833
1147,4962,20140811140201
8002,,20140811145129
7283,4883,20140811122408
8555,11449,20140811160638
7556,6662,20140817144201
7878,4337,20140811114642
8523,,20140811135557
9479,3836,20140811102648
7605,,20140817105451
6363,,20140817145827
1512,11180,20140817112925
7188,9034,20140811171316
5445,9573,20140811152129
7986,8066,20140811120825
5997,,20140811163918
2110,9330,20140811173204
2276,10610,20140811110545
6422,8872,20140811102852
707,,20140811133553
4548,,20140817120758
9887,,20140817131309
8089,,20140817113214
5877,9116,20140811111428
5671,11308,20140811175121
6012,,20140817163822
5257,,20140811100705
2579,,20140817172949
3712,8931,20140811132934
8984,298,20140817180247
3501,,20140817133739
4599,,20140811133823
1231,9258,20140811131538
4119,3792,20140811153722
9365,5034,20140817190749
1150,9164,20140817100143
4139,,20140811173438
1470,8860,20140817134208
3373,7786,20140811140816
5005,2155,20140811130306
9589,,20140811114007
8705,8467,20140811103043
821,8697,20140817181116
5516,3724,20140811131627
7865,,20140811173825
3004,637,20140811123345
708,8506,20140811100257
6295,10772,20140817185157
526,,20140817113421
9375,3028,20140811131349
4928,,20140811125101
4054,,20140817143935
6144,9147,20140811105319
7248,4848,20140811164911
8900,3405,20140811130539
3601,1051,20140811101648
2335,,20140817142958
1316,1857,20140811114414
6209,9027,20140817100936
6210,,20140817122841
1294,3821,20140811131000
4720,11327,20140817105640
6275,10977,20140811182646
6886,,20140817135250
7497,9151,20140817121423
6724,,20140817153310
9558,,20140817172514
6892,708,20140811164851
322,7736,20140811122532
9293,8972,20140817161652
7366,520,20140811170854
834,1863,20140817155622
9758,3836,20140817151722
4133,18,20140811184105
3561,,20140811131945
879,,20140811115215
2683,9542,20140817161640
2584,553,20140817101118
7904,8742,20140811145931
7027,7273,20140811124002
3494,,20140811174132
388,7315,20140811175700
7035,11640,20140811180621
5695,537,20140811161946
9398,9901,20140811112728
4306,,20140811170838
4842,,20140811193432
2517,7390,20140811131224
6420,,20140811142017
2871,,20140811151849
8787,8986,20140811104328
428,5105,20140817105704
5214,,20140817193921
7333,9194,20140811194014
9713,181,20140811162001
6325,,20140811102621
273,9886,20140817162739
6082,8066,20140817110816
1053,10382,20140817191204
9119,8031,20140817160811
3947,,20140817151748
5599,10879,20140811140632
2019,3427,20140817100603
4635,8794,20140811143945
6879,,20140811103523
4035,3739,20140817192626
2133,5018,20140811111906
5379,4848,20140817122648
538,,20140811144117
7962,4631,20140817130415
9051,,20140817114933
7608,9096,20140817180331
8458,,20140811134524
9608,9086,20140811102249
8390,,20140817175001
930,,20140811163723
2939,10677,20140817153030
8247,,20140817124830
203,9310,20140811103003
5793,7231,20140811101950
8821,8870,20140811143810
4739,7244,20140811190216
919,7182,20140817181701
6542,4966,20140817162901
6579,7302,20140817145112
4259,5257,20140811181235
2754,,20140817192922
664,7273,20140817110643
5808,,20140817165852
9354,1059,20140817150444
8080,,20140811113051
9602,9652,20140811123559
8995,9333,20140817154537
3947,7364,20140811121715
1316,1857,20140817191403
1708,,20140817150238
4688,,20140817123012
2818,3536,20140811143449
4371,,20140817161735
6519,8697,20140817143008
1479,10831,20140811120737
8599,663,20140811181640
7705,4836,20140811105043
6835,8034,20140811172830
5834,7146,20140811175156
2202,,20140817105221
3334,11751,20140817100137
2640,6472,20140811123202
4616,9006,20140811100510
4580,649,20140817105255
8367,7310,20140811111727
1183,,20140817141613
5301,978,20140811102030
4824,978,20140811161141
7103,4920,20140811165054
4861,9151,20140811100350
8444,9519,20140817111644
2142,9303,20140811123006
8554,9020,20140811143411
5840,,20140811111915
6047,9174,20140817112441
6011,8066,20140817112642
8596,,20140811174254
151,,20140811154721
7976,1749,20140811185324
2429,5034,20140811180858
9777,9845,20140811105611
5324,,20140817172526
7850,,20140817151111
783,4833,20140817140751
2087,5388,20140811121002
6398,,20140811151329
4485,,20140817112044
5612,7524,20140811141913
3368,4883,20140817173239
6072,5736,20140811134405
6393,,20140811101234
737,5175,20140817175822
5535,9116,20140811154718
9853,8066,20140817130337
1106,8506,20140811140728
3989,4965,20140817124923
3537,9152,20140811121513
6942,,20140811152642
700,,20140811144900
4896,549,20140811101922
3842,,20140817190815
2887,9072,20140811125325
9245,,20140811145140
3629,1795,20140817165650
9926,1019,20140811121145
4746,11640,20140811115210
6934,10679,20140817170858
9236,7974,20140817173631
7498,,20140811102837
9472,9151,20140817135738
2729,9457,20140811170703
4473,5736,20140811164527
1527,9318,20140817101600
2038,10534,20140817141543
3128,,20140811103259
883,9015,20140817104507
5892,,20140817133801
4000,,20140817122522
5483,9328,20140811113734
1991,,20140811175842
5893,,20140817100419
1512,11180,20140817125203
3645,1019,20140811114621
7303,4671,20140811193232
3029,9104,20140817182049
9687,3790,20140817173405
3470,262,20140817184833
2716,,20140811154718
834,1863,20140811134900
2118,,20140811105103
3642,,20140817170534
6866,974,20140817174949
7708,9194,20140811125039
8747,11249,20140811113031
6134,11646,20140811104407
2873,249,20140811112002
9789,,20140817111841
7079,4631,20140811101932
5159,4882,20140817123637
4071,,20140817104729
772,,20140817140201
4876,3790,20140817111817
1113,9057,20140811161038
6922,10628,20140817182825
4250,8697,20140817110429
3609,,20140811140628
9725,,20140811114402
1967,,20140811123155
1435,7942,20140817122425
5205,,20140811154824
5231,11725,20140817141627
2371,9299,20140817190819
6081,6312,20140817183159
1135,9292,20140811190837
9449,9652,20140817165302
3517,7287,20140811154906
7914,,20140811112741
8127,5255,20140817165531
2228,9704,20140811142217
1265,533,20140811113116
3212,3790,20140811193742
4825,,20140811114413
7366,520,20140811183439
1363,3827,20140817112858
1305,10665,20140811183315
8027,8978,20140811150449
2851,4671,20140811191749
2677,,20140811131135
649,7893,20140817190616
3742,,20140817141925
5972,,20140817160119
1742,5344,20140817114114
9183,9095,20140817121015
8233,,20140817160555
1696,10610,20140817174759
5192,3783,20140811160148
7152,4956,20140811193818
8881,,20140811151119
2789,8026,20140817135855
1550,,20140811155946
6810,8775,20140811170732
9308,,20140811165630
8804,,20140811155616
8660,,20140817110031
8655,633,20140817110637
7069,4966,20140811105237
4686,9089,20140811131924
8620,,20140817165849
1208,3808,20140817182436
4353,5034,20140811190453
2178,8034,20140811111841
9667,537,20140811135548
6212,,20140817105345
4212,3361,20140811120758
4580,649,20140811185314
9062,3724,20140817122020
7530,,20140817141138
8775,9049,20140817110716
5140,4233,20140811175358
2965,7310,20140817170149
9093,11626,20140817124853
5067,9900,20140811183653
5598,9315,20140811175303
6849,9333,20140811190844
2335,9299,20140817151258
9522,4987,20140811110350
9042,10677,20140817143638
6016,10648,20140811180013
4390,1857,20140811135731
6284,7318,20140811150214
9944,,20140817115723
5273,8066,20140811171720
2435,9030,20140817154549
1951,9175,20140811150943
7459,,20140811105459
3932,,20140817122908
9436,11635,20140811152423
3091,8697,20140817183139
1527,9318,20140811192239
3368,4883,20140811111116
8050,,20140811162956
8356,,20140811122805
5246,10782,20140817105931
1535,9901,20140811145146
9734,,20140817174212
4599,5405,20140811161509
2449,4449,20140811113504
2765,9271,20140817165639
158,,20140817185442
2335,,20140811133220
5158,6229,20140817111211
8967,9077,20140811101712
3824,3075,20140811112658
3048,,20140811112814
2351,7483,20140811132240
4982,7163,20140811103547
2598,6367,20140817182715
5100,,20140817104607
5777,7315,20140811132337
2386,6431,20140811125618
3796,,20140817163022
5551,4869,20140811134800
4940,9102,20140811174211
9798,,20140817123414
5305,,20140817114730
2025,,20140817114701
3753,10610,20140817185811
3455,4947,20140817110507
6886,,20140817142426
3103,9116,20140811171629
3188,181,20140811125612
5474,,20140811133222
1633,,20140811104748
7954,3127,20140811110446
9687,3790,20140811165750
3553,,20140817111305
8666,5311,20140811165708
3369,,20140817160851
7807,10571,20140811173618
7468,,20140811115725
7146,,20140817143533
8815,4937,20140817181504
1559,7722,20140817144028
1925,8840,20140817141415
313,,20140817195821
3692,10490,20140811114842
355,9149,20140817175520
4039,7942,20140811110149
9265,,20140817192327
5917,3232,20140811134313
410,9119,20140811174621
7503,,20140811151407
3031,,20140811110206
4919,9952,20140811174056
947,664,20140811131331
8102,,20140811120559
6451,9270,20140817154323
1531,10554,20140811141706
1079,5334,20140817165115
3866,1312,20140811142536
994,,20140811161922
8479,5264,20140811124402
6466,7921,20140811112554
5821,3497,20140811180619
6942,4963,20140811134128
3187,,20140811124733
1529,5331,20140817101410
701,8066,20140817174215
1873,9599,20140811123646
5944,11892,20140811114532
6406,,20140811144018
9928,978,20140817152056
2412,5517,20140817120046
8695,10503,20140811100632
150,5669,20140811132507
657,,20140817191556
5572,,20140811134737
659,9241,20140817160321
5102,10831,20140811171602
9892,,20140817193455
2472,,20140817142803
456,5175,20140811162732
1949,9922,20140817110424
9293,8972,20140817122348
8473,4607,20140811114644
3673,6400,20140811112906
5918,,20140817164757
4878,,20140817105843
7881,4975,20140817165808
3700,8829,20140811115454
152,,20140811193821
1639,520,20140811155017
1324,,20140811185321
4312,181,20140811134005
3013,7360,20140817103856
6402,9235,20140811172901
4536,11894,20140817181529
8014,438,20140817124859
6298,9900,20140811135540
2856,9330,20140817110211
4520,9194,20140817100914
5968,9089,20140811101306
279,,20140811151622
7977,7367,20140817134004
7881,4975,20140811110536
1378,,20140817153626
8054,6400,20140817110800
6697,,20140817112231
3565,6472,20140817181909
2391,10490,20140811161917
5692,9114,20140811115837
9412,,20140811152423
9771,924,20140811144615
967,3075,20140811110924
1493,11902,20140817145749
6237,10813,20140817173807
5241,7356,20140811110335
6122,3763,20140817135037
5944,,20140817172633
9842,4883,20140817150620
3021,6566,20140817172112
8546,3335,20140817133453
1572,4753,20140817173511
4076,9313,20140811175841
2942,4340,20140817134444
6553,,20140811152759
3376,4836,20140811113602
5970,6400,20140817165801
6740,8506,20140811115241
8199,3826,20140811195802
9146,5736,20140811113133
7013,9220,20140817173945
7777,1991,20140817102139
2221,,20140817151046
7431,,20140817142131
5051,,20140811114246
5581,,20140817133858
7525,,20140811181856
3435,,20140811164047
6944,3028,20140811111427
4719,8066,20140817184527
2434,10441,20140817115004
9195,,20140817111018
2659,1250,20140811100216
5213,,20140817131723
4934,,20140817172314
1964,10773,20140817100602
8921,3826,20140811151858
9077,,20140811175612
3834,9267,20140811174914
6338,,20140811121646
7217,9127,20140817103711
7960,,20140811111208
1765,,20140811105417
274,,20140811111626
3912,6225,20140811101130
2729,,20140817155116
5245,7942,20140817170422
7625,9467,20140817151202
1328,10772,20140817161329
7438,5560,20140817133822
2301,11725,20140817144346
4040,7404,20140817190142
6058,11725,20140811112743
3273,,20140811190628
9112,4483,20140811131947
8763,,20140817131014
9512,11574,20140811154330
5533,3024,20140811144330
9848,4851,20140811114033
3459,,20140811171018
1198,5486,20140811144752
8343,10679,20140817154109
3464,10503,20140811143446
9144,,20140811185428
1434,,20140811125320
7918,,20140817164354
2629,11267,20140817112901
3061,7155,20140817145727
2128,10672,20140811171145
216,9104,20140817103124
6875,664,20140811111146
2598,6367,20140817141908
8916,8860,20140811135520
5947,9553,20140811143944
2270,,20140811175659
5906,,20140811181346
3792,5331,20140817165136
2042,,20140817141958
3306,9118,20140817180154
9030,9118,20140811142402
1121,,20140811111501
329,8866,20140817111621
3821,5028,20140817153354
7124,,20140817171614
4940,9102,20140817174355
3598,7399,20140817180123
6577,,20140811105553
2301,11725,20140817114124
1639,520,20140817162259
9930,,20140817185905
9343,4962,20140811161032
9612,,20140811174546
1070,,20140811114932
5458,7273,20140811174433
294,8066,20140817164305
5028,9567,20140811163530
9382,181,20140817140325
6183,9519,20140811101522
6812,3439,20140811184140
